@relation 'qpid-weka.filters.unsupervised.attribute.Remove-V-R5,6,7,last'

@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,7}


@data
0,301,30,7
0,217,7,7
0,338,5,0
0,197,5,7
0,246,20,7
0,147,12,7
1,185,4,7
59,317,14,7
16,314,27,7
1,241,9,7
0,196,5,7
1,87,3,0
0,244,9,7
0,226,9,7
236,287,66,7
1,299,29,7
0,323,39,0
0,199,7,7
1,298,9,7
3,266,14,7
0,209,9,7
12,332,16,7
2,294,21,7
0,306,26,7
0,158,5,0
1,295,11,7
1,343,10,7
2,309,8,7
0,187,5,7
2,329,9,7
9,309,30,7
12,312,7,7
0,188,3,7
0,160,5,0
0,172,7,7
2,105,4,7
0,200,7,7
0,296,17,7
5,313,43,7
170,280,84,7
62,361,102,7
1,259,13,7
0,295,32,7
0,269,6,7
0,213,15,7
0,212,14,7
72,295,37,7
16,265,33,0
5,222,14,7
1,212,13,7
0,192,5,7
58,306,25,7
31,304,49,7
1,290,30,7
0,254,33,7
1,208,7,7
0,243,9,7
0,106,4,7
1,300,7,7
1,65,2,7
126,322,84,7
0,194,7,7
0,208,9,7
5,353,11,7
0,342,28,7
0,328,9,7
0,203,2,7
12,98,26,0
1,348,12,7
3,282,35,7
0,174,4,7
35,313,101,7
18,320,91,7
1,237,9,7
0,322,5,7
1,289,31,7
0,80,1,7
5,196,3,7
3,303,7,7
0,223,5,7
0,375,10,7
2,346,13,7
3,304,7,7
22,278,41,7
2,315,15,7
4,127,6,7
3,232,9,7
6,295,39,7
5,278,23,7
0,225,7,7
0,193,8,7
2,310,32,7
0,156,1,7
0,280,23,7
239,332,48,7
0,229,7,7
0,82,1,7
2,220,14,7
3,398,35,0
0,185,35,7
0,161,1,7
0,146,11,7
0,183,1,7
2,281,64,7
3,196,7,7
6,191,32,7
0,137,28,7
0,276,40,7
3,258,11,7
46,311,7,7
0,181,1,7
1,219,9,7
0,310,20,7
1,323,7,7
0,169,34,7
1,233,10,7
0,119,16,7
3,279,10,7
18,111,29,7
2,340,10,7
0,303,24,0
23,314,28,7
2,230,9,7
0,208,2,7
62,354,95,7
0,184,35,7
0,195,6,7
0,91,29,7
3,329,5,7
9,264,104,7
0,282,13,7
1,155,4,7
7,93,29,7
0,228,2,7
5,307,31,0
18,297,33,0
0,149,10,7
0,164,7,7
0,164,6,7
2,140,2,7
2,199,7,7
1,92,6,7
0,196,7,7
1,162,6,7
8,321,38,7
50,307,8,7
0,236,7,7
36,303,8,7
12,291,37,7
5,335,9,7
6,257,13,7
0,230,7,7
0,269,20,7
0,245,8,7
2,207,10,7
0,311,6,7
16,293,33,7
5,309,97,7
0,21,1,7
0,341,13,7
16,296,33,7
0,370,9,7
1,299,27,7
2,333,15,7
0,147,11,7
0,325,19,7
0,295,36,7
0,229,7,7
1,286,15,7
5,340,75,7
0,180,34,7
0,268,9,7
126,322,83,7
7,328,49,0
0,186,5,7
0,90,25,7
1,157,6,7
0,150,22,7
2,281,14,7
3,319,14,7
0,225,13,7
2,293,10,7
2,148,5,7
0,150,9,7
2,173,2,7
0,189,4,7
14,294,33,7
141,171,21,7
0,122,10,7
4,281,38,7
0,163,1,7
0,181,7,7
1,213,4,7
104,273,44,7
62,347,84,7
239,330,49,7
10,281,54,7
4,314,37,7
14,304,23,7
0,155,1,7
5,293,20,7
0,411,34,0
0,92,14,7
0,209,7,7
0,348,13,7
51,292,65,7
2,106,4,7
0,157,5,7
0,127,10,7
0,226,14,7
1,342,18,7
0,69,2,7
0,257,9,7
0,231,9,7
0,213,4,7
0,244,8,7
0,216,13,7
5,295,20,7
0,270,14,7
13,336,36,7
1,199,3,7
0,164,10,7
1,230,14,7
183,309,8,7
0,97,6,7
3,193,4,7
0,95,26,7
12,115,29,7
0,349,13,7
0,295,8,7
0,179,4,7
3,316,17,7
33,171,17,7
4,176,8,7
0,221,17,7
36,303,8,7
1,106,18,7
1,280,21,7
6,95,15,0
15,303,49,7
7,303,32,7
0,200,8,7
0,229,5,7
11,169,23,0
30,275,15,7
3,278,10,7
2,302,11,7
0,309,31,7
8,330,45,7
10,282,38,7
0,144,37,7
0,150,1,7
0,229,7,7
0,191,4,0
0,181,9,7
3,276,15,7
12,127,28,7
0,286,23,7
12,290,21,7
17,302,87,7
18,259,53,7
0,336,12,7
2,222,17,7
0,226,8,7
0,104,2,7
0,248,14,7
0,279,15,7
0,294,28,7
54,355,93,7
0,202,6,7
0,354,29,7
14,299,26,7
0,334,10,7
1,195,2,7
5,335,9,7
0,214,6,7
0,359,26,7
10,283,23,7
0,245,9,7
0,334,16,7
8,333,36,7
0,155,13,7
1,303,16,7
46,328,16,7
0,201,2,7
63,270,19,0
0,175,9,7
141,167,15,7
0,172,7,7
0,323,20,7
5,305,46,7
27,315,100,7
0,205,10,7
2,358,13,7
0,259,11,7
0,210,2,7
62,324,54,7
6,243,13,7
0,300,30,7
6,259,13,7
0,162,10,7
0,365,26,7
0,108,5,7
0,187,1,0
6,270,13,7
9,329,55,0
1,364,26,7
0,176,9,7
2,264,10,7
0,263,27,0
1,313,55,7
2,257,32,7
0,368,10,7
50,302,8,7
0,374,8,7
3,152,10,7
3,207,3,7
0,349,11,7
1,356,11,7
8,282,23,7
29,328,85,7
0,176,9,7
0,112,2,7
1,355,13,7
0,184,7,7
0,192,1,7
1,328,9,7
0,199,8,7
0,318,9,7
0,305,15,7
0,175,0,7
0,103,4,7
0,201,2,7
1,269,13,7
1,95,6,7
2,247,35,7
0,228,5,7
0,217,16,7
0,346,17,7
0,95,6,7
3,325,16,0
10,250,20,7
1,93,6,7
1,295,18,7
3,275,10,7
0,343,18,7
13,144,29,7
30,288,51,7
0,194,12,7
3,126,5,0
0,286,33,7
0,195,32,7
1,300,16,7
1,279,18,7
62,298,23,7
3,340,15,7
0,298,20,7
1,159,1,7
0,178,1,7
6,257,13,7
0,372,9,7
0,234,13,7
31,277,16,7
31,277,16,7
4,300,50,7
0,268,19,7
9,304,32,7
1,87,3,7
1,302,23,7
0,153,6,7
3,240,9,7
9,330,27,7
1,218,16,7
3,150,8,7
10,356,128,7
2,170,8,7
2,205,8,7
0,300,26,7
0,195,7,7
0,175,7,7
0,300,26,7
0,372,26,0
6,255,13,7
1,224,11,7
1,280,39,7
2,191,11,7
0,219,7,7
16,335,34,7
6,356,12,0
1,362,103,7
64,348,120,7
2,197,7,7
22,315,40,7
64,349,113,7
1,192,2,7
0,369,10,7
0,179,1,7
0,155,6,7
1,312,5,7
2,227,11,7
3,373,23,7
2,345,10,7
0,109,10,7
0,198,6,7
15,102,29,7
10,309,33,7
11,96,28,7
0,197,6,7
0,218,33,0
0,284,13,0
0,242,18,7
5,291,31,7
59,296,20,7
0,190,1,7
6,291,31,7
0,201,8,7
0,2,0,7
0,327,20,7
0,294,28,7
0,298,10,7
6,295,30,7
0,193,5,7
2,236,9,7
4,366,9,7
0,246,8,7
4,357,10,7
0,191,3,7
0,202,1,7
1,153,4,7
0,104,2,7
1,345,9,7
62,321,53,7
0,243,8,7
1,270,48,7
6,120,10,7
0,287,59,7
0,210,32,7
1,185,4,7
1,357,102,7
1,281,23,7
0,188,1,7
5,332,10,7
1,169,4,7
0,242,20,7
0,96,2,7
20,328,93,0
7,296,29,0
0,175,0,7
22,280,37,7
0,58,1,7
10,317,36,7
0,94,2,7
6,134,6,7
27,372,91,0
13,296,51,7
0,199,7,7
0,358,89,7
0,189,5,7
0,270,23,7
11,337,89,7
2,282,11,7
2,269,14,7
1,156,2,7
36,299,8,7
13,145,29,7
0,156,2,7
0,165,1,7
29,348,83,7
1,314,21,7
3,286,23,0
0,322,15,7
1,260,21,7
3,297,16,7
1,334,36,7
1,307,16,7
6,365,28,7
0,323,53,7
0,215,6,7
0,269,5,7
1,166,7,7
7,96,16,7
0,195,8,7
2,107,20,7
0,269,14,7
0,249,19,7
4,367,10,7
2,292,13,7
7,209,6,7
1,334,11,7
6,295,20,7
1,293,16,7
0,209,6,7
0,96,4,7
6,361,28,7
16,309,28,7
2,157,7,7
0,219,5,7
59,313,19,7
0,241,18,7
53,313,57,7
1,197,6,0
0,333,10,7
7,187,7,7
0,174,1,7
0,224,13,7
1,94,6,7
0,199,2,7
0,13,0,7
0,299,10,7
2,296,27,7
0,186,6,7
0,151,6,7
13,284,23,7
1,176,7,7
12,98,26,7
8,292,64,7
1,239,17,7
3,194,11,7
3,303,11,7
0,201,7,7
14,283,32,7
6,287,31,7
0,294,19,0
1,154,6,7
0,287,21,7
6,180,5,7
3,311,5,7
0,246,8,0
15,259,51,7
0,240,7,7
3,255,20,7
3,354,13,7
5,348,86,7
0,192,4,7
2,252,13,7
0,264,13,7
2,211,9,7
0,293,12,7
0,82,1,7
5,307,16,7
4,345,19,0
0,186,31,7
0,211,2,7
0,103,2,7
0,226,5,7
1,171,7,7
0,22,1,7
0,165,10,7
1,208,8,7
1,214,7,7
30,274,15,7
3,291,13,7
1,360,23,7
12,308,20,7
0,99,5,7
16,307,29,7
1,187,5,7
1,235,8,7
0,227,14,7
0,37,1,7
2,126,4,7
61,275,16,7
18,94,26,0
0,222,11,7
0,348,20,7
0,114,2,7
0,95,4,7
0,172,1,7
1,267,13,7
0,292,20,7
1,153,1,7
0,148,1,7
1,149,2,7
1,190,6,7
1,287,21,7
134,260,55,7
9,351,113,0
0,155,10,7
2,350,80,0
0,196,1,7
1,288,20,7
0,89,25,7
1,304,18,7
1,251,9,7
0,114,3,7
22,181,32,0
0,107,4,7
17,330,85,7
0,300,10,7
0,280,22,7
30,306,8,7
14,306,29,7
1,116,3,7
8,291,64,7
183,311,5,7
0,337,5,7
11,172,21,7
0,339,9,7
0,72,1,7
2,188,8,7
1,207,7,7
1,79,3,7
28,324,81,7
2,101,5,7
0,60,3,7
1,200,3,7
0,371,26,7
2,308,26,7
0,285,22,7
0,316,81,7
3,334,34,7
0,270,6,7
0,155,5,7
59,321,16,7
0,165,5,7
3,411,36,0
8,296,64,7
0,214,6,7
1,144,7,7
1,218,14,7
14,182,33,0
0,209,4,7
0,18,1,7
0,179,30,7
14,185,34,0
42,338,91,7
6,220,13,7
0,353,20,7
33,150,8,7
0,190,4,0
12,367,28,7
1,285,12,7
0,110,2,7
2,283,23,7
0,199,7,7
55,358,113,7
0,221,2,7
0,295,7,0
6,356,28,7
5,213,4,7
1,320,53,7
1,239,8,7
51,328,52,7
0,151,8,7
1,355,11,7
1,148,37,7
0,277,54,7
1,160,6,7
10,349,56,0
13,357,102,7
0,110,2,7
0,181,7,7
45,307,8,7
138,139,1,7
46,307,6,7
1,149,5,7
7,179,6,7
0,172,5,7
11,354,100,0
6,313,18,7
1,229,17,7
59,299,20,7
11,299,40,0
1,238,9,7
2,335,12,7
28,276,78,7
5,227,11,7
0,97,6,7
0,197,2,7
1,150,2,7
4,295,24,7
0,207,7,7
30,296,31,7
0,252,19,7
0,355,13,7
0,178,7,7
4,276,98,7
0,179,4,7
71,282,28,7
1,257,31,0
45,302,8,7
10,337,56,0
13,345,84,7
0,196,7,7
0,294,31,7
5,294,20,7
31,322,27,7
1,350,12,7
0,184,1,7
1,214,4,7
0,92,29,7
6,146,13,7
1,295,16,7
46,332,16,7
11,357,102,0
3,257,18,7
42,320,84,7
4,282,26,7
18,301,34,7
1,281,35,7
1,284,11,7
0,153,5,7
0,257,8,7
67,269,19,0
54,364,113,7
2,218,9,7
0,173,34,7
12,324,83,7
12,343,35,7
0,153,5,7
8,292,31,7
1,267,11,7
30,286,33,7
22,317,34,7
0,276,20,7
0,94,6,7
15,338,16,7
0,170,9,0
0,221,5,7
55,360,112,7
0,200,10,7
0,231,2,7
0,333,10,7
0,163,1,7
1,320,19,7
0,319,16,7
0,277,77,0
2,215,7,7
10,296,51,0
0,205,2,7
0,148,6,7
0,311,27,7
37,319,82,0
2,339,19,7
30,286,31,7
0,298,34,7
31,318,38,7
31,287,51,7
1,339,15,7
58,308,25,7
0,140,33,7
0,317,18,0
61,299,73,7
0,193,6,7
0,141,32,7
0,230,5,7
0,338,11,7
2,283,7,7
1,184,2,7
0,187,6,7
1,360,13,7
239,324,43,7
30,305,43,7
0,95,8,7
6,215,14,7
0,228,17,7
2,173,7,7
0,259,31,0
0,264,6,7
4,226,14,7
3,197,3,7
92,301,58,7
1,283,22,7
0,196,2,7
10,256,19,7
0,213,4,7
9,285,22,7
0,277,88,7
15,110,29,7
0,298,23,7
0,363,11,7
0,189,5,7
4,179,1,7
0,97,5,7
5,342,10,7
0,174,34,7
0,232,9,7
1,322,14,7
3,211,15,7
0,62,1,7
0,299,9,7
31,323,27,7
0,187,5,7
0,281,23,7
0,153,1,7
0,177,8,7
9,310,27,7
1,323,5,7
1,309,32,7
15,277,32,7
9,277,14,7
1,237,8,7
141,258,51,7
7,94,16,0
0,202,7,7
12,338,35,7
0,104,5,7
0,181,1,7
0,121,6,7
1,265,36,7
0,311,9,7
0,297,8,7
0,184,9,7
0,205,32,7
2,201,5,7
12,309,19,7
2,309,26,7
0,197,7,7
0,189,4,7
0,194,7,7
1,186,4,7
0,273,16,7
1,278,27,7
0,217,9,7
3,296,37,7
17,193,32,0
13,302,41,7
1,173,7,7
1,287,15,7
33,147,3,7
0,226,14,7
4,103,12,7
0,268,11,0
1,281,20,7
12,331,45,7
72,296,30,7
61,298,76,7
1,219,9,7
31,330,27,7
1,285,23,7
1,297,26,7
3,179,7,7
54,353,101,7
0,152,1,7
1,351,11,7
10,355,102,0
3,257,10,7
2,264,37,7
40,331,93,7
0,168,6,7
0,188,6,7
0,164,10,7
5,194,7,7
0,284,19,7
1,336,11,7
0,222,7,7
0,74,2,7
6,307,29,7
1,164,34,7
0,243,9,7
1,297,21,7
1,152,5,7
3,160,10,7
25,362,133,7
31,327,27,7
195,298,8,7
0,204,7,7
139,281,88,0
2,169,5,7
2,210,9,0
0,76,1,7
0,260,13,7
0,322,9,7
0,197,5,7
0,155,15,7
0,119,2,7
3,397,35,0
0,189,2,7
0,205,1,7
6,132,8,7
0,187,7,7
1,210,11,7
64,353,114,7
0,172,9,7
6,338,28,7
9,277,17,7
0,195,4,7
15,272,44,7
10,281,38,7
0,220,7,7
4,147,22,7
1,182,9,7
9,331,28,7
14,352,123,7
0,218,14,7
3,301,35,7
0,360,26,7
22,287,37,7
1,282,19,7
6,270,12,7
0,191,5,7
0,162,1,7
1,221,9,7
0,146,7,7
0,245,8,7
0,190,5,7
2,254,7,0
0,325,20,7
0,293,37,7
0,258,11,7
0,189,8,7
61,294,67,7
1,219,6,7
0,157,7,7
0,303,27,7
45,306,8,7
2,104,17,0
1,229,14,7
6,279,92,7
2,132,28,7
0,191,3,7
0,318,20,0
0,218,5,7
30,304,29,7
6,353,88,7
1,295,10,7
4,288,11,7
6,300,40,7
236,315,53,7
1,80,3,7
1,207,3,7
35,178,22,7
0,6,0,7
0,158,1,7
0,128,10,7
10,293,49,7
5,214,13,7
0,183,4,7
0,299,11,7
0,357,11,7
138,150,1,7
30,303,8,7
1,233,7,7
1,205,8,7
1,97,6,7
1,298,10,7
61,273,16,7
1,194,11,0
0,250,9,7
0,197,7,7
0,183,9,7
0,318,20,7
54,360,104,7
12,279,23,7
0,242,5,7
0,134,7,7
1,334,9,7
3,184,8,7
0,171,8,7
1,218,13,7
2,103,17,7
4,223,14,7
1,314,91,0
1,279,7,7
0,373,8,7
1,154,2,7
0,259,8,7
2,192,5,7
7,285,55,7
0,158,7,7
0,167,7,7
0,170,4,7
0,197,6,7
6,200,32,7
1,303,30,7
1,298,29,7
0,299,31,7
0,83,1,7
1,154,5,7
3,159,21,7
0,237,17,7
0,219,7,7
0,220,5,7
0,337,16,7
3,189,4,7
2,191,6,7
5,193,6,7
31,338,28,7
0,241,9,7
5,290,31,7
0,197,6,7
11,296,50,7
7,85,25,0
0,193,2,7
2,307,31,7
2,288,16,7
2,140,2,7
1,173,1,7
0,124,10,0
1,142,2,7
0,204,2,7
1,334,10,7
0,327,8,7
11,333,91,7
0,200,6,7
3,202,9,7
63,353,124,7
0,266,34,7
0,183,7,7
0,161,6,7
6,159,14,7
15,284,51,7
2,361,91,7
0,366,26,7
1,187,7,7
0,191,2,7
17,137,36,0
6,373,10,7
1,247,2,7
0,133,8,7
0,239,2,7
0,277,20,7
0,289,21,7
0,245,2,7
1,269,48,7
14,291,33,7
0,188,2,0
0,347,35,0
1,195,2,7
195,298,8,7
0,193,9,7
1,357,13,7
0,294,17,7
0,240,8,7
3,296,11,7
6,350,27,7
1,353,11,7
17,291,37,7
0,353,93,7
2,279,7,7
0,176,7,7
30,303,8,7
0,203,8,7
0,142,37,7
1,192,8,7
0,238,5,7
0,86,1,7
6,211,6,0
31,325,27,7
0,292,13,7
0,107,2,7
0,174,8,7
19,171,19,7
17,292,32,0
3,299,37,7
0,80,1,7
2,199,8,7
0,181,9,7
67,269,19,0
0,263,6,7
7,169,7,7
1,296,17,7
0,92,8,7
1,188,4,7
0,288,29,7
0,213,7,7
9,304,63,7
2,235,9,7
6,297,33,7
0,186,7,7
0,176,7,7
7,164,7,7
3,212,4,7
8,300,24,7
0,231,17,7
0,220,9,7
2,296,26,7
1,156,7,7
15,310,30,7
6,209,6,7
0,228,13,7
0,295,11,7
58,310,28,7
2,223,8,7
0,185,9,7
3,158,7,7
4,296,25,7
0,195,8,7
0,217,13,7
58,309,28,7
0,249,35,0
19,85,27,7
0,168,9,7
0,180,27,0
14,286,16,7
0,213,6,7
0,303,16,7
1,129,6,7
0,351,13,7
1,229,9,7
31,352,29,7
0,218,16,7
0,145,5,7
2,347,13,7
1,188,7,7
0,280,38,7
1,244,20,7
6,296,29,7
0,221,6,7
236,286,66,7
4,305,31,0
86,279,26,7
1,282,22,7
0,282,35,7
6,223,13,7
0,181,9,7
0,292,20,7
15,282,51,7
5,317,16,7
62,322,53,7
6,215,14,7
0,282,11,7
2,217,9,0
0,346,17,7
0,206,2,7
1,293,11,7
1,215,14,7
2,339,12,7
1,60,2,7
5,339,10,7
1,285,11,7
28,275,78,7
1,340,11,7
0,358,23,7
3,300,24,7
2,122,3,7
0,295,28,7
6,116,12,7
2,100,5,7
1,204,1,7
0,167,33,0
61,274,18,0
0,329,11,7
12,334,34,7
0,334,10,7
0,137,1,7
0,158,10,7
78,304,64,7
6,352,28,7
15,316,95,7
1,221,7,7
0,254,14,7
0,209,9,7
2,400,34,7
2,268,13,7
1,149,12,7
2,170,5,7
1,165,6,7
0,218,14,7
1,154,4,7
236,292,66,7
0,161,5,7
0,178,4,7
9,325,55,0
0,166,11,7
3,286,37,7
0,92,25,7
2,197,5,7
0,231,9,7
1,295,16,7
0,296,11,7
6,300,11,7
3,354,28,7
6,193,3,7
73,318,34,7
4,230,9,7
0,302,16,7
1,219,14,7
2,107,5,7
0,352,56,7
3,102,12,7
83,327,107,7
0,107,10,7
17,338,36,7
2,194,7,0
0,301,10,7
2,219,14,7
0,74,1,7
6,141,6,7
2,229,14,7
0,213,4,7
0,318,34,7
1,186,2,7
0,213,8,7
0,212,4,7
10,251,20,7
6,179,4,7
0,202,8,7
0,197,7,7
1,344,11,7
13,357,103,7
2,336,11,7
0,27,1,7
1,359,27,7
5,189,6,7
4,187,1,7
3,265,36,7
1,216,4,7
0,286,11,7
27,328,114,7
0,145,6,7
0,163,6,7
0,240,5,7
2,219,9,7
1,252,8,7
8,282,36,7
0,179,8,7
0,151,5,7
0,173,8,7
141,168,17,7
0,251,9,7
1,191,5,7
2,305,8,7
0,214,16,7
0,156,8,7
0,297,51,0
12,301,30,7
8,323,43,7
1,173,8,7
0,198,5,7
183,304,6,7
2,154,15,7
1,301,64,7
0,177,29,7
1,288,51,7
12,310,19,7
11,297,50,0
0,208,32,7
1,291,16,7
19,333,34,7
31,328,27,7
13,297,20,7
3,362,26,7
4,354,10,7
0,187,5,7
2,251,8,0
6,310,28,7
42,320,83,7
3,302,23,7
1,103,29,7
1,302,17,7
0,219,7,7
0,199,8,7
0,185,4,7
1,159,1,7
0,364,103,7
1,261,4,7
30,273,15,7
0,332,12,7
0,211,7,7
0,362,11,7
0,211,4,7
17,329,35,7
1,304,8,7
183,305,6,7
1,193,5,7
1,173,1,7
2,304,7,7
2,141,2,7
16,306,29,7
2,197,8,7
12,332,34,7
7,171,7,7
2,91,14,7
0,149,22,7
1,150,5,7
9,286,37,7
5,309,27,7
141,231,42,7
0,173,7,7
0,211,4,0
0,172,34,7
81,315,92,7
4,309,32,0
1,96,6,7
0,338,15,7
62,315,35,7
1,226,7,7
0,232,10,7
0,284,56,7
0,180,7,7
62,343,75,7
1,312,57,7
12,285,22,7
2,197,7,7
0,301,6,7
0,136,1,7
61,302,80,7
9,353,85,7
7,248,20,7
0,304,11,7
6,348,56,0
3,296,37,7
0,233,7,7
0,333,20,7
12,285,23,7
1,280,38,7
0,171,34,7
31,298,53,7
0,77,1,7
2,221,17,7
5,324,55,7
13,319,82,0
1,181,9,7
0,227,9,7
2,111,3,7
6,324,16,7
239,325,40,7
0,315,19,0
0,159,1,7
1,305,16,7
126,333,93,0
2,113,29,7
0,84,6,7
1,170,7,7
2,215,14,7
0,315,9,7
0,83,6,7
0,121,3,7
1,221,14,7
0,218,6,7
0,218,8,7
0,225,17,7
2,282,35,7
30,329,27,7
0,205,8,7
1,185,4,7
3,155,14,7
10,347,56,0
6,222,13,7
1,282,38,7
6,337,16,7
2,193,5,7
2,289,51,7
0,268,18,7
2,105,4,7
0,303,9,7
0,330,12,7
54,363,133,7
0,193,1,7
30,298,29,7
0,299,20,7
0,200,3,7
39,316,106,7
0,185,4,7
1,340,15,0
2,334,34,7
2,326,20,7
0,178,8,7
63,268,18,0
17,313,100,7
0,179,1,7
3,300,24,7
0,286,12,7
1,190,2,7
10,316,43,0
0,335,11,7
58,312,31,7
0,205,10,7
6,353,27,7
1,322,19,7
1,217,14,7
0,57,1,7
1,199,6,0
0,322,54,7
0,50,1,7
0,85,1,7
0,229,10,7
30,275,30,7
12,297,39,0
0,226,17,7
3,180,6,7
0,249,19,7
0,202,2,7
0,206,3,7
1,335,9,7
1,197,10,7
0,356,89,0
6,158,14,7
0,59,3,7
0,331,8,7
0,158,6,7
0,221,14,7
0,217,16,7
0,256,13,7
1,353,13,7
14,281,65,0
2,106,4,7
0,186,1,7
0,286,13,0
15,316,18,7
0,151,6,7
0,102,2,7
9,319,30,7
1,192,8,7
2,288,30,7
0,196,6,7
0,246,2,7
0,210,7,7
1,344,35,7
12,118,29,7
0,204,1,0
3,303,28,0
0,246,8,7
2,280,78,7
15,297,20,7
0,250,20,7
0,330,9,7
0,267,19,7
12,331,15,7
51,327,39,7
0,153,5,7
0,309,26,7
2,271,14,7
3,285,37,7
0,261,13,7
0,254,4,7
0,211,6,7
1,301,30,7
2,294,10,7
0,314,21,7
0,181,1,7
2,197,6,7
0,202,7,7
4,189,1,7
12,266,18,7
0,118,10,7
130,275,92,0
2,341,35,0
0,197,2,7
2,368,24,7
0,245,9,7
42,337,88,7
2,272,49,7
3,296,39,7
1,299,23,7
1,199,6,7
0,58,3,7
2,323,19,7
6,188,33,7
0,316,18,7
31,343,28,7
7,146,8,7
1,283,23,7
2,291,13,7
1,231,8,7
1,137,1,7
0,347,117,7
0,220,14,7
0,196,32,7
0,150,1,7
0,217,7,7
0,330,8,7
0,189,3,7
0,301,58,0
21,315,6,7
2,247,48,7
0,79,1,7
4,315,80,7
0,199,6,7
22,352,94,7
13,285,29,7
0,154,21,7
0,294,20,7
0,149,1,7
21,297,8,7
4,310,8,7
29,353,94,7
0,335,12,7
0,196,3,7
2,289,19,7
3,305,31,7
6,334,34,0
0,301,7,7
0,165,9,7
0,172,8,7
29,352,95,7
2,58,2,7
0,219,14,7
13,317,14,7
6,299,29,7
1,189,3,7
0,134,31,7
0,196,7,7
5,307,44,0
0,340,10,7
1,287,24,7
0,313,9,7
1,238,5,7
0,163,14,7
0,181,4,7
6,135,8,7
16,325,27,7
0,202,2,7
79,322,43,7
21,357,89,7
1,313,9,7
30,291,31,7
3,153,8,7
0,77,2,7
0,309,7,7
11,265,35,7
1,174,4,7
0,283,20,7
236,316,54,7
2,323,7,7
0,196,2,7
6,297,29,0
0,175,1,7
7,163,7,7
62,353,94,7
0,175,7,7
1,198,7,7
0,200,8,7
35,321,90,7
2,297,6,7
0,195,6,7
45,304,8,7
1,238,9,7
0,210,6,7
2,334,33,7
13,302,79,7
12,99,26,0
6,337,16,7
31,332,28,7
6,276,30,7
0,369,22,7
1,163,7,7
4,305,26,7
9,297,24,0
0,96,8,7
0,7,0,7
16,302,29,7
3,265,15,7
7,288,20,7
11,298,50,7
1,103,11,7
1,207,7,7
0,363,26,7
3,369,9,7
0,296,21,7
0,187,7,7
0,107,4,7
1,174,29,0
0,84,1,7
0,217,6,7
10,266,18,7
0,211,32,7
1,206,6,7
0,153,7,7
0,297,19,0
73,311,33,7
0,151,5,7
9,287,30,7
0,156,4,7
3,295,36,7
20,383,84,7
2,206,8,7
0,247,2,7
2,258,11,7
2,190,5,7
1,283,19,7
3,278,26,7
16,212,32,0
0,265,14,7
1,292,65,7
6,355,129,7
126,318,92,7
0,289,30,7
0,209,2,7
1,265,34,7
0,163,6,0
0,338,6,7
1,289,23,7
6,352,28,7
0,204,1,7
23,348,84,7
1,288,20,7
15,291,32,0
0,304,7,7
0,91,6,7
0,188,3,7
2,211,8,7
12,324,14,7
0,290,19,7
0,207,9,7
0,208,7,7
0,182,1,7
3,146,29,7
0,164,1,7
0,360,11,7
6,313,19,7
0,197,6,7
30,289,30,7
0,245,8,7
0,260,4,7
4,324,52,7
73,304,31,7
0,368,26,7
9,278,40,7
1,207,8,7
0,180,34,7
78,303,64,0
0,178,1,7
1,244,8,7
0,184,4,7
16,326,81,7
0,196,12,7
2,317,15,7
22,353,95,7
236,290,66,7
0,194,32,7
2,179,9,7
1,326,9,7
0,299,30,7
10,348,56,0
0,154,4,0
2,312,32,7
160,283,26,7
3,266,11,7
0,156,15,7
2,205,10,7
5,205,3,7
36,310,89,0
18,223,34,7
141,232,42,7
16,336,34,7
31,323,27,7
2,196,6,7
0,97,29,7
0,194,6,7
0,216,32,7
0,196,6,7
0,216,14,0
1,155,2,7
4,300,23,7
0,261,32,7
45,317,117,7
1,324,5,7
7,147,7,7
0,140,37,7
2,346,35,7
5,223,14,7
0,188,8,7
0,202,1,7
3,152,8,7
67,303,9,7
0,147,5,7
22,322,16,7
1,314,55,7
1,305,16,7
0,206,1,7
0,269,13,7
3,320,14,7
2,320,27,7
1,163,7,7
0,215,6,7
0,344,10,7
0,216,9,7
1,227,10,7
1,262,30,7
3,105,18,0
2,300,31,7
2,362,27,7
0,119,3,7
2,162,9,7
3,352,12,7
5,201,3,7
6,281,92,7
2,325,34,0
0,19,1,7
0,201,1,7
2,302,29,7
0,216,9,7
183,303,6,7
0,326,9,7
2,251,34,7
0,186,8,7
1,287,23,7
54,361,113,7
1,295,17,7
14,299,50,0
9,296,24,0
18,351,81,0
1,173,7,7
1,112,3,7
2,319,36,0
0,227,5,7
2,279,28,7
0,252,14,7
0,230,10,7
10,339,56,0
1,143,7,7
72,281,26,7
0,196,2,7
2,287,11,7
5,269,51,7
0,270,13,0
5,198,3,7
4,367,10,7
6,301,16,7
0,230,13,7
0,71,1,7
2,338,10,7
1,301,20,7
7,200,5,7
1,306,31,7
0,345,10,7
2,205,7,7
1,183,15,7
26,259,18,7
3,234,9,7
0,44,1,7
2,204,8,7
6,208,7,7
0,210,6,7
8,297,50,7
3,176,7,7
0,157,7,7
1,188,8,7
2,212,7,7
3,285,10,7
5,191,6,7
1,252,7,7
0,227,13,7
0,183,9,7
0,40,1,7
0,149,7,7
2,227,10,7
0,276,13,7
0,231,13,7
0,187,8,7
0,168,1,7
0,239,5,7
1,295,10,0
