@relation 'hive-weka.filters.unsupervised.attribute.Remove-V-R2,3,5,6,7,last'

@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,14}


@data
0,111,0,228,0,14
0,780,2,1064,213,14
0,152,0,263,0,14
0,452,0,640,1,14
0,103,0,177,1,14
0,443,0,627,4,14
0,154,0,318,0,14
2,177,26,437,0,14
63,158,0,273,0,14
0,657,7,951,12,14
0,705,12,940,112,14
0,97,0,183,0,14
0,250,0,510,0,14
0,266,12,493,3,14
0,430,2,624,4,14
0,132,0,260,0,14
0,75,0,159,0,14
0,337,0,542,1,14
0,384,1,634,6,14
0,289,0,501,14,14
0,134,0,217,0,14
0,668,13,901,64,14
0,284,0,510,0,14
0,171,42,319,38,14
0,162,0,334,0,14
0,556,9,786,30,14
0,118,0,344,0,14
0,616,8,858,13,14
0,123,0,255,0,14
0,93,0,155,1,14
0,157,0,268,0,14
0,113,0,211,0,14
135,841,0,1096,1,14
4,570,3,839,9,14
0,107,0,191,0,14
0,847,27,1127,371,14
0,288,6,552,87,14
0,543,10,839,4,14
0,136,87,208,66,14
0,138,0,236,0,14
0,125,0,306,0,14
0,499,0,832,3,14
0,120,1,224,1,14
0,33,0,95,0,14
0,615,8,853,14,14
0,132,0,243,0,14
0,641,0,927,12,14
0,125,1,294,2,14
0,544,0,833,5,14
0,744,1,1009,169,14
62,160,0,275,0,14
0,283,0,497,22,14
0,278,7,492,0,14
0,130,0,247,0,14
0,122,0,330,0,14
0,396,0,633,1,14
0,115,0,329,0,14
0,129,0,228,0,14
0,496,3,830,3,14
0,545,20,834,5,14
0,134,0,247,0,14
0,762,2,1035,1,14
0,135,0,215,0,14
0,669,2,968,1,14
0,753,1,1029,3,14
0,762,0,1058,1,14
0,757,5,1039,1,0
0,250,0,509,0,14
0,82,0,168,0,14
0,115,0,175,0,14
0,543,2,837,4,14
0,140,0,246,0,14
0,486,0,828,3,14
0,108,10,308,2,14
0,544,2,838,4,14
0,500,0,845,0,14
0,125,1,208,37,14
0,491,0,828,3,14
20,606,7,855,19,14
0,499,2,815,5,14
0,589,8,831,41,14
0,276,0,489,1,14
0,498,2,861,0,14
0,524,0,828,1,14
0,840,15,1082,365,14
0,542,15,837,4,14
0,113,0,226,0,14
0,686,0,949,8,14
0,392,0,705,7,14
0,718,2,1004,1,14
0,129,0,217,0,14
0,129,0,260,0,14
0,542,10,840,4,14
0,528,0,817,4,14
0,751,0,1011,152,14
0,118,0,343,0,14
27,616,6,861,13,14
0,112,0,199,0,14
0,273,23,502,20,14
0,558,0,820,2,14
0,210,0,457,0,14
0,148,0,257,0,14
0,111,0,194,0,14
52,137,0,217,0,14
0,131,0,200,0,14
0,82,0,161,0,14
0,611,1,847,17,14
0,496,0,844,0,14
0,501,1,868,0,14
53,139,0,226,0,14
0,108,0,212,0,14
0,138,2,299,0,14
0,154,25,308,10,14
0,114,0,239,0,14
0,138,0,243,0,14
0,837,0,1095,1,14
0,123,0,256,0,14
52,140,0,209,0,14
47,61,0,171,0,14
0,765,1,1061,1,14
0,517,8,806,3,14
7,337,1,523,19,14
0,774,3,1050,230,14
0,383,0,551,20,14
0,638,0,939,2,14
0,439,2,638,4,14
0,152,0,262,0,14
0,574,0,825,18,14
0,444,0,655,1,14
0,153,0,306,6,14
0,754,0,967,241,14
0,668,21,912,77,14
0,759,0,1043,217,14
0,126,0,318,0,14
0,485,1,844,0,14
0,124,0,194,0,14
0,497,2,862,0,14
0,25,0,61,0,14
0,670,0,972,1,14
0,771,0,1059,1,14
0,33,0,93,0,14
0,497,1,846,0,14
0,149,49,326,5,14
72,104,0,182,1,14
0,515,0,765,2,14
0,540,10,832,4,14
0,269,0,500,16,14
0,224,0,468,0,14
0,34,0,106,0,14
0,743,15,983,142,14
0,383,0,546,20,14
0,489,0,839,0,14
0,89,0,218,0,14
0,794,1,1073,1,14
0,132,0,243,0,14
0,90,0,193,3,14
0,499,0,854,0,14
0,138,0,238,0,14
0,785,10,1042,202,14
0,521,0,820,1,14
0,301,0,511,0,14
0,255,0,509,13,14
0,488,0,828,2,14
0,21,0,56,0,14
0,114,0,194,1,14
0,365,0,528,19,14
97,619,1,919,2,14
0,701,0,957,6,14
0,156,1,417,0,14
0,157,0,275,0,14
0,560,39,812,7,14
0,443,2,632,2,14
0,397,0,565,20,14
0,164,0,329,0,14
7,215,2,462,0,14
0,93,0,206,2,14
0,773,0,1035,1,14
0,325,2,541,8,14
0,112,0,231,0,14
0,151,12,400,0,14
0,150,26,376,1,14
0,95,0,171,0,14
0,486,0,751,4,14
0,455,2,635,1,14
0,594,0,848,26,14
0,138,0,211,0,14
0,136,0,282,0,14
0,131,1,318,0,14
0,84,0,173,0,14
0,54,0,135,0,14
0,138,0,258,0,14
0,594,0,859,16,14
0,55,0,152,0,14
0,87,0,158,1,14
0,126,2,308,0,14
0,146,2,393,0,14
7,337,1,524,18,14
0,704,9,938,109,14
0,414,3,582,21,14
0,110,0,207,0,14
0,465,0,724,4,14
0,405,3,640,2,14
0,52,0,133,0,14
0,214,0,463,0,14
0,115,0,202,1,14
0,119,0,332,0,14
0,460,2,796,3,14
0,746,1,1021,3,14
0,370,0,607,1,14
0,608,7,853,22,14
0,301,0,544,69,14
0,777,9,1014,299,14
0,126,0,216,1,14
0,145,19,361,3,14
0,464,0,719,4,14
0,91,0,157,1,14
0,93,0,205,2,14
22,322,2,531,8,14
0,392,1,710,7,14
0,130,0,193,0,14
0,144,0,264,0,14
0,34,0,105,0,14
0,121,0,337,0,14
0,461,1,802,3,14
0,139,0,264,0,14
0,642,0,930,2,14
0,484,1,807,2,14
0,566,0,824,29,14
0,606,0,849,23,14
0,119,0,212,0,14
0,545,0,815,2,14
0,92,0,173,0,14
0,499,6,753,3,14
0,677,0,974,1,14
48,130,0,208,0,14
0,119,2,345,0,14
51,130,0,219,0,14
0,124,70,208,36,14
0,449,0,642,2,14
0,108,0,233,0,14
0,155,1,413,0,14
0,716,0,991,4,14
42,393,0,564,1,14
0,645,15,898,125,14
0,134,0,244,0,14
0,178,9,312,36,14
0,416,0,601,1,14
0,97,0,176,0,14
0,42,0,123,0,14
0,120,0,344,0,14
0,138,0,260,0,14
0,604,0,847,23,14
0,100,0,208,0,14
0,108,10,319,0,14
0,106,0,184,1,14
7,234,2,478,0,14
0,557,0,798,28,14
0,155,1,414,0,14
0,149,0,386,1,14
0,544,0,839,5,14
0,113,0,201,1,14
0,297,0,511,12,14
0,62,0,169,0,14
0,480,0,741,4,14
0,525,0,826,4,14
31,121,0,215,0,14
0,688,9,919,91,14
0,673,7,925,76,14
0,129,0,199,0,14
0,772,50,1010,291,14
0,167,4,312,42,14
0,137,0,206,0,14
0,125,0,206,0,14
0,475,0,789,3,14
0,594,5,856,16,14
0,693,1,967,8,14
0,548,19,830,8,14
0,616,0,859,13,14
0,126,0,320,0,14
0,774,12,1059,230,14
0,110,0,213,0,14
21,519,0,822,1,14
0,106,0,229,0,14
0,136,0,257,0,14
0,137,0,217,0,14
0,457,0,797,3,14
0,609,0,868,35,14
0,574,39,824,18,14
0,444,0,664,1,14
0,103,0,214,0,14
0,633,0,909,13,14
0,138,0,217,0,14
0,575,0,806,4,14
0,323,0,538,8,14
0,745,16,984,144,14
0,744,14,1009,169,14
0,686,0,950,9,14
0,248,0,507,0,14
0,709,3,944,112,14
0,509,0,763,3,14
0,519,2,821,1,14
0,95,0,189,0,14
0,95,0,190,0,14
0,264,23,495,17,14
17,257,32,511,8,14
0,264,0,498,17,14
0,535,0,802,2,14
0,122,0,314,0,14
0,375,0,589,1,14
0,109,88,220,15,14
0,86,0,172,0,14
0,108,0,322,0,14
0,153,18,352,4,14
0,329,0,512,17,14
0,167,0,334,0,14
0,676,0,911,80,14
0,841,0,1100,1,0
0,103,0,225,1,14
0,129,0,328,0,14
2,383,1,547,20,14
0,527,0,833,4,14
0,672,8,955,11,14
0,124,0,209,0,14
0,298,12,544,65,14
0,437,0,626,4,14
0,756,21,1023,188,14
0,84,15,211,0,14
0,615,0,910,2,14
0,125,1,295,2,14
0,91,0,226,0,14
0,163,0,305,15,14
0,156,1,420,0,14
0,480,3,745,4,14
0,325,0,537,8,14
0,494,2,839,2,14
0,132,0,195,0,14
0,256,0,508,13,14
0,611,1,853,22,14
0,119,1,223,1,14
0,145,0,261,0,14
0,777,5,1040,216,14
0,782,5,1053,199,14
0,119,0,212,0,14
0,608,0,854,23,14
0,307,0,492,16,14
0,90,0,212,0,14
0,108,0,202,0,14
0,488,0,825,2,14
0,115,0,213,0,14
0,161,0,338,0,14
0,703,7,929,106,14
0,69,0,167,0,14
0,436,1,622,4,14
0,487,1,824,3,14
0,83,0,156,0,14
0,843,0,1095,1,14
0,112,0,199,0,14
0,158,0,314,6,14
0,410,0,583,21,14
0,341,1,565,6,14
0,444,0,663,1,14
0,497,2,849,0,14
0,315,0,532,0,14
0,140,0,287,0,14
0,295,12,547,82,14
0,267,12,539,148,14
33,731,0,1032,1,14
84,122,0,223,0,14
0,758,10,1019,190,14
0,399,1,703,7,14
0,387,0,635,6,14
0,128,0,196,0,14
0,609,0,860,23,14
0,301,6,544,69,14
0,97,0,184,1,14
0,126,1,220,1,14
0,612,0,849,17,14
0,384,0,632,6,14
0,507,0,833,5,14
0,144,0,248,0,14
0,544,0,838,4,14
0,360,0,601,1,14
0,362,0,597,1,14
0,478,0,827,2,14
0,53,0,145,0,14
0,720,0,1010,1,14
0,120,6,334,0,14
0,477,0,694,125,14
0,122,0,195,0,0
0,452,0,641,1,14
0,472,0,673,1,14
0,82,0,163,0,14
0,501,2,819,5,14
0,118,0,230,1,14
0,128,0,257,0,14
0,127,0,251,0,14
0,638,2,925,2,14
0,34,0,89,0,14
0,750,7,1026,3,14
0,84,0,173,0,14
0,683,14,925,88,14
49,139,0,243,0,14
0,572,5,800,4,14
0,811,9,1057,325,14
0,267,0,495,3,14
0,109,0,232,0,14
0,110,0,211,0,14
0,743,0,1009,155,14
0,105,0,225,2,14
0,111,0,193,0,14
0,125,0,197,0,14
0,709,0,971,5,14
0,80,0,158,0,14
0,453,0,690,5,14
0,555,0,788,30,14
0,671,5,956,11,14
0,358,0,549,1,14
0,435,0,737,7,14
0,125,0,325,0,14
0,92,0,222,0,14
0,542,6,839,4,14
0,713,1,990,4,14
0,18,0,18,0,14
0,389,1,669,7,14
0,84,0,152,1,14
0,263,0,496,17,14
14,291,31,539,99,14
0,699,1,971,8,14
0,126,1,225,1,14
0,746,2,1018,2,14
0,755,0,1037,1,14
0,108,0,202,0,14
0,490,0,703,1,14
49,139,0,240,0,14
0,128,0,304,0,14
0,116,0,184,0,14
0,593,9,860,16,14
0,154,19,357,4,14
0,108,0,232,0,14
0,508,0,853,0,14
0,480,2,779,3,14
0,359,0,601,1,14
0,262,1,489,5,14
88,119,0,218,0,14
29,384,4,633,6,14
0,497,2,859,0,14
0,138,0,258,0,14
0,286,6,548,88,14
0,608,2,904,2,14
0,610,8,846,18,14
0,537,0,802,2,14
0,841,0,1099,1,14
0,135,0,258,0,14
0,782,0,1065,1,14
0,714,0,996,1,14
0,561,34,802,5,14
0,144,0,292,0,14
0,473,0,669,1,14
0,442,0,626,4,14
14,489,41,728,37,14
0,117,0,223,30,14
0,334,0,535,1,14
0,148,49,375,1,14
0,405,0,573,1,14
0,485,2,830,3,14
73,94,0,209,0,14
0,740,0,974,135,14
0,105,4,223,2,14
0,263,0,541,139,14
0,765,2,1024,1,0
0,841,0,1113,370,14
0,88,0,153,1,14
0,126,0,251,0,14
0,543,0,832,5,14
0,394,1,559,20,14
0,88,0,154,1,14
0,290,0,490,15,14
0,124,0,214,0,14
0,141,0,361,3,14
0,128,2,292,0,14
62,163,0,276,0,14
0,599,15,854,21,14
0,387,1,683,7,14
0,648,0,941,2,14
0,86,0,173,0,14
0,188,1,444,0,14
0,496,1,820,4,14
0,415,2,662,5,14
0,94,0,173,0,14
0,457,0,699,5,14
0,519,1,823,1,14
0,499,3,821,4,14
0,546,10,834,8,14
0,332,0,513,19,14
0,449,0,643,2,14
0,134,0,210,0,14
0,763,50,1001,280,14
0,260,7,530,118,14
0,111,0,197,0,14
0,100,213,215,4,14
0,587,49,831,44,14
0,42,0,121,0,14
0,489,1,809,3,14
17,295,31,537,70,14
0,596,0,830,47,14
0,714,2,994,3,14
18,285,32,505,35,14
0,159,0,266,0,14
0,134,0,215,0,14
41,786,0,1050,1,14
0,126,0,202,0,14
10,749,36,968,244,14
0,764,5,1002,282,14
0,92,0,168,0,14
0,500,0,809,2,14
0,591,10,853,16,14
0,132,0,232,0,14
0,485,1,754,20,14
0,119,0,245,2,14
0,561,49,803,5,14
0,502,2,812,2,14
0,706,9,953,5,14
0,156,0,268,0,14
0,687,10,925,91,14
0,571,15,819,15,14
0,267,0,540,148,14
0,26,0,70,0,14
0,110,0,239,0,14
0,372,0,592,1,14
0,84,0,174,1,14
0,363,0,529,19,14
0,458,3,796,3,14
0,696,9,953,6,14
0,364,0,526,19,14
0,497,0,811,6,14
0,150,0,312,8,14
0,115,0,187,0,14
0,108,0,229,0,14
0,184,1,439,0,14
0,549,16,830,8,14
0,521,2,825,1,14
0,51,0,131,0,14
0,86,0,157,1,14
0,668,0,966,1,14
0,471,1,655,1,14
0,109,0,221,19,14
0,113,1,222,1,14
0,134,0,235,0,14
0,123,0,251,0,14
0,740,10,972,135,14
0,236,0,482,0,14
0,801,1,1075,1,14
0,210,0,460,0,14
0,634,0,900,13,14
0,126,0,258,0,14
0,154,19,308,12,14
0,548,19,842,8,14
0,702,3,940,120,14
0,447,0,640,1,14
0,758,0,1039,1,14
0,113,0,209,0,14
0,606,2,855,19,14
0,161,0,327,0,14
0,131,0,185,0,14
0,461,2,795,3,14
0,121,0,254,2,14
0,689,1,915,92,14
0,449,0,646,1,14
0,70,0,175,0,14
0,34,0,104,0,14
0,692,0,966,8,14
0,82,0,153,0,14
0,644,2,935,2,14
0,497,2,839,0,14
0,653,0,947,1,14
0,328,0,533,0,14
0,250,0,526,0,14
1,700,0,932,102,14
0,116,0,198,1,14
0,106,0,192,0,14
0,136,0,238,0,14
0,128,0,301,0,14
0,755,0,1035,1,14
120,792,1,1079,1,14
0,109,0,215,19,14
0,493,0,804,6,14
0,126,0,220,0,14
0,529,2,838,2,14
0,117,70,220,31,14
0,469,0,780,6,14
0,551,8,848,4,14
0,264,7,541,145,14
0,93,0,172,1,14
0,774,3,1051,230,14
0,587,0,838,27,14
3,21,0,51,0,14
0,141,0,301,0,14
0,114,0,236,0,14
0,619,0,861,14,14
0,665,2,952,1,14
0,304,0,512,12,14
0,116,0,202,1,14
0,139,1,282,0,14
0,109,0,205,0,14
0,319,4,520,8,14
0,85,0,184,3,14
0,573,3,805,4,14
0,189,0,440,0,14
0,115,1,226,1,14
0,577,0,835,2,14
0,126,0,216,0,14
0,740,28,971,232,14
0,166,2,335,0,14
0,24,0,59,0,14
0,148,1,368,1,14
0,623,9,891,46,14
0,110,88,222,15,14
0,841,35,1114,368,14
0,153,0,406,0,14
0,135,87,210,59,14
0,122,0,222,0,14
0,97,0,162,1,14
0,716,2,991,4,14
0,414,0,660,5,14
0,155,50,309,45,14
0,759,10,1042,216,14
135,836,0,1095,1,0
0,458,1,791,3,14
0,576,20,823,20,14
0,772,0,1036,1,14
0,84,0,174,0,14
0,519,8,814,3,14
92,594,1,867,2,14
0,544,2,837,4,14
0,122,0,201,0,14
0,490,0,750,20,14
0,617,0,913,2,14
0,641,0,944,2,14
0,83,0,172,0,14
0,493,3,831,3,14
0,151,1,383,1,14
145,858,0,1128,1,0
0,552,4,808,29,14
0,704,9,938,113,14
0,394,0,676,7,14
0,107,0,222,0,14
0,81,0,156,0,14
0,328,0,510,17,14
0,557,4,797,29,14
140,852,0,1123,1,0
0,124,0,209,0,14
0,609,0,861,23,14
0,81,0,174,0,14
0,612,2,858,14,14
0,97,1,216,0,14
0,122,0,236,0,14
0,271,0,544,156,14
0,129,70,203,51,14
0,607,1,851,19,14
0,613,1,850,22,14
0,124,0,196,0,14
0,505,2,840,0,14
0,159,0,331,0,14
0,559,32,800,5,14
0,157,0,305,0,14
0,760,1,1045,1,14
0,123,0,227,1,14
0,479,0,832,2,14
0,117,0,271,2,14
0,75,0,169,0,14
0,613,0,850,22,14
0,674,0,945,10,14
0,130,0,195,0,14
0,301,0,507,12,14
0,145,0,242,0,14
0,111,0,224,0,14
0,471,0,690,1,14
0,70,0,164,0,14
0,116,13,223,31,14
0,530,1,811,4,14
0,142,2,284,0,14
0,86,0,173,0,14
0,325,0,537,0,14
0,739,10,968,137,14
3,550,0,834,7,14
0,153,12,348,4,14
0,347,5,576,6,14
0,766,4,1041,1,14
0,456,0,697,5,14
0,104,88,213,6,14
0,690,28,912,177,14
0,295,0,545,62,14
0,606,2,872,33,14
48,602,30,823,51,14
0,495,2,830,3,14
0,108,0,227,0,14
0,497,2,841,0,14
0,114,0,198,0,14
0,440,0,672,5,14
0,381,1,551,20,14
0,153,0,315,0,14
45,118,0,207,0,14
0,130,0,258,0,14
0,765,2,1039,232,14
0,357,0,556,1,14
0,548,0,819,2,14
0,110,0,305,2,14
0,123,0,223,0,14
0,571,14,840,9,14
0,624,0,896,46,14
0,764,0,1034,1,0
0,165,4,317,43,14
0,108,0,201,0,14
0,233,0,475,0,14
0,405,0,571,1,14
21,99,1,175,1,14
0,393,2,642,5,14
0,381,1,662,7,14
0,644,18,894,125,14
0,127,0,197,0,14
0,130,0,219,0,14
0,462,0,814,3,14
0,114,0,227,0,14
52,140,0,257,0,14
0,408,0,581,1,14
22,320,2,529,8,14
0,266,0,501,17,14
0,750,15,1017,183,14
0,779,9,1044,230,14
0,437,0,620,4,14
0,124,0,257,0,14
0,753,4,1029,1,14
0,115,14,224,30,14
0,492,0,805,3,14
0,369,0,545,1,14
0,115,0,201,0,14
0,796,0,1025,308,14
0,490,10,802,3,14
0,115,0,182,0,14
16,252,32,508,8,14
0,848,0,1103,1,0
0,373,5,613,6,14
0,112,0,173,0,14
0,139,0,217,0,14
0,315,0,531,0,14
0,162,0,330,0,14
0,111,0,175,0,14
0,107,2,228,2,14
0,331,0,508,17,14
0,755,0,1030,1,14
0,716,7,990,4,14
0,556,1,810,29,14
0,662,0,903,66,14
0,130,0,194,0,14
0,524,1,814,4,14
0,524,0,774,2,14
0,103,0,165,1,14
34,754,0,1029,1,14
0,671,2,956,11,14
0,346,3,584,6,14
0,399,0,647,5,14
0,103,0,215,0,14
0,480,2,829,2,14
0,765,5,1038,1,0
0,463,2,807,3,14
0,461,1,799,3,14
0,255,12,490,5,14
0,108,0,204,0,14
0,632,0,910,13,14
0,111,0,172,1,14
0,104,0,203,0,14
0,127,0,231,0,14
0,672,10,922,77,14
0,496,3,841,0,14
0,114,0,234,0,14
0,747,3,998,147,14
0,750,0,1025,2,14
0,116,0,199,1,14
0,768,10,1037,203,14
0,804,0,1079,1,14
0,480,1,831,2,14
0,640,0,944,2,14
0,126,0,197,0,14
0,486,2,825,2,14
0,617,2,858,14,14
0,115,0,224,0,14
50,135,0,247,0,14
0,110,10,308,1,14
0,566,0,803,4,14
0,474,1,820,3,14
0,136,0,237,0,14
0,765,2,1041,232,14
0,554,0,798,5,14
0,399,0,649,5,14
0,153,0,271,0,14
114,787,1,1065,1,14
0,133,0,282,0,14
0,97,0,182,0,14
0,33,0,101,0,14
0,632,7,915,12,14
0,561,1,799,4,14
0,758,10,1021,192,14
0,21,0,34,0,14
0,95,0,186,0,14
0,458,0,796,3,14
0,195,1,450,0,14
0,457,0,796,3,14
0,781,0,1065,1,14
0,129,0,320,0,14
0,115,7,220,33,14
0,128,0,208,0,14
0,560,2,797,4,14
0,436,0,625,4,14
0,116,0,246,0,14
0,473,2,791,6,14
0,705,0,951,5,14
0,445,0,667,1,14
0,76,0,171,0,14
0,657,0,940,12,14
0,496,0,870,0,14
0,99,1,179,1,14
0,108,0,198,0,14
0,284,0,494,0,14
0,126,13,211,35,14
0,97,0,179,0,14
0,439,0,632,1,14
0,362,0,549,1,14
0,661,15,902,68,14
0,158,1,316,6,14
0,453,0,644,1,14
12,354,1,542,1,14
0,634,0,910,13,14
0,717,1,980,4,14
0,55,0,155,0,14
0,459,0,635,1,14
0,149,12,360,4,14
0,150,19,312,10,14
0,86,0,154,0,14
14,287,29,509,0,14
0,457,1,793,3,14
0,294,6,545,97,14
0,497,2,846,0,14
14,282,29,492,0,14
0,113,0,197,0,14
0,507,2,837,0,14
80,113,0,212,0,14
0,82,0,167,0,14
0,478,0,827,2,14
0,100,0,161,1,14
0,457,0,793,3,14
0,495,0,869,0,14
0,111,0,174,0,14
0,85,0,199,0,14
0,493,0,708,1,14
0,483,0,825,2,14
0,654,39,869,143,14
0,639,1,945,2,14
0,107,0,228,0,14
0,754,0,1026,2,14
0,112,0,235,2,14
14,558,7,817,29,14
0,113,0,230,1,14
0,122,0,195,1,14
0,21,0,31,0,14
0,645,0,939,2,14
0,464,0,697,1,14
0,777,0,1040,1,14
0,99,0,171,1,14
14,294,31,545,96,14
0,80,0,161,0,14
0,639,2,888,109,14
0,96,0,191,0,14
0,118,14,225,28,14
0,81,0,164,0,14
0,195,1,449,0,14
0,502,1,817,2,14
0,776,1,1054,1,14
0,845,0,1118,1,14
0,715,0,1008,1,14
0,483,0,825,2,14
0,287,1,550,88,14
0,255,2,493,5,14
0,296,0,509,12,14
0,519,0,819,3,14
0,124,0,201,0,14
0,458,0,645,1,14
0,156,12,341,5,14
0,746,1,1014,179,14
0,467,1,771,6,14
0,123,0,195,0,14
0,601,6,866,30,14
0,503,0,842,0,14
0,491,3,807,3,14
0,224,3,470,0,14
0,117,1,223,29,14
0,161,0,334,0,14
0,95,0,176,0,14
0,720,0,1016,1,14
0,130,0,223,0,14
0,716,0,989,3,14
0,491,1,705,1,14
0,783,13,1047,199,14
32,685,0,978,1,14
0,508,0,766,3,14
0,19,0,21,0,14
91,122,0,221,0,14
0,143,0,299,0,14
0,109,4,219,2,14
0,635,1,861,88,14
0,502,0,814,2,14
0,21,0,43,0,14
0,469,0,694,1,14
0,505,2,850,0,14
0,161,0,323,0,14
0,266,0,505,15,14
0,166,0,328,0,14
0,110,2,225,2,14
0,259,0,543,145,14
0,115,0,193,0,14
0,804,0,1080,1,14
0,263,0,533,142,14
0,497,2,857,0,14
0,153,2,309,8,14
0,359,0,601,1,14
0,126,0,304,0,14
0,105,1,227,1,14
0,556,0,784,30,14
0,113,3,245,2,14
0,354,0,592,1,14
0,115,0,176,0,14
0,501,2,817,6,14
0,771,1,1057,1,14
0,91,0,157,1,14
0,264,0,542,145,14
0,714,0,986,4,14
0,774,3,1052,230,14
0,156,1,337,5,14
0,578,0,834,27,14
0,443,0,638,2,14
0,257,2,535,126,14
0,355,2,595,6,14
0,105,0,226,1,14
0,337,0,532,0,14
0,442,0,636,4,14
0,347,0,573,6,14
0,465,1,698,1,14
0,122,0,257,2,14
0,609,6,871,35,14
0,154,0,358,4,14
0,91,0,192,0,14
0,122,0,194,1,14
0,111,0,219,0,14
0,783,10,1041,203,14
0,760,5,1046,213,14
0,371,0,609,6,14
0,552,4,803,28,14
0,161,43,423,0,14
0,59,0,166,0,14
0,549,0,792,29,14
0,106,0,230,0,14
23,103,1,171,1,14
0,93,0,196,3,14
0,603,0,894,2,14
0,779,1,1049,234,14
0,376,1,540,20,14
0,121,0,199,0,14
0,112,0,232,0,14
0,493,0,749,3,14
0,155,0,336,5,14
0,764,0,1026,1,14
0,798,0,1081,1,14
0,510,1,842,0,14
0,460,0,785,3,14
0,250,0,526,0,14
0,317,0,512,11,14
0,156,2,322,0,14
0,139,0,241,0,14
0,543,0,836,4,14
0,86,0,174,0,14
0,127,0,204,0,14
0,748,0,1027,2,14
0,780,0,1051,229,14
0,382,1,603,1,14
0,126,0,206,0,14
0,151,0,360,3,14
0,439,0,637,4,14
0,573,0,830,27,14
0,34,0,84,0,14
0,499,1,735,94,14
0,612,0,845,22,14
0,128,0,248,0,14
0,570,4,829,27,14
0,377,0,542,20,14
0,316,1,512,11,14
0,156,0,272,0,14
0,578,0,822,30,14
0,614,0,856,13,14
0,149,0,329,5,14
0,476,0,821,3,14
38,60,0,164,0,14
0,468,0,811,3,14
0,491,2,830,3,14
0,473,2,792,6,14
0,126,0,320,0,14
0,141,0,260,0,14
0,589,0,843,26,14
0,110,0,305,2,14
0,166,0,330,0,14
0,112,0,173,1,14
13,260,31,529,119,14
0,441,0,625,4,14
0,482,1,830,2,14
0,122,0,305,0,14
0,130,0,218,0,14
0,476,0,822,3,14
0,615,0,911,2,14
0,176,9,439,0,14
45,106,0,183,1,14
0,108,14,222,14,14
0,134,0,300,0,14
0,119,7,341,0,14
0,687,0,958,8,14
0,228,0,471,0,14
0,157,0,266,0,14
1,698,0,931,102,14
0,99,0,196,0,14
0,109,88,221,15,14
0,736,7,977,139,14
0,314,0,522,12,14
51,112,0,200,1,14
0,758,6,1039,1,14
0,740,10,971,135,14
0,496,0,847,0,14
0,86,0,187,4,14
0,669,10,924,75,14
0,607,8,852,19,14
0,158,0,336,0,14
0,453,0,646,1,14
0,606,1,845,22,14
0,151,12,403,0,14
0,517,1,804,3,14
0,127,0,315,0,14
0,589,1,834,41,14
0,290,23,521,44,14
0,371,0,615,1,14
0,506,0,844,3,14
0,30,0,73,0,14
0,341,1,559,6,14
0,768,10,1036,203,14
0,762,10,1040,221,14
0,308,2,499,16,14
0,458,2,790,3,14
0,470,0,693,1,14
0,118,212,224,29,14
0,141,0,301,0,14
0,614,0,856,14,14
0,341,1,560,6,14
0,82,0,175,0,14
0,19,0,22,0,14
0,86,0,155,1,14
0,171,0,336,0,14
0,352,0,545,1,14
0,497,2,859,0,14
0,505,0,829,3,14
0,400,3,639,1,14
0,596,0,878,2,14
0,86,0,154,0,14
53,139,0,262,0,14
0,111,10,315,0,14
0,478,5,739,4,14
0,82,0,192,0,14
0,132,0,256,0,14
0,137,0,235,0,14
0,108,0,188,1,14
0,109,5,321,0,14
0,167,0,333,0,14
0,113,0,199,1,14
0,501,1,869,0,14
0,120,1,343,0,14
0,458,0,643,1,14
0,687,0,952,8,14
0,574,0,831,2,14
0,126,0,229,1,14
0,748,2,1021,3,14
47,98,0,175,1,14
0,383,0,550,20,14
0,109,0,310,1,14
0,125,0,325,0,14
0,110,0,173,1,14
0,116,0,224,31,14
0,82,0,168,0,14
0,617,0,915,2,14
0,833,0,1092,1,0
0,416,0,648,2,14
0,154,0,316,0,14
0,153,19,324,5,14
52,112,1,172,1,14
0,120,0,202,47,14
0,115,0,241,2,14
0,328,0,549,8,14
0,292,0,513,0,14
0,468,2,777,6,14
0,107,0,227,0,14
0,484,1,841,0,14
0,149,49,364,1,14
0,94,0,224,0,14
0,123,0,185,1,14
0,431,0,624,4,0
0,388,0,612,1,14
0,276,0,490,1,14
0,248,0,516,0,14
0,97,0,178,1,14
0,797,0,1077,1,14
0,137,0,247,0,14
0,126,0,224,1,14
0,166,0,337,0,14
0,365,0,528,19,14
0,81,0,170,0,14
0,628,7,854,75,14
0,465,2,654,1,14
0,148,9,364,1,14
0,502,1,810,2,14
0,130,0,208,0,14
0,476,2,691,1,14
0,282,0,491,0,14
0,216,0,462,0,14
0,117,0,219,1,14
0,125,0,192,0,14
0,646,1,938,12,14
0,124,0,230,1,14
0,148,19,310,8,14
0,455,3,701,4,14
0,264,6,541,142,14
0,709,1,996,3,14
0,242,0,485,0,14
0,90,0,181,0,14
0,735,0,1031,1,14
0,73,0,174,0,14
0,755,0,1010,165,14
0,301,0,495,15,14
0,767,0,1035,203,14
0,457,2,633,1,14
0,92,0,213,0,14
0,778,10,1042,199,14
0,118,0,201,1,14
