@relation 'qpid-weka.filters.unsupervised.attribute.Remove-V-R5,6,7,last'

@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,14}


@data
0,301,30,14
0,217,7,14
0,338,5,0
0,197,5,14
0,246,20,14
0,147,12,14
1,185,4,14
59,317,14,14
16,314,27,14
1,241,9,14
0,196,5,14
1,87,3,0
0,244,9,14
0,226,9,14
236,287,66,14
1,299,29,14
0,323,39,0
0,199,7,14
1,298,9,14
3,266,14,14
0,209,9,14
12,332,16,14
2,294,21,14
0,306,26,14
0,158,5,0
1,295,11,14
1,343,10,14
2,309,8,14
0,187,5,14
2,329,9,14
9,309,30,14
12,312,7,14
0,188,3,14
0,160,5,0
0,172,7,14
2,105,4,14
0,200,7,14
0,296,17,14
5,313,43,14
170,280,84,14
62,361,102,14
1,259,13,14
0,295,32,14
0,269,6,14
0,213,15,14
0,212,14,0
72,295,37,14
16,265,33,0
5,222,14,14
1,212,13,14
0,192,5,14
58,306,25,14
31,304,49,14
1,290,30,14
0,254,33,14
1,208,7,14
0,243,9,14
0,106,4,14
1,300,7,14
1,65,2,14
126,322,84,14
0,194,7,14
0,208,9,14
5,353,11,14
0,342,28,14
0,328,9,14
0,203,2,14
12,98,26,0
1,348,12,14
3,282,35,14
0,174,4,14
35,313,101,14
18,320,91,14
1,237,9,14
0,322,5,14
1,289,31,14
0,80,1,14
5,196,3,14
3,303,7,14
0,223,5,14
0,375,10,14
2,346,13,14
3,304,7,14
22,278,41,14
2,315,15,14
4,127,6,14
3,232,9,14
6,295,39,14
5,278,23,14
0,225,7,14
0,193,8,14
2,310,32,14
0,156,1,14
0,280,23,14
239,332,48,14
0,229,7,14
0,82,1,14
2,220,14,14
3,398,35,0
0,185,35,14
0,161,1,14
0,146,11,14
0,183,1,14
2,281,64,14
3,196,7,14
6,191,32,14
0,137,28,14
0,276,40,14
3,258,11,14
46,311,7,14
0,181,1,14
1,219,9,14
0,310,20,14
1,323,7,14
0,169,34,14
1,233,10,14
0,119,16,14
3,279,10,14
18,111,29,14
2,340,10,14
0,303,24,0
23,314,28,14
2,230,9,14
0,208,2,14
62,354,95,14
0,184,35,14
0,195,6,14
0,91,29,14
3,329,5,14
9,264,104,14
0,282,13,14
1,155,4,14
7,93,29,14
0,228,2,14
5,307,31,0
18,297,33,0
0,149,10,14
0,164,7,14
0,164,6,14
2,140,2,14
2,199,7,14
1,92,6,14
0,196,7,14
1,162,6,14
8,321,38,14
50,307,8,14
0,236,7,14
36,303,8,14
12,291,37,14
5,335,9,14
6,257,13,14
0,230,7,14
0,269,20,14
0,245,8,14
2,207,10,14
0,311,6,14
16,293,33,14
5,309,97,14
0,21,1,14
0,341,13,14
16,296,33,14
0,370,9,14
1,299,27,0
2,333,15,14
0,147,11,14
0,325,19,14
0,295,36,14
0,229,7,14
1,286,15,14
5,340,75,14
0,180,34,14
0,268,9,14
126,322,83,14
7,328,49,0
0,186,5,14
0,90,25,14
1,157,6,14
0,150,22,14
2,281,14,14
3,319,14,14
0,225,13,14
2,293,10,14
2,148,5,14
0,150,9,14
2,173,2,14
0,189,4,14
14,294,33,14
141,171,21,14
0,122,10,14
4,281,38,14
0,163,1,14
0,181,7,14
1,213,4,14
104,273,44,14
62,347,84,14
239,330,49,14
10,281,54,14
4,314,37,14
14,304,23,14
0,155,1,14
5,293,20,14
0,411,34,0
0,92,14,14
0,209,7,14
0,348,13,14
51,292,65,14
2,106,4,14
0,157,5,14
0,127,10,14
0,226,14,14
1,342,18,14
0,69,2,14
0,257,9,14
0,231,9,14
0,213,4,14
0,244,8,14
0,216,13,14
5,295,20,14
0,270,14,14
13,336,36,14
1,199,3,14
0,164,10,14
1,230,14,14
183,309,8,14
0,97,6,14
3,193,4,14
0,95,26,14
12,115,29,14
0,349,13,14
0,295,8,14
0,179,4,14
3,316,17,14
33,171,17,14
4,176,8,14
0,221,17,14
36,303,8,14
1,106,18,14
1,280,21,14
6,95,15,0
15,303,49,14
7,303,32,14
0,200,8,14
0,229,5,14
11,169,23,0
30,275,15,14
3,278,10,14
2,302,11,14
0,309,31,14
8,330,45,14
10,282,38,14
0,144,37,14
0,150,1,14
0,229,7,14
0,191,4,0
0,181,9,14
3,276,15,14
12,127,28,14
0,286,23,14
12,290,21,14
17,302,87,14
18,259,53,14
0,336,12,14
2,222,17,14
0,226,8,14
0,104,2,14
0,248,14,14
0,279,15,14
0,294,28,14
54,355,93,14
0,202,6,14
0,354,29,14
14,299,26,14
0,334,10,14
1,195,2,14
5,335,9,14
0,214,6,14
0,359,26,14
10,283,23,14
0,245,9,14
0,334,16,14
8,333,36,14
0,155,13,14
1,303,16,14
46,328,16,14
0,201,2,14
63,270,19,0
0,175,9,14
141,167,15,14
0,172,7,14
0,323,20,14
5,305,46,14
27,315,100,14
0,205,10,14
2,358,13,14
0,259,11,14
0,210,2,14
62,324,54,14
6,243,13,14
0,300,30,14
6,259,13,14
0,162,10,14
0,365,26,14
0,108,5,14
0,187,1,0
6,270,13,14
9,329,55,0
1,364,26,14
0,176,9,14
2,264,10,14
0,263,27,0
1,313,55,14
2,257,32,14
0,368,10,14
50,302,8,14
0,374,8,14
3,152,10,14
3,207,3,14
0,349,11,14
1,356,11,14
8,282,23,14
29,328,85,14
0,176,9,14
0,112,2,14
1,355,13,14
0,184,7,14
0,192,1,14
1,328,9,14
0,199,8,14
0,318,9,14
0,305,15,14
0,175,0,14
0,103,4,14
0,201,2,14
1,269,13,14
1,95,6,14
2,247,35,14
0,228,5,14
0,217,16,14
0,346,17,14
0,95,6,14
3,325,16,0
10,250,20,14
1,93,6,14
1,295,18,14
3,275,10,14
0,343,18,14
13,144,29,14
30,288,51,14
0,194,12,14
3,126,5,0
0,286,33,14
0,195,32,14
1,300,16,14
1,279,18,14
62,298,23,14
3,340,15,14
0,298,20,14
1,159,1,14
0,178,1,14
6,257,13,14
0,372,9,14
0,234,13,14
31,277,16,14
31,277,16,14
4,300,50,14
0,268,19,14
9,304,32,14
1,87,3,14
1,302,23,14
0,153,6,14
3,240,9,14
9,330,27,14
1,218,16,14
3,150,8,14
10,356,128,14
2,170,8,14
2,205,8,14
0,300,26,14
0,195,7,14
0,175,7,14
0,300,26,14
0,372,26,0
6,255,13,14
1,224,11,14
1,280,39,14
2,191,11,14
0,219,7,14
16,335,34,14
6,356,12,0
1,362,103,14
64,348,120,14
2,197,7,14
22,315,40,14
64,349,113,14
1,192,2,14
0,369,10,14
0,179,1,14
0,155,6,14
1,312,5,14
2,227,11,14
3,373,23,14
2,345,10,14
0,109,10,14
0,198,6,14
15,102,29,14
10,309,33,14
11,96,28,14
0,197,6,14
0,218,33,0
0,284,13,0
0,242,18,14
5,291,31,14
59,296,20,14
0,190,1,14
6,291,31,14
0,201,8,14
0,2,0,14
0,327,20,14
0,294,28,14
0,298,10,14
6,295,30,14
0,193,5,14
2,236,9,14
4,366,9,14
0,246,8,14
4,357,10,14
0,191,3,14
0,202,1,14
1,153,4,14
0,104,2,14
1,345,9,14
62,321,53,14
0,243,8,14
1,270,48,14
6,120,10,14
0,287,59,14
0,210,32,14
1,185,4,14
1,357,102,14
1,281,23,14
0,188,1,14
5,332,10,14
1,169,4,14
0,242,20,14
0,96,2,14
20,328,93,0
7,296,29,0
0,175,0,14
22,280,37,14
0,58,1,14
10,317,36,14
0,94,2,14
6,134,6,14
27,372,91,0
13,296,51,14
0,199,7,14
0,358,89,14
0,189,5,14
0,270,23,14
11,337,89,14
2,282,11,14
2,269,14,14
1,156,2,14
36,299,8,14
13,145,29,14
0,156,2,14
0,165,1,14
29,348,83,14
1,314,21,14
3,286,23,0
0,322,15,14
1,260,21,14
3,297,16,14
1,334,36,14
1,307,16,14
6,365,28,14
0,323,53,14
0,215,6,14
0,269,5,14
1,166,7,14
7,96,16,14
0,195,8,14
2,107,20,14
0,269,14,14
0,249,19,14
4,367,10,14
2,292,13,14
7,209,6,14
1,334,11,14
6,295,20,14
1,293,16,14
0,209,6,14
0,96,4,14
6,361,28,14
16,309,28,14
2,157,7,14
0,219,5,14
59,313,19,14
0,241,18,14
53,313,57,14
1,197,6,0
0,333,10,14
7,187,7,14
0,174,1,14
0,224,13,14
1,94,6,14
0,199,2,14
0,13,0,14
0,299,10,14
2,296,27,14
0,186,6,14
0,151,6,14
13,284,23,0
1,176,7,14
12,98,26,14
8,292,64,14
1,239,17,14
3,194,11,14
3,303,11,14
0,201,7,14
14,283,32,14
6,287,31,14
0,294,19,0
1,154,6,14
0,287,21,14
6,180,5,14
3,311,5,14
0,246,8,0
15,259,51,14
0,240,7,14
3,255,20,14
3,354,13,14
5,348,86,14
0,192,4,14
2,252,13,14
0,264,13,0
2,211,9,14
0,293,12,14
0,82,1,14
5,307,16,0
4,345,19,0
0,186,31,14
0,211,2,14
0,103,2,14
0,226,5,14
1,171,7,14
0,22,1,14
0,165,10,14
1,208,8,14
1,214,7,14
30,274,15,14
3,291,13,14
1,360,23,14
12,308,20,14
0,99,5,14
16,307,29,14
1,187,5,14
1,235,8,14
0,227,14,14
0,37,1,14
2,126,4,14
61,275,16,14
18,94,26,0
0,222,11,14
0,348,20,14
0,114,2,14
0,95,4,14
0,172,1,14
1,267,13,14
0,292,20,14
1,153,1,14
0,148,1,14
1,149,2,14
1,190,6,14
1,287,21,14
134,260,55,14
9,351,113,0
0,155,10,14
2,350,80,0
0,196,1,14
1,288,20,14
0,89,25,14
1,304,18,14
1,251,9,14
0,114,3,14
22,181,32,0
0,107,4,14
17,330,85,14
0,300,10,14
0,280,22,14
30,306,8,14
14,306,29,14
1,116,3,14
8,291,64,14
183,311,5,14
0,337,5,14
11,172,21,14
0,339,9,14
0,72,1,14
2,188,8,14
1,207,7,14
1,79,3,14
28,324,81,14
2,101,5,14
0,60,3,14
1,200,3,14
0,371,26,14
2,308,26,14
0,285,22,14
0,316,81,0
3,334,34,14
0,270,6,14
0,155,5,14
59,321,16,14
0,165,5,14
3,411,36,0
8,296,64,14
0,214,6,14
1,144,7,14
1,218,14,14
14,182,33,0
0,209,4,14
0,18,1,14
0,179,30,14
14,185,34,0
42,338,91,14
6,220,13,14
0,353,20,14
33,150,8,14
0,190,4,0
12,367,28,0
1,285,12,14
0,110,2,14
2,283,23,14
0,199,7,14
55,358,113,14
0,221,2,14
0,295,7,0
6,356,28,14
5,213,4,14
1,320,53,14
1,239,8,14
51,328,52,14
0,151,8,14
1,355,11,14
1,148,37,14
0,277,54,14
1,160,6,14
10,349,56,0
13,357,102,14
0,110,2,14
0,181,7,14
45,307,8,14
138,139,1,14
46,307,6,14
1,149,5,14
7,179,6,14
0,172,5,14
11,354,100,0
6,313,18,14
1,229,17,14
59,299,20,14
11,299,40,0
1,238,9,14
2,335,12,14
28,276,78,14
5,227,11,14
0,97,6,14
0,197,2,14
1,150,2,14
4,295,24,14
0,207,7,14
30,296,31,14
0,252,19,14
0,355,13,14
0,178,7,14
4,276,98,14
0,179,4,0
71,282,28,14
1,257,31,0
45,302,8,14
10,337,56,0
13,345,84,14
0,196,7,14
0,294,31,14
5,294,20,14
31,322,27,14
1,350,12,14
0,184,1,14
1,214,4,14
0,92,29,14
6,146,13,14
1,295,16,14
46,332,16,14
11,357,102,0
3,257,18,14
42,320,84,0
4,282,26,14
18,301,34,14
1,281,35,14
1,284,11,14
0,153,5,14
0,257,8,14
67,269,19,0
54,364,113,14
2,218,9,14
0,173,34,14
12,324,83,0
12,343,35,14
0,153,5,14
8,292,31,14
1,267,11,14
30,286,33,14
22,317,34,14
0,276,20,14
0,94,6,14
15,338,16,14
0,170,9,0
0,221,5,14
55,360,112,14
0,200,10,14
0,231,2,14
0,333,10,14
0,163,1,14
1,320,19,14
0,319,16,0
0,277,77,0
2,215,7,14
10,296,51,0
0,205,2,14
0,148,6,14
0,311,27,14
37,319,82,0
2,339,19,14
30,286,31,14
0,298,34,14
31,318,38,14
31,287,51,14
1,339,15,14
58,308,25,14
0,140,33,14
0,317,18,0
61,299,73,14
0,193,6,14
0,141,32,14
0,230,5,14
0,338,11,14
2,283,7,14
1,184,2,14
0,187,6,14
1,360,13,14
239,324,43,14
30,305,43,14
0,95,8,14
6,215,14,14
0,228,17,14
2,173,7,14
0,259,31,0
0,264,6,14
4,226,14,14
3,197,3,14
92,301,58,14
1,283,22,14
0,196,2,14
10,256,19,14
0,213,4,14
9,285,22,14
0,277,88,14
15,110,29,14
0,298,23,14
0,363,11,14
0,189,5,14
4,179,1,14
0,97,5,14
5,342,10,14
0,174,34,14
0,232,9,14
1,322,14,14
3,211,15,14
0,62,1,14
0,299,9,14
31,323,27,14
0,187,5,14
0,281,23,14
0,153,1,14
0,177,8,14
9,310,27,14
1,323,5,14
1,309,32,14
15,277,32,14
9,277,14,14
1,237,8,14
141,258,51,14
7,94,16,0
0,202,7,14
12,338,35,14
0,104,5,14
0,181,1,14
0,121,6,14
1,265,36,14
0,311,9,14
0,297,8,14
0,184,9,14
0,205,32,14
2,201,5,14
12,309,19,14
2,309,26,14
0,197,7,14
0,189,4,14
0,194,7,14
1,186,4,14
0,273,16,14
1,278,27,0
0,217,9,14
3,296,37,14
17,193,32,0
13,302,41,14
1,173,7,14
1,287,15,14
33,147,3,14
0,226,14,14
4,103,12,14
0,268,11,0
1,281,20,14
12,331,45,14
72,296,30,14
61,298,76,14
1,219,9,14
31,330,27,14
1,285,23,14
1,297,26,14
3,179,7,14
54,353,101,14
0,152,1,14
1,351,11,14
10,355,102,0
3,257,10,14
2,264,37,14
40,331,93,14
0,168,6,14
0,188,6,14
0,164,10,14
5,194,7,14
0,284,19,14
1,336,11,14
0,222,7,14
0,74,2,14
6,307,29,14
1,164,34,14
0,243,9,14
1,297,21,14
1,152,5,14
3,160,10,14
25,362,133,14
31,327,27,14
195,298,8,14
0,204,7,14
139,281,88,0
2,169,5,14
2,210,9,0
0,76,1,14
0,260,13,14
0,322,9,14
0,197,5,14
0,155,15,14
0,119,2,14
3,397,35,0
0,189,2,14
0,205,1,14
6,132,8,14
0,187,7,14
1,210,11,14
64,353,114,14
0,172,9,14
6,338,28,14
9,277,17,14
0,195,4,14
15,272,44,14
10,281,38,14
0,220,7,14
4,147,22,14
1,182,9,14
9,331,28,14
14,352,123,14
0,218,14,14
3,301,35,14
0,360,26,14
22,287,37,14
1,282,19,14
6,270,12,14
0,191,5,14
0,162,1,14
1,221,9,14
0,146,7,14
0,245,8,14
0,190,5,14
2,254,7,0
0,325,20,14
0,293,37,14
0,258,11,14
0,189,8,14
61,294,67,14
1,219,6,14
0,157,7,14
0,303,27,14
45,306,8,14
2,104,17,0
1,229,14,14
6,279,92,14
2,132,28,14
0,191,3,14
0,318,20,0
0,218,5,14
30,304,29,14
6,353,88,14
1,295,10,14
4,288,11,14
6,300,40,14
236,315,53,14
1,80,3,14
1,207,3,0
35,178,22,14
0,6,0,14
0,158,1,14
0,128,10,14
10,293,49,14
5,214,13,14
0,183,4,14
0,299,11,14
0,357,11,14
138,150,1,14
30,303,8,14
1,233,7,14
1,205,8,14
1,97,6,14
1,298,10,0
61,273,16,14
1,194,11,0
0,250,9,14
0,197,7,14
0,183,9,14
0,318,20,14
54,360,104,14
12,279,23,14
0,242,5,14
0,134,7,14
1,334,9,14
3,184,8,14
0,171,8,14
1,218,13,14
2,103,17,14
4,223,14,14
1,314,91,0
1,279,7,14
0,373,8,14
1,154,2,14
0,259,8,14
2,192,5,14
7,285,55,14
0,158,7,14
0,167,7,14
0,170,4,14
0,197,6,14
6,200,32,14
1,303,30,14
1,298,29,14
0,299,31,14
0,83,1,14
1,154,5,14
3,159,21,0
0,237,17,14
0,219,7,14
0,220,5,14
0,337,16,14
3,189,4,14
2,191,6,14
5,193,6,14
31,338,28,14
0,241,9,14
5,290,31,14
0,197,6,14
11,296,50,14
7,85,25,0
0,193,2,14
2,307,31,14
2,288,16,14
2,140,2,14
1,173,1,14
0,124,10,0
1,142,2,14
0,204,2,14
1,334,10,14
0,327,8,14
11,333,91,14
0,200,6,14
3,202,9,14
63,353,124,14
0,266,34,14
0,183,7,14
0,161,6,14
6,159,14,14
15,284,51,14
2,361,91,14
0,366,26,14
1,187,7,14
0,191,2,14
17,137,36,0
6,373,10,14
1,247,2,14
0,133,8,14
0,239,2,14
0,277,20,14
0,289,21,14
0,245,2,14
1,269,48,14
14,291,33,14
0,188,2,0
0,347,35,0
1,195,2,14
195,298,8,14
0,193,9,14
1,357,13,14
0,294,17,14
0,240,8,14
3,296,11,14
6,350,27,14
1,353,11,14
17,291,37,14
0,353,93,14
2,279,7,14
0,176,7,14
30,303,8,14
0,203,8,14
0,142,37,14
1,192,8,14
0,238,5,14
0,86,1,14
6,211,6,0
31,325,27,14
0,292,13,14
0,107,2,14
0,174,8,14
19,171,19,14
17,292,32,0
3,299,37,14
0,80,1,14
2,199,8,14
0,181,9,14
67,269,19,0
0,263,6,14
7,169,7,14
1,296,17,14
0,92,8,14
1,188,4,14
0,288,29,14
0,213,7,0
9,304,63,14
2,235,9,14
6,297,33,14
0,186,7,14
0,176,7,14
7,164,7,14
3,212,4,14
8,300,24,14
0,231,17,14
0,220,9,14
2,296,26,14
1,156,7,14
15,310,30,0
6,209,6,14
0,228,13,14
0,295,11,14
58,310,28,14
2,223,8,14
0,185,9,14
3,158,7,14
4,296,25,14
0,195,8,14
0,217,13,14
58,309,28,14
0,249,35,0
19,85,27,0
0,168,9,14
0,180,27,0
14,286,16,14
0,213,6,14
0,303,16,14
1,129,6,14
0,351,13,14
1,229,9,14
31,352,29,14
0,218,16,14
0,145,5,14
2,347,13,14
1,188,7,14
0,280,38,14
1,244,20,14
6,296,29,14
0,221,6,14
236,286,66,14
4,305,31,0
86,279,26,14
1,282,22,14
0,282,35,14
6,223,13,14
0,181,9,14
0,292,20,14
15,282,51,14
5,317,16,14
62,322,53,14
6,215,14,14
0,282,11,14
2,217,9,0
0,346,17,14
0,206,2,14
1,293,11,14
1,215,14,14
2,339,12,14
1,60,2,14
5,339,10,14
1,285,11,14
28,275,78,14
1,340,11,14
0,358,23,14
3,300,24,14
2,122,3,14
0,295,28,14
6,116,12,14
2,100,5,14
1,204,1,14
0,167,33,0
61,274,18,0
0,329,11,14
12,334,34,14
0,334,10,14
0,137,1,14
0,158,10,14
78,304,64,14
6,352,28,14
15,316,95,14
1,221,7,14
0,254,14,14
0,209,9,14
2,400,34,14
2,268,13,14
1,149,12,14
2,170,5,14
1,165,6,14
0,218,14,14
1,154,4,14
236,292,66,14
0,161,5,14
0,178,4,14
9,325,55,0
0,166,11,14
3,286,37,14
0,92,25,14
2,197,5,14
0,231,9,14
1,295,16,14
0,296,11,14
6,300,11,14
3,354,28,14
6,193,3,14
73,318,34,14
4,230,9,14
0,302,16,14
1,219,14,14
2,107,5,14
0,352,56,14
3,102,12,14
83,327,107,14
0,107,10,14
17,338,36,14
2,194,7,0
0,301,10,14
2,219,14,14
0,74,1,14
6,141,6,14
2,229,14,14
0,213,4,14
0,318,34,14
1,186,2,14
0,213,8,14
0,212,4,14
10,251,20,14
6,179,4,14
0,202,8,14
0,197,7,14
1,344,11,14
13,357,103,14
2,336,11,14
0,27,1,14
1,359,27,14
5,189,6,14
4,187,1,14
3,265,36,14
1,216,4,14
0,286,11,14
27,328,114,0
0,145,6,14
0,163,6,14
0,240,5,14
2,219,9,14
1,252,8,14
8,282,36,14
0,179,8,14
0,151,5,14
0,173,8,14
141,168,17,14
0,251,9,14
1,191,5,14
2,305,8,14
0,214,16,14
0,156,8,14
0,297,51,0
12,301,30,14
8,323,43,14
1,173,8,14
0,198,5,14
183,304,6,14
2,154,15,14
1,301,64,14
0,177,29,14
1,288,51,14
12,310,19,14
11,297,50,0
0,208,32,14
1,291,16,14
19,333,34,14
31,328,27,14
13,297,20,14
3,362,26,14
4,354,10,14
0,187,5,14
2,251,8,0
6,310,28,14
42,320,83,0
3,302,23,14
1,103,29,14
1,302,17,14
0,219,7,14
0,199,8,14
0,185,4,14
1,159,1,14
0,364,103,14
1,261,4,14
30,273,15,14
0,332,12,14
0,211,7,14
0,362,11,14
0,211,4,14
17,329,35,14
1,304,8,14
183,305,6,14
1,193,5,14
1,173,1,14
2,304,7,14
2,141,2,14
16,306,29,14
2,197,8,14
12,332,34,14
7,171,7,14
2,91,14,14
0,149,22,14
1,150,5,14
9,286,37,14
5,309,27,14
141,231,42,14
0,173,7,14
0,211,4,0
0,172,34,14
81,315,92,14
4,309,32,0
1,96,6,14
0,338,15,14
62,315,35,14
1,226,7,14
0,232,10,14
0,284,56,14
0,180,7,14
62,343,75,14
1,312,57,14
12,285,22,14
2,197,7,14
0,301,6,14
0,136,1,14
61,302,80,14
9,353,85,14
7,248,20,14
0,304,11,14
6,348,56,0
3,296,37,14
0,233,7,14
0,333,20,14
12,285,23,14
1,280,38,14
0,171,34,14
31,298,53,14
0,77,1,14
2,221,17,0
5,324,55,14
13,319,82,0
1,181,9,14
0,227,9,14
2,111,3,14
6,324,16,14
239,325,40,14
0,315,19,0
0,159,1,14
1,305,16,14
126,333,93,0
2,113,29,14
0,84,6,14
1,170,7,14
2,215,14,14
0,315,9,14
0,83,6,14
0,121,3,14
1,221,14,14
0,218,6,14
0,218,8,14
0,225,17,14
2,282,35,14
30,329,27,14
0,205,8,14
1,185,4,14
3,155,14,14
10,347,56,0
6,222,13,14
1,282,38,14
6,337,16,14
2,193,5,14
2,289,51,14
0,268,18,14
2,105,4,14
0,303,9,14
0,330,12,14
54,363,133,14
0,193,1,14
30,298,29,14
0,299,20,14
0,200,3,14
39,316,106,14
0,185,4,14
1,340,15,0
2,334,34,14
2,326,20,14
0,178,8,14
63,268,18,0
17,313,100,14
0,179,1,14
3,300,24,14
0,286,12,14
1,190,2,14
10,316,43,0
0,335,11,14
58,312,31,14
0,205,10,14
6,353,27,14
1,322,19,14
1,217,14,14
0,57,1,14
1,199,6,0
0,322,54,14
0,50,1,14
0,85,1,14
0,229,10,14
30,275,30,14
12,297,39,0
0,226,17,14
3,180,6,14
0,249,19,14
0,202,2,14
0,206,3,14
1,335,9,14
1,197,10,14
0,356,89,0
6,158,14,14
0,59,3,14
0,331,8,14
0,158,6,14
0,221,14,14
0,217,16,14
0,256,13,14
1,353,13,14
14,281,65,0
2,106,4,14
0,186,1,14
0,286,13,0
15,316,18,14
0,151,6,14
0,102,2,14
9,319,30,14
1,192,8,14
2,288,30,14
0,196,6,14
0,246,2,14
0,210,7,14
1,344,35,14
12,118,29,14
0,204,1,0
3,303,28,0
0,246,8,14
2,280,78,14
15,297,20,14
0,250,20,14
0,330,9,14
0,267,19,14
12,331,15,14
51,327,39,14
0,153,5,14
0,309,26,14
2,271,14,14
3,285,37,14
0,261,13,14
0,254,4,14
0,211,6,14
1,301,30,14
2,294,10,14
0,314,21,14
0,181,1,14
2,197,6,14
0,202,7,14
4,189,1,14
12,266,18,14
0,118,10,14
130,275,92,0
2,341,35,0
0,197,2,14
2,368,24,14
0,245,9,14
42,337,88,14
2,272,49,14
3,296,39,14
1,299,23,14
1,199,6,14
0,58,3,14
2,323,19,14
6,188,33,14
0,316,18,14
31,343,28,14
7,146,8,14
1,283,23,14
2,291,13,14
1,231,8,14
1,137,1,14
0,347,117,14
0,220,14,14
0,196,32,14
0,150,1,14
0,217,7,14
0,330,8,14
0,189,3,14
0,301,58,0
21,315,6,14
2,247,48,14
0,79,1,14
4,315,80,14
0,199,6,14
22,352,94,14
13,285,29,14
0,154,21,14
0,294,20,14
0,149,1,14
21,297,8,14
4,310,8,14
29,353,94,14
0,335,12,14
0,196,3,14
2,289,19,14
3,305,31,14
6,334,34,0
0,301,7,14
0,165,9,14
0,172,8,14
29,352,95,14
2,58,2,14
0,219,14,14
13,317,14,14
6,299,29,14
1,189,3,14
0,134,31,14
0,196,7,14
5,307,44,0
0,340,10,14
1,287,24,14
0,313,9,14
1,238,5,14
0,163,14,14
0,181,4,14
6,135,8,14
16,325,27,14
0,202,2,14
79,322,43,14
21,357,89,14
1,313,9,14
30,291,31,14
3,153,8,14
0,77,2,14
0,309,7,14
11,265,35,14
1,174,4,14
0,283,20,14
236,316,54,14
2,323,7,14
0,196,2,14
6,297,29,0
0,175,1,14
7,163,7,14
62,353,94,14
0,175,7,14
1,198,7,14
0,200,8,14
35,321,90,14
2,297,6,14
0,195,6,14
45,304,8,14
1,238,9,14
0,210,6,14
2,334,33,14
13,302,79,14
12,99,26,0
6,337,16,14
31,332,28,14
6,276,30,14
0,369,22,14
1,163,7,14
4,305,26,14
9,297,24,0
0,96,8,14
0,7,0,14
16,302,29,14
3,265,15,14
7,288,20,14
11,298,50,14
1,103,11,14
1,207,7,14
0,363,26,14
3,369,9,14
0,296,21,14
0,187,7,14
0,107,4,14
1,174,29,0
0,84,1,14
0,217,6,14
10,266,18,14
0,211,32,14
1,206,6,14
0,153,7,14
0,297,19,0
73,311,33,14
0,151,5,14
9,287,30,14
0,156,4,14
3,295,36,14
20,383,84,14
2,206,8,14
0,247,2,14
2,258,11,14
2,190,5,14
1,283,19,14
3,278,26,14
16,212,32,0
0,265,14,14
1,292,65,14
6,355,129,14
126,318,92,14
0,289,30,14
0,209,2,14
1,265,34,14
0,163,6,0
0,338,6,14
1,289,23,14
6,352,28,14
0,204,1,14
23,348,84,14
1,288,20,14
15,291,32,0
0,304,7,14
0,91,6,14
0,188,3,14
2,211,8,14
12,324,14,14
0,290,19,14
0,207,9,14
0,208,7,14
0,182,1,14
3,146,29,14
0,164,1,14
0,360,11,14
6,313,19,14
0,197,6,14
30,289,30,14
0,245,8,14
0,260,4,14
4,324,52,14
73,304,31,14
0,368,26,14
9,278,40,14
1,207,8,14
0,180,34,14
78,303,64,0
0,178,1,14
1,244,8,14
0,184,4,14
16,326,81,14
0,196,12,14
2,317,15,14
22,353,95,14
236,290,66,14
0,194,32,14
2,179,9,14
1,326,9,14
0,299,30,14
10,348,56,0
0,154,4,0
2,312,32,14
160,283,26,0
3,266,11,14
0,156,15,14
2,205,10,14
5,205,3,14
36,310,89,0
18,223,34,0
141,232,42,14
16,336,34,14
31,323,27,14
2,196,6,14
0,97,29,14
0,194,6,14
0,216,32,14
0,196,6,14
0,216,14,0
1,155,2,14
4,300,23,14
0,261,32,14
45,317,117,14
1,324,5,14
7,147,7,14
0,140,37,14
2,346,35,0
5,223,14,14
0,188,8,14
0,202,1,14
3,152,8,14
67,303,9,14
0,147,5,14
22,322,16,14
1,314,55,14
1,305,16,14
0,206,1,14
0,269,13,14
3,320,14,14
2,320,27,14
1,163,7,14
0,215,6,14
0,344,10,14
0,216,9,14
1,227,10,14
1,262,30,14
3,105,18,0
2,300,31,14
2,362,27,14
0,119,3,0
2,162,9,14
3,352,12,14
5,201,3,14
6,281,92,14
2,325,34,0
0,19,1,14
0,201,1,14
2,302,29,14
0,216,9,14
183,303,6,14
0,326,9,14
2,251,34,14
0,186,8,14
1,287,23,14
54,361,113,14
1,295,17,14
14,299,50,0
9,296,24,0
18,351,81,0
1,173,7,14
1,112,3,14
2,319,36,0
0,227,5,14
2,279,28,14
0,252,14,14
0,230,10,14
10,339,56,0
1,143,7,14
72,281,26,14
0,196,2,14
2,287,11,14
5,269,51,14
0,270,13,0
5,198,3,14
4,367,10,14
6,301,16,14
0,230,13,14
0,71,1,14
2,338,10,14
1,301,20,14
7,200,5,14
1,306,31,14
0,345,10,14
2,205,7,14
1,183,15,14
26,259,18,14
3,234,9,14
0,44,1,14
2,204,8,14
6,208,7,14
0,210,6,14
8,297,50,14
3,176,7,14
0,157,7,14
1,188,8,14
2,212,7,14
3,285,10,14
5,191,6,14
1,252,7,14
0,227,13,14
0,183,9,14
0,40,1,14
0,149,7,14
2,227,10,14
0,276,13,14
0,231,13,14
0,187,8,14
0,168,1,14
0,239,5,14
1,295,10,0
