@relation 'qpid-weka.filters.unsupervised.attribute.Remove-V-R5,6,7,last'

@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,90}


@data
0,301,30,90
0,217,7,90
0,338,5,0
0,197,5,90
0,246,20,90
0,147,12,90
1,185,4,0
59,317,14,90
16,314,27,0
1,241,9,90
0,196,5,90
1,87,3,0
0,244,9,90
0,226,9,90
236,287,66,90
1,299,29,0
0,323,39,0
0,199,7,90
1,298,9,90
3,266,14,0
0,209,9,90
12,332,16,0
2,294,21,90
0,306,26,90
0,158,5,0
1,295,11,90
1,343,10,90
2,309,8,90
0,187,5,90
2,329,9,90
9,309,30,90
12,312,7,0
0,188,3,90
0,160,5,0
0,172,7,90
2,105,4,90
0,200,7,90
0,296,17,90
5,313,43,0
170,280,84,90
62,361,102,90
1,259,13,0
0,295,32,90
0,269,6,90
0,213,15,90
0,212,14,0
72,295,37,90
16,265,33,0
5,222,14,90
1,212,13,90
0,192,5,90
58,306,25,90
31,304,49,90
1,290,30,0
0,254,33,90
1,208,7,90
0,243,9,90
0,106,4,90
1,300,7,90
1,65,2,90
126,322,84,0
0,194,7,90
0,208,9,90
5,353,11,0
0,342,28,90
0,328,9,90
0,203,2,90
12,98,26,0
1,348,12,90
3,282,35,90
0,174,4,90
35,313,101,90
18,320,91,0
1,237,9,90
0,322,5,90
1,289,31,0
0,80,1,90
5,196,3,90
3,303,7,90
0,223,5,90
0,375,10,90
2,346,13,90
3,304,7,90
22,278,41,90
2,315,15,90
4,127,6,90
3,232,9,90
6,295,39,90
5,278,23,90
0,225,7,90
0,193,8,90
2,310,32,90
0,156,1,90
0,280,23,90
239,332,48,90
0,229,7,90
0,82,1,0
2,220,14,90
3,398,35,0
0,185,35,90
0,161,1,90
0,146,11,90
0,183,1,90
2,281,64,90
3,196,7,90
6,191,32,0
0,137,28,90
0,276,40,90
3,258,11,0
46,311,7,90
0,181,1,90
1,219,9,90
0,310,20,90
1,323,7,0
0,169,34,90
1,233,10,90
0,119,16,90
3,279,10,90
18,111,29,90
2,340,10,90
0,303,24,0
23,314,28,90
2,230,9,90
0,208,2,90
62,354,95,90
0,184,35,90
0,195,6,90
0,91,29,90
3,329,5,90
9,264,104,90
0,282,13,90
1,155,4,90
7,93,29,90
0,228,2,90
5,307,31,0
18,297,33,0
0,149,10,90
0,164,7,90
0,164,6,90
2,140,2,90
2,199,7,90
1,92,6,90
0,196,7,90
1,162,6,90
8,321,38,90
50,307,8,90
0,236,7,90
36,303,8,90
12,291,37,90
5,335,9,0
6,257,13,90
0,230,7,90
0,269,20,90
0,245,8,90
2,207,10,90
0,311,6,90
16,293,33,0
5,309,97,0
0,21,1,90
0,341,13,90
16,296,33,0
0,370,9,90
1,299,27,0
2,333,15,90
0,147,11,90
0,325,19,90
0,295,36,90
0,229,7,90
1,286,15,90
5,340,75,90
0,180,34,90
0,268,9,90
126,322,83,0
7,328,49,0
0,186,5,90
0,90,25,90
1,157,6,90
0,150,22,90
2,281,14,0
3,319,14,90
0,225,13,90
2,293,10,90
2,148,5,90
0,150,9,90
2,173,2,90
0,189,4,90
14,294,33,90
141,171,21,90
0,122,10,90
4,281,38,90
0,163,1,90
0,181,7,90
1,213,4,90
104,273,44,90
62,347,84,90
239,330,49,90
10,281,54,90
4,314,37,90
14,304,23,90
0,155,1,90
5,293,20,90
0,411,34,0
0,92,14,90
0,209,7,90
0,348,13,90
51,292,65,90
2,106,4,90
0,157,5,90
0,127,10,90
0,226,14,90
1,342,18,90
0,69,2,90
0,257,9,90
0,231,9,90
0,213,4,90
0,244,8,90
0,216,13,90
5,295,20,90
0,270,14,90
13,336,36,90
1,199,3,90
0,164,10,90
1,230,14,90
183,309,8,90
0,97,6,90
3,193,4,90
0,95,26,90
12,115,29,90
0,349,13,90
0,295,8,90
0,179,4,90
3,316,17,90
33,171,17,90
4,176,8,90
0,221,17,90
36,303,8,90
1,106,18,90
1,280,21,90
6,95,15,0
15,303,49,90
7,303,32,90
0,200,8,90
0,229,5,90
11,169,23,0
30,275,15,90
3,278,10,90
2,302,11,90
0,309,31,90
8,330,45,90
10,282,38,0
0,144,37,90
0,150,1,90
0,229,7,90
0,191,4,0
0,181,9,90
3,276,15,90
12,127,28,90
0,286,23,90
12,290,21,90
17,302,87,0
18,259,53,90
0,336,12,0
2,222,17,90
0,226,8,90
0,104,2,90
0,248,14,90
0,279,15,90
0,294,28,90
54,355,93,90
0,202,6,90
0,354,29,90
14,299,26,90
0,334,10,90
1,195,2,90
5,335,9,0
0,214,6,0
0,359,26,90
10,283,23,0
0,245,9,90
0,334,16,0
8,333,36,90
0,155,13,90
1,303,16,90
46,328,16,90
0,201,2,90
63,270,19,0
0,175,9,90
141,167,15,90
0,172,7,90
0,323,20,90
5,305,46,0
27,315,100,0
0,205,10,90
2,358,13,90
0,259,11,0
0,210,2,90
62,324,54,90
6,243,13,90
0,300,30,90
6,259,13,90
0,162,10,90
0,365,26,90
0,108,5,90
0,187,1,0
6,270,13,90
9,329,55,0
1,364,26,90
0,176,9,90
2,264,10,90
0,263,27,0
1,313,55,0
2,257,32,90
0,368,10,90
50,302,8,90
0,374,8,90
3,152,10,90
3,207,3,90
0,349,11,90
1,356,11,0
8,282,23,0
29,328,85,0
0,176,9,90
0,112,2,90
1,355,13,90
0,184,7,90
0,192,1,90
1,328,9,90
0,199,8,90
0,318,9,90
0,305,15,90
0,175,0,90
0,103,4,90
0,201,2,90
1,269,13,90
1,95,6,90
2,247,35,90
0,228,5,90
0,217,16,90
0,346,17,90
0,95,6,90
3,325,16,0
10,250,20,90
1,93,6,90
1,295,18,90
3,275,10,90
0,343,18,0
13,144,29,90
30,288,51,90
0,194,12,90
3,126,5,0
0,286,33,0
0,195,32,90
1,300,16,90
1,279,18,90
62,298,23,90
3,340,15,0
0,298,20,90
1,159,1,90
0,178,1,90
6,257,13,90
0,372,9,90
0,234,13,90
31,277,16,90
31,277,16,90
4,300,50,90
0,268,19,90
9,304,32,90
1,87,3,90
1,302,23,90
0,153,6,90
3,240,9,90
9,330,27,90
1,218,16,90
3,150,8,90
10,356,128,90
2,170,8,90
2,205,8,90
0,300,26,90
0,195,7,90
0,175,7,90
0,300,26,0
0,372,26,0
6,255,13,90
1,224,11,90
1,280,39,90
2,191,11,0
0,219,7,90
16,335,34,0
6,356,12,0
1,362,103,90
64,348,120,90
2,197,7,90
22,315,40,90
64,349,113,90
1,192,2,90
0,369,10,90
0,179,1,90
0,155,6,90
1,312,5,0
2,227,11,90
3,373,23,90
2,345,10,0
0,109,10,0
0,198,6,90
15,102,29,90
10,309,33,0
11,96,28,90
0,197,6,90
0,218,33,0
0,284,13,0
0,242,18,90
5,291,31,0
59,296,20,90
0,190,1,90
6,291,31,0
0,201,8,90
0,2,0,90
0,327,20,90
0,294,28,90
0,298,10,90
6,295,30,90
0,193,5,90
2,236,9,0
4,366,9,90
0,246,8,90
4,357,10,90
0,191,3,90
0,202,1,90
1,153,4,0
0,104,2,90
1,345,9,0
62,321,53,90
0,243,8,90
1,270,48,90
6,120,10,90
0,287,59,90
0,210,32,0
1,185,4,90
1,357,102,90
1,281,23,0
0,188,1,90
5,332,10,0
1,169,4,90
0,242,20,90
0,96,2,90
20,328,93,0
7,296,29,0
0,175,0,90
22,280,37,90
0,58,1,90
10,317,36,90
0,94,2,90
6,134,6,90
27,372,91,0
13,296,51,90
0,199,7,90
0,358,89,0
0,189,5,90
0,270,23,90
11,337,89,0
2,282,11,90
2,269,14,0
1,156,2,90
36,299,8,90
13,145,29,90
0,156,2,90
0,165,1,90
29,348,83,90
1,314,21,90
3,286,23,0
0,322,15,90
1,260,21,90
3,297,16,90
1,334,36,90
1,307,16,90
6,365,28,90
0,323,53,90
0,215,6,90
0,269,5,90
1,166,7,90
7,96,16,90
0,195,8,90
2,107,20,90
0,269,14,90
0,249,19,90
4,367,10,90
2,292,13,90
7,209,6,90
1,334,11,90
6,295,20,90
1,293,16,90
0,209,6,90
0,96,4,90
6,361,28,90
16,309,28,0
2,157,7,90
0,219,5,90
59,313,19,90
0,241,18,90
53,313,57,90
1,197,6,0
0,333,10,90
7,187,7,90
0,174,1,90
0,224,13,90
1,94,6,90
0,199,2,90
0,13,0,90
0,299,10,90
2,296,27,0
0,186,6,90
0,151,6,90
13,284,23,0
1,176,7,90
12,98,26,90
8,292,64,90
1,239,17,90
3,194,11,90
3,303,11,90
0,201,7,90
14,283,32,90
6,287,31,90
0,294,19,0
1,154,6,90
0,287,21,90
6,180,5,90
3,311,5,90
0,246,8,0
15,259,51,90
0,240,7,90
3,255,20,90
3,354,13,90
5,348,86,0
0,192,4,90
2,252,13,90
0,264,13,0
2,211,9,90
0,293,12,90
0,82,1,90
5,307,16,0
4,345,19,0
0,186,31,90
0,211,2,90
0,103,2,90
0,226,5,90
1,171,7,90
0,22,1,90
0,165,10,90
1,208,8,90
1,214,7,90
30,274,15,90
3,291,13,0
1,360,23,90
12,308,20,90
0,99,5,90
16,307,29,0
1,187,5,90
1,235,8,90
0,227,14,90
0,37,1,90
2,126,4,90
61,275,16,90
18,94,26,0
0,222,11,90
0,348,20,90
0,114,2,90
0,95,4,90
0,172,1,90
1,267,13,0
0,292,20,90
1,153,1,90
0,148,1,90
1,149,2,90
1,190,6,90
1,287,21,90
134,260,55,90
9,351,113,0
0,155,10,90
2,350,80,0
0,196,1,90
1,288,20,0
0,89,25,90
1,304,18,90
1,251,9,0
0,114,3,90
22,181,32,0
0,107,4,90
17,330,85,0
0,300,10,90
0,280,22,90
30,306,8,0
14,306,29,0
1,116,3,90
8,291,64,90
183,311,5,90
0,337,5,90
11,172,21,90
0,339,9,0
0,72,1,90
2,188,8,90
1,207,7,90
1,79,3,90
28,324,81,0
2,101,5,90
0,60,3,90
1,200,3,90
0,371,26,90
2,308,26,90
0,285,22,90
0,316,81,0
3,334,34,90
0,270,6,90
0,155,5,90
59,321,16,90
0,165,5,90
3,411,36,0
8,296,64,90
0,214,6,90
1,144,7,90
1,218,14,90
14,182,33,0
0,209,4,90
0,18,1,90
0,179,30,90
14,185,34,0
42,338,91,0
6,220,13,90
0,353,20,0
33,150,8,90
0,190,4,0
12,367,28,0
1,285,12,90
0,110,2,90
2,283,23,90
0,199,7,90
55,358,113,90
0,221,2,90
0,295,7,0
6,356,28,0
5,213,4,90
1,320,53,90
1,239,8,90
51,328,52,90
0,151,8,90
1,355,11,90
1,148,37,90
0,277,54,90
1,160,6,90
10,349,56,0
13,357,102,90
0,110,2,90
0,181,7,90
45,307,8,90
138,139,1,90
46,307,6,90
1,149,5,90
7,179,6,90
0,172,5,90
11,354,100,0
6,313,18,90
1,229,17,90
59,299,20,90
11,299,40,0
1,238,9,90
2,335,12,90
28,276,78,90
5,227,11,90
0,97,6,90
0,197,2,90
1,150,2,90
4,295,24,90
0,207,7,90
30,296,31,90
0,252,19,90
0,355,13,90
0,178,7,90
4,276,98,90
0,179,4,0
71,282,28,0
1,257,31,0
45,302,8,90
10,337,56,0
13,345,84,90
0,196,7,90
0,294,31,90
5,294,20,90
31,322,27,0
1,350,12,90
0,184,1,90
1,214,4,90
0,92,29,90
6,146,13,90
1,295,16,90
46,332,16,90
11,357,102,0
3,257,18,90
42,320,84,0
4,282,26,90
18,301,34,0
1,281,35,90
1,284,11,0
0,153,5,90
0,257,8,90
67,269,19,0
54,364,113,90
2,218,9,90
0,173,34,90
12,324,83,0
12,343,35,90
0,153,5,90
8,292,31,90
1,267,11,90
30,286,33,0
22,317,34,90
0,276,20,90
0,94,6,90
15,338,16,90
0,170,9,0
0,221,5,90
55,360,112,90
0,200,10,90
0,231,2,90
0,333,10,90
0,163,1,90
1,320,19,90
0,319,16,0
0,277,77,0
2,215,7,90
10,296,51,0
0,205,2,90
0,148,6,90
0,311,27,90
37,319,82,0
2,339,19,90
30,286,31,0
0,298,34,90
31,318,38,90
31,287,51,90
1,339,15,90
58,308,25,90
0,140,33,90
0,317,18,0
61,299,73,90
0,193,6,90
0,141,32,0
0,230,5,90
0,338,11,90
2,283,7,90
1,184,2,90
0,187,6,90
1,360,13,90
239,324,43,90
30,305,43,0
0,95,8,90
6,215,14,90
0,228,17,90
2,173,7,90
0,259,31,0
0,264,6,90
4,226,14,90
3,197,3,90
92,301,58,90
1,283,22,90
0,196,2,90
10,256,19,90
0,213,4,90
9,285,22,0
0,277,88,90
15,110,29,90
0,298,23,90
0,363,11,90
0,189,5,90
4,179,1,90
0,97,5,90
5,342,10,90
0,174,34,90
0,232,9,90
1,322,14,90
3,211,15,90
0,62,1,90
0,299,9,90
31,323,27,0
0,187,5,90
0,281,23,0
0,153,1,90
0,177,8,90
9,310,27,90
1,323,5,0
1,309,32,90
15,277,32,0
9,277,14,90
1,237,8,90
141,258,51,90
7,94,16,0
0,202,7,90
12,338,35,90
0,104,5,90
0,181,1,90
0,121,6,90
1,265,36,90
0,311,9,90
0,297,8,90
0,184,9,90
0,205,32,0
2,201,5,0
12,309,19,90
2,309,26,90
0,197,7,90
0,189,4,90
0,194,7,90
1,186,4,0
0,273,16,90
1,278,27,0
0,217,9,90
3,296,37,90
17,193,32,0
13,302,41,90
1,173,7,90
1,287,15,90
33,147,3,90
0,226,14,90
4,103,12,90
0,268,11,0
1,281,20,90
12,331,45,90
72,296,30,0
61,298,76,90
1,219,9,90
31,330,27,0
1,285,23,0
1,297,26,90
3,179,7,90
54,353,101,90
0,152,1,90
1,351,11,90
10,355,102,0
3,257,10,0
2,264,37,90
40,331,93,0
0,168,6,90
0,188,6,90
0,164,10,90
5,194,7,90
0,284,19,90
1,336,11,90
0,222,7,90
0,74,2,90
6,307,29,0
1,164,34,90
0,243,9,90
1,297,21,90
1,152,5,90
3,160,10,90
25,362,133,90
31,327,27,90
195,298,8,90
0,204,7,0
139,281,88,0
2,169,5,90
2,210,9,0
0,76,1,90
0,260,13,90
0,322,9,90
0,197,5,90
0,155,15,90
0,119,2,90
3,397,35,0
0,189,2,90
0,205,1,90
6,132,8,0
0,187,7,90
1,210,11,90
64,353,114,90
0,172,9,90
6,338,28,0
9,277,17,90
0,195,4,90
15,272,44,90
10,281,38,90
0,220,7,90
4,147,22,90
1,182,9,90
9,331,28,90
14,352,123,90
0,218,14,90
3,301,35,0
0,360,26,90
22,287,37,90
1,282,19,90
6,270,12,90
0,191,5,90
0,162,1,90
1,221,9,90
0,146,7,90
0,245,8,90
0,190,5,90
2,254,7,0
0,325,20,90
0,293,37,90
0,258,11,0
0,189,8,90
61,294,67,90
1,219,6,0
0,157,7,90
0,303,27,90
45,306,8,90
2,104,17,0
1,229,14,90
6,279,92,90
2,132,28,90
0,191,3,90
0,318,20,0
0,218,5,90
30,304,29,0
6,353,88,0
1,295,10,90
4,288,11,90
6,300,40,90
236,315,53,90
1,80,3,90
1,207,3,0
35,178,22,90
0,6,0,90
0,158,1,90
0,128,10,90
10,293,49,90
5,214,13,90
0,183,4,90
0,299,11,90
0,357,11,90
138,150,1,90
30,303,8,0
1,233,7,90
1,205,8,90
1,97,6,90
1,298,10,0
61,273,16,90
1,194,11,0
0,250,9,90
0,197,7,90
0,183,9,90
0,318,20,90
54,360,104,90
12,279,23,90
0,242,5,90
0,134,7,90
1,334,9,90
3,184,8,90
0,171,8,90
1,218,13,90
2,103,17,90
4,223,14,90
1,314,91,0
1,279,7,90
0,373,8,90
1,154,2,90
0,259,8,90
2,192,5,0
7,285,55,90
0,158,7,90
0,167,7,90
0,170,4,0
0,197,6,90
6,200,32,90
1,303,30,90
1,298,29,90
0,299,31,90
0,83,1,90
1,154,5,90
3,159,21,0
0,237,17,90
0,219,7,90
0,220,5,90
0,337,16,0
3,189,4,90
2,191,6,90
5,193,6,90
31,338,28,90
0,241,9,90
5,290,31,90
0,197,6,90
11,296,50,90
7,85,25,0
0,193,2,90
2,307,31,90
2,288,16,90
2,140,2,90
1,173,1,90
0,124,10,0
1,142,2,90
0,204,2,90
1,334,10,90
0,327,8,90
11,333,91,0
0,200,6,90
3,202,9,90
63,353,124,90
0,266,34,90
0,183,7,90
0,161,6,90
6,159,14,90
15,284,51,90
2,361,91,0
0,366,26,90
1,187,7,90
0,191,2,0
17,137,36,0
6,373,10,90
1,247,2,90
0,133,8,90
0,239,2,90
0,277,20,90
0,289,21,90
0,245,2,90
1,269,48,90
14,291,33,90
0,188,2,0
0,347,35,0
1,195,2,90
195,298,8,90
0,193,9,90
1,357,13,90
0,294,17,90
0,240,8,90
3,296,11,90
6,350,27,0
1,353,11,90
17,291,37,90
0,353,93,90
2,279,7,90
0,176,7,90
30,303,8,0
0,203,8,90
0,142,37,90
1,192,8,90
0,238,5,90
0,86,1,90
6,211,6,0
31,325,27,90
0,292,13,90
0,107,2,90
0,174,8,90
19,171,19,0
17,292,32,0
3,299,37,90
0,80,1,0
2,199,8,90
0,181,9,90
67,269,19,0
0,263,6,90
7,169,7,90
1,296,17,90
0,92,8,0
1,188,4,90
0,288,29,0
0,213,7,0
9,304,63,90
2,235,9,0
6,297,33,90
0,186,7,90
0,176,7,90
7,164,7,90
3,212,4,90
8,300,24,0
0,231,17,90
0,220,9,90
2,296,26,0
1,156,7,0
15,310,30,0
6,209,6,90
0,228,13,90
0,295,11,90
58,310,28,90
2,223,8,90
0,185,9,90
3,158,7,90
4,296,25,90
0,195,8,90
0,217,13,90
58,309,28,90
0,249,35,0
19,85,27,0
0,168,9,90
0,180,27,0
14,286,16,90
0,213,6,90
0,303,16,90
1,129,6,90
0,351,13,90
1,229,9,90
31,352,29,90
0,218,16,90
0,145,5,90
2,347,13,90
1,188,7,90
0,280,38,90
1,244,20,90
6,296,29,90
0,221,6,90
236,286,66,90
4,305,31,0
86,279,26,0
1,282,22,90
0,282,35,90
6,223,13,90
0,181,9,90
0,292,20,0
15,282,51,90
5,317,16,90
62,322,53,90
6,215,14,90
0,282,11,90
2,217,9,0
0,346,17,90
0,206,2,90
1,293,11,90
1,215,14,90
2,339,12,90
1,60,2,90
5,339,10,90
1,285,11,90
28,275,78,90
1,340,11,0
0,358,23,90
3,300,24,90
2,122,3,90
0,295,28,90
6,116,12,0
2,100,5,90
1,204,1,90
0,167,33,0
61,274,18,0
0,329,11,90
12,334,34,0
0,334,10,90
0,137,1,0
0,158,10,90
78,304,64,90
6,352,28,90
15,316,95,0
1,221,7,90
0,254,14,90
0,209,9,90
2,400,34,0
2,268,13,0
1,149,12,90
2,170,5,90
1,165,6,90
0,218,14,90
1,154,4,90
236,292,66,90
0,161,5,90
0,178,4,90
9,325,55,0
0,166,11,90
3,286,37,90
0,92,25,90
2,197,5,0
0,231,9,90
1,295,16,90
0,296,11,90
6,300,11,90
3,354,28,90
6,193,3,90
73,318,34,90
4,230,9,90
0,302,16,90
1,219,14,90
2,107,5,90
0,352,56,0
3,102,12,0
83,327,107,0
0,107,10,90
17,338,36,0
2,194,7,0
0,301,10,90
2,219,14,90
0,74,1,90
6,141,6,90
2,229,14,90
0,213,4,90
0,318,34,90
1,186,2,90
0,213,8,90
0,212,4,90
10,251,20,90
6,179,4,90
0,202,8,90
0,197,7,90
1,344,11,90
13,357,103,90
2,336,11,90
0,27,1,90
1,359,27,90
5,189,6,90
4,187,1,90
3,265,36,90
1,216,4,90
0,286,11,90
27,328,114,0
0,145,6,90
0,163,6,90
0,240,5,90
2,219,9,90
1,252,8,0
8,282,36,90
0,179,8,90
0,151,5,90
0,173,8,90
141,168,17,90
0,251,9,90
1,191,5,90
2,305,8,90
0,214,16,90
0,156,8,90
0,297,51,0
12,301,30,90
8,323,43,90
1,173,8,90
0,198,5,0
183,304,6,0
2,154,15,90
1,301,64,90
0,177,29,90
1,288,51,90
12,310,19,90
11,297,50,0
0,208,32,90
1,291,16,90
19,333,34,90
31,328,27,0
13,297,20,90
3,362,26,90
4,354,10,90
0,187,5,90
2,251,8,0
6,310,28,0
42,320,83,0
3,302,23,90
1,103,29,90
1,302,17,90
0,219,7,90
0,199,8,90
0,185,4,90
1,159,1,90
0,364,103,90
1,261,4,90
30,273,15,90
0,332,12,90
0,211,7,90
0,362,11,90
0,211,4,90
17,329,35,90
1,304,8,90
183,305,6,90
1,193,5,90
1,173,1,90
2,304,7,0
2,141,2,90
16,306,29,0
2,197,8,90
12,332,34,90
7,171,7,90
2,91,14,90
0,149,22,90
1,150,5,90
9,286,37,0
5,309,27,90
141,231,42,90
0,173,7,90
0,211,4,0
0,172,34,90
81,315,92,0
4,309,32,0
1,96,6,90
0,338,15,90
62,315,35,90
1,226,7,90
0,232,10,90
0,284,56,90
0,180,7,90
62,343,75,90
1,312,57,90
12,285,22,90
2,197,7,90
0,301,6,90
0,136,1,90
61,302,80,90
9,353,85,0
7,248,20,90
0,304,11,90
6,348,56,0
3,296,37,90
0,233,7,90
0,333,20,90
12,285,23,90
1,280,38,90
0,171,34,90
31,298,53,90
0,77,1,90
2,221,17,0
5,324,55,90
13,319,82,0
1,181,9,90
0,227,9,90
2,111,3,90
6,324,16,0
239,325,40,90
0,315,19,0
0,159,1,90
1,305,16,90
126,333,93,0
2,113,29,90
0,84,6,90
1,170,7,90
2,215,14,90
0,315,9,90
0,83,6,90
0,121,3,90
1,221,14,90
0,218,6,90
0,218,8,90
0,225,17,90
2,282,35,90
30,329,27,90
0,205,8,90
1,185,4,90
3,155,14,90
10,347,56,0
6,222,13,90
1,282,38,0
6,337,16,0
2,193,5,0
2,289,51,90
0,268,18,90
2,105,4,90
0,303,9,90
0,330,12,90
54,363,133,90
0,193,1,90
30,298,29,0
0,299,20,90
0,200,3,90
39,316,106,0
0,185,4,90
1,340,15,0
2,334,34,90
2,326,20,90
0,178,8,90
63,268,18,0
17,313,100,0
0,179,1,90
3,300,24,90
0,286,12,90
1,190,2,90
10,316,43,0
0,335,11,90
58,312,31,90
0,205,10,90
6,353,27,90
1,322,19,90
1,217,14,90
0,57,1,90
1,199,6,0
0,322,54,0
0,50,1,90
0,85,1,90
0,229,10,90
30,275,30,0
12,297,39,0
0,226,17,90
3,180,6,90
0,249,19,90
0,202,2,90
0,206,3,90
1,335,9,0
1,197,10,90
0,356,89,0
6,158,14,90
0,59,3,90
0,331,8,90
0,158,6,90
0,221,14,90
0,217,16,90
0,256,13,90
1,353,13,90
14,281,65,0
2,106,4,90
0,186,1,90
0,286,13,0
15,316,18,90
0,151,6,90
0,102,2,90
9,319,30,0
1,192,8,90
2,288,30,0
0,196,6,90
0,246,2,90
0,210,7,90
1,344,35,90
12,118,29,90
0,204,1,0
3,303,28,0
0,246,8,90
2,280,78,90
15,297,20,90
0,250,20,90
0,330,9,90
0,267,19,0
12,331,15,90
51,327,39,90
0,153,5,90
0,309,26,90
2,271,14,90
3,285,37,90
0,261,13,90
0,254,4,90
0,211,6,90
1,301,30,90
2,294,10,90
0,314,21,90
0,181,1,90
2,197,6,90
0,202,7,90
4,189,1,90
12,266,18,0
0,118,10,90
130,275,92,0
2,341,35,0
0,197,2,90
2,368,24,90
0,245,9,90
42,337,88,0
2,272,49,90
3,296,39,90
1,299,23,90
1,199,6,90
0,58,3,90
2,323,19,90
6,188,33,90
0,316,18,90
31,343,28,0
7,146,8,90
1,283,23,90
2,291,13,90
1,231,8,90
1,137,1,90
0,347,117,90
0,220,14,90
0,196,32,90
0,150,1,90
0,217,7,90
0,330,8,90
0,189,3,90
0,301,58,0
21,315,6,90
2,247,48,90
0,79,1,0
4,315,80,0
0,199,6,90
22,352,94,90
13,285,29,0
0,154,21,90
0,294,20,90
0,149,1,90
21,297,8,90
4,310,8,0
29,353,94,90
0,335,12,90
0,196,3,90
2,289,19,90
3,305,31,90
6,334,34,0
0,301,7,90
0,165,9,90
0,172,8,90
29,352,95,90
2,58,2,90
0,219,14,90
13,317,14,90
6,299,29,90
1,189,3,0
0,134,31,90
0,196,7,90
5,307,44,0
0,340,10,90
1,287,24,0
0,313,9,90
1,238,5,90
0,163,14,90
0,181,4,90
6,135,8,0
16,325,27,0
0,202,2,90
79,322,43,90
21,357,89,0
1,313,9,90
30,291,31,0
3,153,8,90
0,77,2,90
0,309,7,90
11,265,35,90
1,174,4,0
0,283,20,90
236,316,54,90
2,323,7,90
0,196,2,90
6,297,29,0
0,175,1,90
7,163,7,90
62,353,94,90
0,175,7,90
1,198,7,90
0,200,8,0
35,321,90,0
2,297,6,0
0,195,6,90
45,304,8,90
1,238,9,90
0,210,6,90
2,334,33,90
13,302,79,90
12,99,26,0
6,337,16,0
31,332,28,90
6,276,30,0
0,369,22,90
1,163,7,90
4,305,26,0
9,297,24,0
0,96,8,90
0,7,0,90
16,302,29,0
3,265,15,0
7,288,20,0
11,298,50,90
1,103,11,90
1,207,7,90
0,363,26,90
3,369,9,90
0,296,21,90
0,187,7,90
0,107,4,90
1,174,29,0
0,84,1,90
0,217,6,0
10,266,18,90
0,211,32,90
1,206,6,90
0,153,7,90
0,297,19,0
73,311,33,90
0,151,5,90
9,287,30,0
0,156,4,90
3,295,36,0
20,383,84,0
2,206,8,90
0,247,2,90
2,258,11,0
2,190,5,90
1,283,19,90
3,278,26,90
16,212,32,0
0,265,14,0
1,292,65,90
6,355,129,90
126,318,92,0
0,289,30,90
0,209,2,90
1,265,34,0
0,163,6,0
0,338,6,90
1,289,23,90
6,352,28,0
0,204,1,90
23,348,84,0
1,288,20,90
15,291,32,0
0,304,7,0
0,91,6,90
0,188,3,90
2,211,8,0
12,324,14,90
0,290,19,90
0,207,9,90
0,208,7,90
0,182,1,0
3,146,29,90
0,164,1,90
0,360,11,90
6,313,19,90
0,197,6,90
30,289,30,0
0,245,8,90
0,260,4,90
4,324,52,90
73,304,31,90
0,368,26,90
9,278,40,0
1,207,8,90
0,180,34,90
78,303,64,0
0,178,1,90
1,244,8,90
0,184,4,90
16,326,81,0
0,196,12,90
2,317,15,90
22,353,95,90
236,290,66,90
0,194,32,90
2,179,9,90
1,326,9,90
0,299,30,90
10,348,56,0
0,154,4,0
2,312,32,90
160,283,26,0
3,266,11,0
0,156,15,90
2,205,10,90
5,205,3,90
36,310,89,0
18,223,34,0
141,232,42,90
16,336,34,0
31,323,27,0
2,196,6,90
0,97,29,90
0,194,6,90
0,216,32,90
0,196,6,90
0,216,14,0
1,155,2,90
4,300,23,90
0,261,32,90
45,317,117,0
1,324,5,0
7,147,7,90
0,140,37,90
2,346,35,0
5,223,14,90
0,188,8,90
0,202,1,90
3,152,8,90
67,303,9,90
0,147,5,90
22,322,16,90
1,314,55,0
1,305,16,90
0,206,1,90
0,269,13,0
3,320,14,90
2,320,27,90
1,163,7,90
0,215,6,90
0,344,10,0
0,216,9,90
1,227,10,90
1,262,30,90
3,105,18,0
2,300,31,90
2,362,27,90
0,119,3,0
2,162,9,90
3,352,12,90
5,201,3,90
6,281,92,90
2,325,34,0
0,19,1,90
0,201,1,90
2,302,29,90
0,216,9,90
183,303,6,90
0,326,9,90
2,251,34,90
0,186,8,90
1,287,23,0
54,361,113,90
1,295,17,90
14,299,50,0
9,296,24,0
18,351,81,0
1,173,7,90
1,112,3,90
2,319,36,0
0,227,5,90
2,279,28,90
0,252,14,90
0,230,10,90
10,339,56,0
1,143,7,90
72,281,26,90
0,196,2,90
2,287,11,90
5,269,51,90
0,270,13,0
5,198,3,90
4,367,10,90
6,301,16,0
0,230,13,90
0,71,1,90
2,338,10,90
1,301,20,90
7,200,5,90
1,306,31,90
0,345,10,0
2,205,7,90
1,183,15,90
26,259,18,90
3,234,9,90
0,44,1,90
2,204,8,90
6,208,7,90
0,210,6,90
8,297,50,90
3,176,7,90
0,157,7,90
1,188,8,90
2,212,7,90
3,285,10,90
5,191,6,90
1,252,7,0
0,227,13,90
0,183,9,90
0,40,1,90
0,149,7,90
2,227,10,90
0,276,13,0
0,231,13,90
0,187,8,90
0,168,1,90
0,239,5,90
1,295,10,0
