@relation node

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
59,36,468,44,45,837,595,7
45,14,552,24,21,1219,853,7
67,0,429,6,3,702,483,1
34,18,472,13,11,902,636,1
39,24,485,18,22,943,666,30
66,0,575,1,0,935,723,14
153,0,687,2,0,1411,1069,7
55,0,566,1,0,1233,884,180
171,22,726,29,27,1443,1124,7
38,0,627,1,0,1019,819,90
476,4,423,3,4,661,477,90
76,9,767,24,22,1514,1202,7
9,2,543,3,2,910,705,1
15,19,616,29,26,1432,1056,90
49,0,583,1,0,1308,955,1
6,7,487,12,9,611,471,1
153,0,570,1,0,1369,1011,1
55,9,533,13,9,1330,964,30
35,0,669,2,0,1382,1047,14
355,13,639,30,28,1360,1039,30
12,50,425,61,54,693,479,7
61,0,385,1,0,658,494,14
26,1,561,4,2,801,645,1
20,0,614,1,0,1439,1062,1
101,0,591,1,0,1293,965,180
14,16,554,25,22,1221,855,1
6,0,403,1,0,380,280,1
68,1,561,7,19,1430,1034,7
264,26,560,55,57,1434,1034,90
85,1,537,6,3,1337,968,1
7,12,555,12,11,907,714,7
92,0,480,2,0,1018,698,30
34,0,464,3,0,795,574,1
44,0,596,8,7,1432,1048,7
23,63,569,79,74,1431,1035,7
50,0,528,7,2,858,678,14
8,0,529,5,2,856,682,90
15,35,620,28,30,1418,1048,7
9,47,583,82,69,895,716,1
26,19,496,28,24,800,625,1
34,49,617,35,27,977,797,1
37,0,484,1,0,1057,720,7
5,2,486,3,2,956,671,14
120,0,250,1,0,88,36,1
94,107,510,68,61,654,517,7
109,0,589,4,0,1336,980,1
53,11,654,13,12,981,797,180
65,0,651,1,0,1382,1046,1
222,0,506,7,1,816,640,365
41,9,760,12,16,1506,1191,1
12,62,568,92,85,1341,986,7
22,64,582,91,81,1442,1049,7
43,63,567,85,75,1432,1032,30
57,1,532,1,1,1147,810,1
45,0,403,1,0,365,270,30
28,0,576,10,8,1368,999,30
45,0,585,4,3,1314,960,7
188,7,499,9,4,627,492,180
25,6,420,13,11,713,545,14
9,113,608,87,76,954,767,1
90,142,690,195,176,1409,1069,7
27,0,465,2,0,564,434,7
55,0,428,1,0,693,481,1
35,0,742,1,1,1476,1146,1
104,18,455,25,25,728,523,14
80,0,609,1,0,970,770,1
54,0,561,2,0,907,712,1
93,0,565,1,0,1429,1027,1
56,0,416,1,0,457,333,7
114,0,770,1,0,1526,1218,1
56,0,657,20,17,1035,831,7
69,7,678,15,11,1058,863,1
42,0,432,2,1,656,494,180
19,25,485,32,34,1008,698,7
72,2,688,4,2,1411,1070,30
189,100,757,145,138,1495,1182,7
66,0,436,1,0,496,371,1
131,0,633,4,4,1368,1020,7
35,90,426,53,45,487,350,1
44,0,707,1,0,1112,904,180
37,0,588,1,0,1306,971,1
118,2,582,6,5,1313,966,7
73,0,539,3,2,1350,969,1
56,1,305,1,0,263,181,1
15,36,524,46,47,1136,800,7
60,0,769,1,0,1530,1210,1
9,14,574,36,25,1331,970,14
129,19,733,23,23,1475,1146,90
566,0,477,4,3,812,633,30
324,0,590,1,0,1304,973,1
15,21,417,18,21,715,543,1
597,0,450,2,0,755,573,90
148,1,466,1,0,842,597,14
17,8,561,24,18,1266,922,1
186,0,565,1,0,1272,922,1
25,0,468,1,0,854,603,7
15,18,551,29,21,899,700,7
46,25,485,30,34,1004,698,14
196,23,781,29,27,1490,1195,1
35,0,421,4,4,666,475,90
17,30,512,40,39,1086,752,1
118,0,430,1,0,661,485,1
66,0,466,1,0,838,595,1
13,125,628,179,162,1364,1030,1
83,5,522,13,6,1136,798,7
185,0,486,1,0,741,531,180
247,27,774,20,18,1490,1184,14
5,2,471,9,7,803,625,1
13,0,317,1,0,194,133,1
38,89,559,69,62,901,706,1
97,127,634,181,165,1379,1064,7
5,89,601,151,122,1362,1000,7
141,2,679,6,3,1403,1069,30
16,28,419,36,30,668,472,1
129,3,668,3,2,1094,895,30
35,65,313,18,13,183,129,1
36,0,547,1,0,910,702,1
105,0,487,1,0,613,473,180
69,20,498,33,28,810,632,365
60,39,420,34,38,741,550,14
7,0,494,4,2,812,636,365
90,16,534,26,23,1330,962,180
181,0,720,1,0,1486,1164,1
22,26,696,35,32,1092,892,1
268,0,774,2,0,1493,1190,7
87,48,761,64,59,1477,1166,7
186,32,557,36,23,1226,869,14
100,0,516,1,0,1094,771,1
16,57,575,76,69,1435,1042,7
30,0,492,2,0,799,581,1
110,0,553,10,9,1268,916,1
60,0,539,1,0,1349,967,90
368,0,482,2,1,790,615,180
12,0,404,1,0,382,280,1
175,0,777,1,0,1495,1182,7
10,8,551,4,3,770,631,1
116,0,486,1,0,801,623,1
36,0,477,1,0,805,628,1
263,59,474,66,65,772,606,180
226,0,763,1,0,1480,1178,1
16,2,569,3,2,1382,1012,1
11,1,604,5,1,1369,1001,7
687,21,759,40,39,1498,1180,7
23,1,546,3,1,912,708,1
37,4,580,9,9,1329,964,1
22,0,423,1,0,676,477,30
10,0,485,1,0,953,667,1
38,0,582,2,0,1317,958,30
104,17,639,25,24,1359,1018,14
336,20,572,21,16,934,723,14
32,0,605,1,0,972,768,1
59,11,573,16,16,1328,967,7
10,35,765,38,36,1491,1185,1
5,0,515,14,3,1115,770,7
46,0,530,1,0,1150,812,180
11,0,572,6,7,1436,1039,1
137,0,647,1,0,1027,826,1
55,0,758,1,0,1507,1192,7
212,3,729,2,2,1462,1139,14
306,0,583,1,0,1326,958,1
161,4,447,20,11,725,520,90
41,48,773,66,74,1534,1213,7
54,12,537,14,14,1162,819,7
52,0,531,2,1,860,686,7
160,4,687,5,4,1425,1073,7
36,4,422,5,4,718,550,1
25,18,669,26,21,1381,1046,1
5,86,549,67,60,903,702,1
30,0,566,1,0,1271,922,1
2,0,415,1,0,456,331,1
12,8,449,21,12,763,576,30
14,2,654,9,7,982,797,1
42,0,596,2,0,1437,1051,14
135,0,626,1,0,996,809,7
24,1,779,4,3,1500,1185,7
18,1,635,25,24,983,793,1
342,19,549,32,27,885,702,7
119,0,582,1,0,1315,965,1
110,0,574,2,1,1442,1057,30
34,118,646,165,151,1402,1054,7
15,0,534,1,0,853,680,7
44,7,309,5,1,268,183,1
1,0,623,1,0,993,802,1
12,5,609,9,9,973,769,1
71,32,566,26,26,1274,926,1
91,129,721,176,167,1483,1163,7
91,57,302,11,6,138,79,90
68,0,556,1,0,1207,847,1
40,0,584,2,0,1318,965,1
96,39,632,45,41,1369,1027,7
5,0,250,2,0,82,35,1
6,89,601,146,122,1357,1000,7
48,0,512,1,0,662,521,180
270,0,593,3,2,949,749,14
118,0,574,21,19,1246,899,30
49,0,418,4,3,674,472,180
44,0,564,1,0,1262,910,1
477,55,615,69,69,1054,852,365
26,9,630,15,10,1365,1045,7
26,3,620,4,3,1420,1056,14
23,1,691,7,6,1395,1068,30
81,0,693,4,2,1081,884,90
92,39,535,51,50,1150,810,1
47,0,719,1,0,1114,917,1
44,32,566,37,23,1237,886,30
10,0,547,2,0,764,622,1
70,1,589,3,2,1337,981,14
11,6,587,9,6,1401,1033,90
71,46,551,48,39,892,695,1
31,62,570,97,86,1343,982,7
4,63,572,94,85,1425,1050,7
14,0,591,2,0,1290,959,14
12,36,771,44,36,1525,1193,14
2,0,564,1,0,1262,913,1
288,0,530,1,0,713,583,30
69,2,675,6,4,1391,1053,1
42,0,670,23,19,1040,846,1
6,58,537,73,72,870,690,90
72,6,335,5,3,294,205,1
229,0,568,4,2,1434,1044,7
119,0,701,1,0,1399,1072,1
48,0,492,1,0,812,635,1
54,8,559,10,8,909,718,365
99,2,581,4,3,1412,1040,90
6,59,453,68,65,750,577,14
364,2,667,2,2,1391,1064,1
179,0,508,1,0,821,634,7
50,122,663,174,158,1380,1048,1
46,0,348,1,0,307,214,30
47,110,601,86,74,950,763,365
135,0,491,1,0,742,530,1
42,0,471,1,0,760,535,90
51,0,549,1,0,1190,838,14
58,28,591,26,24,1405,1035,7
22,0,582,1,0,1315,964,90
248,0,488,1,0,1049,719,180
75,7,535,15,11,728,598,365
36,32,613,8,5,968,786,7
6,89,600,143,122,1354,999,7
55,0,487,12,6,589,458,1
76,34,424,26,31,656,481,7
95,0,679,3,0,1402,1069,1
129,115,634,160,149,1378,1039,90
71,0,550,17,15,888,706,7
700,31,685,50,35,1417,1070,90
51,11,721,20,18,1444,1122,7
8,33,405,13,11,394,287,1
81,4,491,11,8,596,463,14
15,0,433,1,0,494,367,1
108,0,422,1,1,703,539,365
43,43,482,61,52,1029,710,30
105,0,765,1,0,1521,1205,1
214,1,567,8,18,1434,1039,7
65,0,430,1,0,664,486,30
143,0,742,1,0,1480,1152,30
40,0,573,1,0,1289,941,1
97,1,424,2,2,678,477,7
217,17,757,39,36,1496,1180,7
65,128,746,191,168,1497,1168,1
115,0,474,8,5,807,630,90
148,2,536,9,5,854,682,365
19,5,621,21,18,1419,1054,1
22,0,634,2,0,1379,1064,7
446,0,772,1,0,1498,1188,7
6,89,603,155,122,1368,1002,7
32,0,624,1,0,977,793,30
37,139,707,102,94,1112,905,365
19,0,561,2,1,1430,1030,7
87,50,625,42,37,992,802,1
21,1,423,5,3,659,478,14
79,0,556,1,0,1207,847,7
53,108,582,79,70,870,707,1
217,49,754,65,68,1490,1187,30
68,1,419,13,3,671,472,90
39,0,493,1,0,751,535,1
28,5,557,12,10,1275,929,1
93,0,491,2,1,790,623,7
10,5,515,16,10,1094,770,90
35,20,334,37,22,293,204,1
118,0,473,1,0,784,613,7
12,5,496,7,5,812,631,1
165,107,775,159,148,1536,1224,7
18,0,617,7,5,1427,1057,1
43,0,479,3,1,808,629,7
335,0,774,1,0,1484,1184,1
195,0,492,2,0,1073,726,1
96,22,757,21,23,1512,1180,7
126,0,521,2,1,1138,798,14
135,0,486,1,0,1056,723,14
108,0,688,1,0,1407,1067,1
34,0,617,1,0,1430,1061,180
28,0,750,1,0,1501,1178,1
36,28,424,38,32,687,478,7
27,0,573,2,0,1371,1007,1
45,75,551,112,104,1271,912,7
42,3,634,14,10,1375,1023,7
37,115,628,95,79,983,788,1
123,1,552,3,1,1220,853,1
45,0,550,1,0,1192,840,7
29,89,594,134,122,1337,988,7
42,103,463,57,51,531,407,1
71,135,739,192,175,1470,1143,7
186,30,638,33,32,1362,1028,1
71,131,746,187,172,1488,1162,7
98,0,698,1,0,1401,1074,14
9,0,492,1,0,795,579,1
29,0,486,20,16,1057,721,7
55,1,613,6,4,965,786,365
39,0,571,1,0,1278,931,1
34,31,467,52,40,862,604,7
14,16,609,23,20,964,768,1
52,34,613,11,7,1431,1067,180
54,0,668,1,0,1035,837,1
82,8,776,9,9,1498,1187,7
54,0,645,10,3,1387,1045,7
71,0,776,1,0,1496,1183,1
173,0,687,2,0,1411,1070,1
163,30,634,53,52,1370,1022,14
230,0,757,5,1,1513,1180,30
66,6,616,26,22,1433,1060,1
293,22,727,8,10,1494,1172,7
29,0,523,1,0,1140,800,1
40,0,507,5,4,829,641,1
75,23,565,23,20,1268,931,1
108,0,771,1,0,1498,1187,1
118,0,589,1,0,1405,1034,90
4,0,306,1,0,211,144,1
130,20,690,24,27,1391,1057,1
14,0,574,2,1,1293,944,7
7,0,316,4,1,200,137,1
9,6,429,9,3,699,486,7
9,0,487,1,0,803,589,30
62,11,481,17,14,1027,709,7
155,0,700,1,0,1432,1074,7
34,0,462,1,0,797,574,1
24,20,478,31,26,756,535,180
70,0,466,1,0,840,595,90
30,0,550,2,1,1364,992,7
74,0,582,1,0,847,689,7
14,9,564,24,21,1275,931,1
15,40,439,27,20,509,381,1
54,0,590,3,1,1406,1035,90
180,0,742,1,0,1481,1153,7
20,2,405,2,1,407,289,1
42,0,477,1,0,736,528,90
47,0,572,1,0,1286,937,90
298,0,769,1,0,1538,1216,1
10,0,421,1,0,699,535,30
114,8,406,1,0,420,298,1
15,4,378,9,6,344,248,1
88,2,618,11,6,1432,1062,30
162,0,724,1,0,1501,1165,1
23,52,477,70,66,756,534,7
23,26,588,24,22,1399,1032,1
69,17,766,38,34,1515,1203,7
8,8,576,7,6,1440,1042,1
153,0,429,1,0,660,483,180
33,3,429,6,6,659,483,90
23,66,573,97,89,1332,976,7
48,0,754,1,1,1501,1180,30
175,0,507,1,0,827,643,365
8,0,578,2,1,1380,1022,14
96,26,701,8,7,1397,1070,7
210,0,625,2,1,1358,1032,1
412,0,768,1,0,1534,1213,1
101,0,465,2,1,783,566,14
28,1,774,3,1,1522,1216,30
17,5,621,22,19,1420,1055,30
143,0,746,19,11,1499,1176,7
136,0,492,1,0,1067,727,14
191,0,733,1,0,1514,1182,7
104,0,417,1,0,716,546,30
59,0,421,1,0,701,535,1
30,1,477,5,3,735,527,1
188,1,735,6,3,1472,1150,30
11,9,628,17,10,1363,1030,1
58,0,617,5,3,1424,1057,7
26,8,509,15,12,822,636,7
16,5,633,5,4,990,796,1
49,23,485,17,22,930,667,1
12,0,638,1,0,1363,1029,90
9,84,589,127,118,1304,972,30
91,11,582,14,13,1318,958,180
78,0,732,1,0,1460,1143,1
51,10,777,13,12,1537,1216,7
97,0,483,1,0,997,693,7
42,0,639,1,0,1366,1037,90
105,9,239,6,2,14,4,1
1958,30,645,46,54,1403,1054,7
57,0,470,1,0,880,622,1
114,0,571,2,0,1333,972,7
268,0,582,1,0,1289,958,90
32,38,530,48,49,1148,809,1
261,0,546,4,0,1362,985,30
31,82,584,111,108,1320,961,1
59,0,747,13,9,1493,1164,7
290,104,772,154,144,1529,1219,7
17,139,674,100,89,1051,855,90
171,0,556,1,0,1377,999,1
473,56,521,71,68,844,670,90
19,18,491,34,32,791,624,7
169,107,774,157,148,1534,1225,7
62,3,460,2,0,554,423,1
13,0,638,1,0,1368,1037,1
133,0,573,1,0,1439,1045,1
51,37,561,40,28,1410,1025,7
113,14,570,22,19,1246,903,1
68,0,534,3,1,721,595,14
32,24,652,33,29,1033,834,7
52,0,474,9,5,808,630,1
187,20,551,21,20,886,705,365
99,0,637,1,0,1363,1038,90
112,0,298,1,0,133,74,7
179,0,238,1,0,54,17,7
181,103,761,152,142,1515,1205,1
135,0,474,1,0,573,446,7
82,0,405,1,0,389,286,7
63,0,553,1,0,1268,914,7
44,40,482,28,30,953,667,7
13,0,316,2,0,195,134,7
210,21,777,11,13,1492,1191,7
258,0,778,1,0,1535,1218,1
438,45,547,75,63,765,622,7
21,0,515,1,0,1117,770,14
117,0,586,1,0,1308,961,1
21,89,600,139,122,1348,997,7
84,4,563,6,8,1437,1033,7
50,0,458,2,0,862,601,7
159,0,452,3,2,518,393,1000
28,23,487,32,28,790,620,7
26,0,584,1,0,1310,952,7
1461,49,434,53,51,656,490,1
5,2,536,6,3,727,597,7
56,0,531,2,1,864,689,1
13,30,633,34,30,1366,1034,7
458,17,751,42,43,1510,1181,7
23,0,775,6,6,1539,1219,7
684,54,449,72,60,724,519,30
122,0,600,1,0,1425,1034,30
29,54,445,70,60,723,518,7
76,30,748,46,39,1502,1168,1
11,1,421,9,3,666,473,7
102,40,564,35,24,1264,916,1
48,2,467,9,6,755,531,7
164,7,688,15,12,1406,1067,30
17,0,489,5,2,1062,722,7
91,0,487,1,0,591,458,14
257,0,777,1,0,1494,1181,7
153,0,776,2,1,1498,1191,14
52,16,693,19,16,1076,879,90
137,0,742,22,21,1486,1153,1
21,99,761,150,138,1513,1202,7
105,0,403,1,0,372,275,365
30,131,638,182,166,1362,1028,7
61,130,636,183,166,1382,1031,7
218,32,579,40,24,1303,954,7
72,0,779,1,0,1478,1165,1
5,14,302,20,13,216,145,1
176,132,769,177,168,1506,1198,1
179,19,782,23,20,1480,1168,7
135,0,476,9,7,739,528,90
7,0,486,4,2,957,671,1
185,0,755,2,0,1485,1187,1
36,15,552,20,14,891,696,1
17,1,499,5,3,814,632,90
41,0,572,4,3,1289,939,1
146,0,610,1,0,1441,1060,90
58,39,772,45,41,1532,1214,1
26,1,574,2,1,1436,1045,180
111,17,641,23,20,1380,1044,30
59,0,580,1,0,1332,966,1
379,0,634,1,0,1375,1022,1
190,30,757,40,42,1494,1184,1
8,0,608,32,28,963,764,1
16,0,563,1,0,1265,921,1
6,0,669,21,17,1038,843,1
12,33,490,44,38,744,531,1
67,0,532,1,0,852,680,365
42,0,576,2,0,1366,999,180
160,5,730,5,5,1503,1171,1
82,0,563,19,18,1267,923,1
16,0,611,2,0,1442,1062,90
130,0,574,1,0,1330,963,7
32,9,424,24,13,747,555,7
8,0,637,2,0,1365,1023,7
47,4,532,4,3,854,680,1
26,6,472,7,6,799,624,14
167,0,577,1,1,1386,1020,180
51,1,235,6,2,32,13,7
102,0,487,1,0,944,669,1
44,33,764,41,37,1496,1180,7
104,0,486,1,0,813,636,7
50,4,585,1,5,1308,956,7
869,21,733,26,29,1464,1144,1
56,0,405,1,0,390,286,365
74,28,331,20,13,281,194,1
186,37,483,57,47,927,663,7
58,0,471,1,0,781,603,1
334,0,401,1,0,423,300,30
4,0,357,4,1,314,223,1
9,12,609,16,12,966,769,1
59,0,757,4,0,1515,1179,7
8,0,468,1,0,853,603,7
124,0,641,1,0,1376,1039,180
90,0,697,1,0,1094,894,30
22,84,589,119,115,1288,957,1
29,1,259,5,1,121,62,1
651,0,768,2,1,1510,1198,1
9,133,637,182,167,1364,1024,7
66,37,733,42,38,1475,1147,1
80,13,694,19,17,1084,888,90
40,0,400,1,0,685,519,365
126,0,499,15,10,630,494,90
10,1,527,15,14,697,560,1
48,2,569,3,2,1371,1009,7
110,1,748,23,22,1505,1168,7
39,18,548,27,21,902,703,7
12,0,615,1,0,1438,1062,1
20,64,574,92,85,1442,1056,30
68,0,768,3,1,1511,1201,30
13,0,623,1,0,977,791,1
31,0,407,2,0,439,313,90
10,0,592,2,0,1331,975,7
22,13,624,17,11,988,800,1
56,52,633,42,39,985,799,90
34,82,592,113,108,1332,975,7
10,0,570,1,0,1370,1011,14
34,17,639,24,24,1357,1016,7
186,0,611,2,1,1424,1056,1
219,0,684,1,0,1413,1068,1
262,0,757,1,1,1509,1186,7
45,0,552,1,0,783,637,180
71,145,697,105,98,1095,894,7
103,5,550,15,9,1187,838,14
41,125,622,89,81,978,791,1
2,0,695,1,0,1091,891,7
160,0,515,2,1,1100,769,180
113,12,262,12,7,110,56,7
32,0,530,2,0,863,684,7
71,14,664,31,26,1383,1048,30
145,0,559,1,0,901,706,1
68,0,537,3,2,1345,968,1
34,0,560,13,9,1395,1012,7
56,1,508,13,12,644,505,7
96,0,561,1,0,1434,1030,1
17,10,627,22,13,1358,1031,90
59,0,608,1,0,968,765,90
19,89,600,140,122,1350,998,7
470,0,564,1,0,1274,928,1
97,11,474,16,15,783,613,7
76,1,557,9,2,1387,1005,7
28,0,536,2,0,1151,813,7
31,0,467,1,0,889,629,1
11,132,638,182,166,1361,1027,7
61,43,557,55,54,1207,847,7
76,0,570,1,0,1296,955,1
114,31,763,49,40,1522,1179,1
71,0,726,1,0,1486,1168,1
22,0,464,1,0,540,410,7
120,0,572,1,0,1343,985,90
27,62,568,93,85,1341,985,7
266,19,537,33,28,869,690,7
52,3,737,4,4,1495,1180,7
5,0,515,5,3,1103,770,7
237,26,768,17,16,1507,1199,1
33,34,512,18,15,661,521,1
333,0,721,1,0,1484,1163,7
120,0,639,1,0,1004,809,1
53,0,465,2,1,566,435,365
44,0,571,1,0,1271,923,14
145,29,585,42,49,1309,959,7
124,0,669,1,0,1381,1050,1
242,3,737,5,5,1473,1152,1
18,32,456,42,37,732,527,30
48,7,367,6,4,325,235,90
24,17,449,24,24,725,519,7
43,11,436,16,16,711,502,7
59,0,536,3,0,1153,813,7
32,33,538,40,26,1335,968,7
14,36,617,30,29,1425,1057,30
37,0,632,1,0,1376,1056,1
450,65,672,93,85,1042,849,7
26,0,499,17,10,632,494,90
46,12,579,26,21,1288,946,1
212,0,726,1,0,1488,1169,1
8,28,638,52,53,1356,1016,1
76,25,478,20,23,989,685,1
384,13,467,13,14,757,594,14
8,4,565,10,7,1266,917,7
87,0,417,1,0,713,542,1
273,0,582,1,0,1306,957,1
50,0,527,2,0,856,675,1
305,0,468,1,0,774,546,365
68,0,606,1,0,1376,1001,1
24,6,558,10,8,901,707,1
207,59,657,86,77,986,803,7
7,60,455,70,65,759,596,7
48,0,554,4,2,1370,996,1
11,0,241,1,0,15,5,14
47,2,551,2,1,896,711,30
201,0,772,2,0,1492,1186,30
36,0,417,1,0,715,543,1
40,0,557,9,0,1435,1025,1
176,0,625,2,1,989,803,180
44,108,595,81,71,913,735,7
17,6,400,16,11,684,517,30
5,0,546,1,0,751,614,180
223,0,557,2,1,1223,867,7
119,76,281,27,23,257,173,7
38,0,416,1,0,675,470,1
92,0,250,2,0,83,35,1
78,54,417,65,64,715,545,1
160,0,516,1,0,1091,765,90
48,118,645,162,151,1386,1046,7
77,10,759,22,25,1501,1187,7
63,0,486,3,1,1040,712,1
93,17,617,14,13,1421,1053,14
19,39,245,2,1,68,23,1
86,0,586,1,0,1285,952,7
7,63,569,82,74,1434,1035,30
21,27,381,50,32,348,251,1
234,0,563,1,0,1420,1027,14
77,0,692,16,10,1410,1071,90
70,3,630,8,4,993,800,7
17,57,575,75,69,1434,1042,7
127,1,677,4,2,1388,1053,1
47,0,258,1,0,101,47,7
27,18,519,17,14,1129,783,7
206,47,582,80,68,869,707,14
65,0,655,1,0,981,799,1
32,0,525,5,4,1145,804,1
87,31,536,24,28,1157,814,7
133,4,424,4,3,472,345,1
248,0,569,1,0,1433,1039,30
62,0,478,6,5,835,596,7
93,137,683,185,166,1397,1063,7
162,0,566,1,0,1235,886,1
75,0,486,3,1,742,531,1
28,7,579,25,19,1290,963,90
6,7,588,10,7,898,723,1
8,0,696,2,1,1102,897,1
110,0,569,1,0,1375,1011,180
58,0,318,1,0,191,133,1
6,0,583,1,0,1314,963,1
22,9,471,10,5,770,542,90
25,0,598,1,0,924,748,14
5,1,493,2,1,815,634,1
181,11,479,19,13,809,630,1
80,0,684,1,0,1414,1070,1
215,51,615,82,71,975,795,1
28,14,414,31,26,740,555,1
25,7,286,3,1,261,175,1000
98,11,480,13,9,1022,702,365
72,0,611,3,2,1419,1055,1
105,0,546,1,0,1364,985,1
205,35,558,40,30,1405,1024,180
57,0,634,1,0,1379,1062,1
29,27,694,37,33,1098,894,1
62,0,489,2,0,757,543,90
7,0,779,1,0,1502,1180,1
583,62,485,85,87,951,667,30
85,0,557,1,0,1431,1023,30
83,0,428,1,0,695,486,14
152,0,528,2,0,853,675,14
91,40,456,50,49,730,528,1
18,0,626,2,1,1355,1032,7
28,50,625,41,37,991,802,1
238,0,763,1,0,1521,1178,1
105,0,580,1,2,1379,1019,7
91,0,547,1,0,1367,991,1
36,0,740,4,1,1476,1152,90
76,1,423,5,1,660,477,90
13,25,634,27,24,1376,1038,1
14,11,639,24,14,1358,1016,30
17,0,467,1,0,756,531,1
7,10,452,11,5,522,395,14
10,0,573,1,0,1414,1039,7
101,0,558,33,27,903,707,7
20,0,565,2,0,1432,1039,7
7,47,560,49,40,927,716,1
58,7,757,9,11,1515,1175,7
33,139,677,186,171,1393,1063,7
774,0,576,1,0,1329,963,1
86,9,424,25,13,746,554,14
59,51,593,65,65,948,750,7
55,39,600,28,24,944,760,1
23,0,636,4,0,1378,1039,90
31,0,550,3,1,1370,993,1
77,0,465,4,2,780,560,90
57,1,570,5,4,1296,955,7
101,0,719,1,0,1444,1117,1
289,0,749,1,0,1490,1184,7
59,37,741,49,46,1476,1146,14
241,0,769,1,0,1501,1196,1
39,0,238,3,0,56,17,90
89,0,537,1,0,875,691,365
104,20,473,14,18,840,595,1
22,1,486,2,1,800,623,7
8,3,485,3,2,815,634,1
9,42,581,39,25,1328,958,1
60,45,517,31,24,672,531,1
21,0,585,1,0,874,707,7
12,17,422,25,23,663,477,7
10,8,636,18,10,1378,1040,7
87,0,463,1,0,534,407,7
146,0,234,1,0,27,12,90
37,15,588,30,20,1323,977,7
47,1,452,8,7,519,393,1
128,0,588,1,0,951,746,7
32,0,532,4,0,857,677,1
67,0,479,2,0,976,679,180
32,12,578,28,21,1286,945,7
55,0,494,1,0,791,624,180
60,0,573,1,0,1415,1038,1
220,0,527,2,0,850,671,365
29,28,575,56,60,1446,1065,7
19,0,571,1,0,1329,965,7
145,0,458,1,0,867,601,90
135,0,684,1,0,1401,1064,14
174,0,573,1,0,1296,948,14
127,0,424,2,0,658,476,1
90,0,756,1,0,1494,1175,7
35,0,516,1,0,1120,771,1
46,34,468,43,43,863,606,7
21,1,571,17,15,831,676,1
97,0,588,1,0,1400,1032,7
36,2,421,4,2,702,533,365
48,0,238,1,0,49,17,7
53,9,568,14,12,1341,982,7
42,9,584,6,12,1320,960,90
272,0,749,1,0,1491,1185,1
105,5,561,9,13,1266,922,1
34,3,492,5,7,1066,727,7
78,0,516,1,0,669,529,30
11,0,484,3,0,1058,719,7
32,8,680,21,23,1395,1068,90
280,117,641,92,81,1075,873,90
230,130,748,179,165,1493,1180,14
109,0,416,2,1,712,546,14
17,0,598,4,0,1341,992,7
20,4,494,14,6,811,633,1
114,0,656,1,0,1392,1049,1
78,1,564,4,2,1269,927,7
12,20,493,36,33,812,633,90
63,0,573,1,0,1351,990,1
82,8,727,15,10,1490,1168,7
44,0,303,3,0,224,155,14
49,0,748,1,1,1504,1168,30
661,34,407,54,40,435,311,1
67,0,778,1,0,1534,1218,1
95,0,580,1,0,1331,967,30
68,0,610,33,29,970,772,180
105,146,714,202,187,1445,1105,1
13,19,586,19,15,946,745,1
10,16,617,17,13,966,771,1
158,0,586,10,10,1306,968,7
234,0,646,1,0,1411,1054,1
16,36,618,28,29,1437,1074,180
53,4,517,5,5,843,666,7
39,24,367,43,27,323,234,1
72,0,418,5,2,674,471,1
156,0,638,1,0,1000,810,14
70,11,720,21,18,1441,1122,7
33,0,600,1,0,1432,1045,1
40,7,445,18,11,752,572,30
67,0,733,1,0,1471,1147,90
25,13,632,31,28,1370,1027,1
152,11,486,14,12,1056,721,7
163,21,335,39,24,298,206,7
181,0,588,2,0,951,745,365
31,47,564,61,59,1273,923,7
14,0,428,3,0,707,491,7
98,53,584,70,65,945,734,90
98,0,403,2,0,429,302,1
23,0,487,1,0,943,667,1
52,0,585,1,0,1414,1044,1
98,0,467,1,0,846,600,365
121,1,683,5,4,1068,868,1
77,102,487,64,57,612,471,7
22,4,558,7,5,918,710,365
34,2,581,7,5,833,681,14
8,0,333,1,0,285,197,1
87,53,550,80,77,1193,840,90
193,6,401,15,11,687,522,180
202,20,721,25,26,1482,1163,7
163,6,750,9,7,1500,1166,14
205,50,423,56,53,677,475,1
5,89,601,149,122,1360,1000,7
170,137,774,188,176,1523,1194,7
29,23,587,26,22,1309,965,7
55,0,731,1,0,1468,1145,7
316,0,602,1,0,1436,1051,1
46,1,553,7,4,1220,856,14
272,9,239,4,2,12,4,1
57,139,677,185,171,1392,1063,1
33,6,651,16,10,1033,832,14
18,0,576,9,8,1375,1011,30
124,4,405,9,7,402,288,30
92,32,556,35,23,1206,847,90
91,2,639,11,10,1359,1025,30
87,0,678,2,1,1057,864,14
78,0,521,3,1,1139,798,14
106,9,478,14,12,737,529,180
62,0,688,1,0,1406,1064,1
36,0,677,2,1,1403,1065,1
58,1,580,20,18,882,711,1
34,16,583,29,22,1314,963,7
43,94,562,72,66,908,713,1
92,0,423,1,0,469,342,365
852,70,471,87,90,839,596,90
131,0,515,1,0,1092,769,30
980,0,646,1,0,980,799,90
323,18,424,30,30,701,536,1
268,0,760,2,1,1517,1173,30
4,0,545,2,0,750,613,1
34,9,559,17,12,1275,928,7
61,0,630,1,0,1378,1055,1
84,0,581,2,1,859,701,180
