@relation qpid

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
36,0,716,21,12,339,35,30
62,0,690,1,0,147,12,1000
13,0,544,8,0,316,21,180
86,0,665,28,4,367,9,1000
27,0,512,4,1,286,11,180
77,0,553,28,3,227,34,1000
165,0,692,2,0,298,50,1000
39,0,729,14,4,296,36,90
139,0,613,2,0,148,3,1000
153,0,345,1,0,189,7,1000
117,0,667,7,1,170,4,1000
60,0,1003,4,2,256,14,1000
81,0,589,1,0,69,1,365
67,0,437,10,3,129,6,1000
32,0,727,15,6,105,12,30
64,0,562,2,0,208,32,1000
171,0,637,14,0,265,10,180
71,0,744,44,1,304,16,180
11,0,653,15,0,359,11,365
18,0,477,14,0,294,21,1000
29,0,759,11,1,305,31,180
92,0,881,13,14,324,27,1000
38,0,837,16,0,211,7,1000
46,0,563,4,0,258,31,1000
174,0,531,8,0,279,18,14
51,0,630,27,0,189,3,1000
203,0,613,12,0,202,7,1000
104,0,279,4,0,173,1,1000
87,0,750,15,17,302,31,1000
41,0,479,11,0,292,19,1000
7,0,493,18,0,298,20,1000
64,0,457,34,7,200,7,1000
69,0,936,23,0,236,13,1000
6,0,235,7,0,153,2,30
18,0,593,9,1,192,10,1000
26,0,903,33,0,225,7,1000
61,0,646,18,92,323,43,1000
98,0,1099,9,14,272,17,1000
25,0,700,2,0,325,32,90
98,0,645,12,1,206,9,1000
51,0,764,35,1,357,12,1000
30,0,1338,25,3,271,26,30
40,0,593,7,2,158,5,1000
50,0,625,8,0,238,8,180
41,0,675,6,0,264,14,365
19,0,611,43,45,304,8,1000
115,0,688,28,20,267,51,1000
6,0,749,5,7,276,32,365
61,0,682,18,0,301,6,90
163,0,724,19,0,371,10,1000
219,0,616,12,0,196,5,1000
62,0,687,3,0,336,16,90
21,0,876,31,0,216,7,180
103,0,668,32,141,228,42,1000
27,0,621,9,0,251,9,180
39,0,974,34,170,275,55,365
25,0,473,26,15,108,29,90
117,0,723,6,3,287,51,180
85,0,698,14,3,350,20,180
42,0,680,12,1,207,3,90
32,0,492,30,15,120,29,1000
288,0,951,10,0,154,5,90
43,0,635,3,0,158,5,1000
110,0,1203,63,63,363,108,180
48,0,691,3,1,351,20,180
83,0,726,1,0,333,9,1000
13,0,647,57,239,322,41,7
13,0,871,46,6,210,15,1000
19,0,496,21,12,114,29,180
73,0,578,34,0,326,20,1000
35,0,795,75,1,242,5,1000
16,0,758,9,5,214,4,1000
132,0,448,1,0,231,14,1000
29,0,621,2,0,349,87,1
41,0,1405,2,1,282,97,365
72,0,850,24,31,317,27,90
6,0,573,9,0,295,36,1000
176,0,690,18,6,107,17,14
65,0,505,8,1,134,29,1000
148,0,772,2,0,98,2,365
38,0,558,16,6,167,34,30
42,0,661,17,92,327,44,180
66,0,661,7,1,186,4,90
83,0,738,19,8,299,37,90
88,0,470,56,5,181,31,1000
72,0,904,4,0,230,14,1000
173,0,667,14,0,81,1,90
26,0,616,34,3,295,33,90
104,0,783,6,0,319,34,1000
602,0,542,40,2,172,1,1000
155,0,679,11,5,333,15,1000
52,0,1062,50,0,261,5,1000
20,0,736,23,4,360,10,90
132,0,780,11,8,315,32,180
46,0,529,9,83,329,104,30
74,0,595,1,0,195,9,1000
90,0,474,17,23,182,35,1000
14,0,604,24,7,222,13,1000
19,0,739,32,0,191,4,365
105,0,421,1,0,177,7,1000
93,0,712,7,0,164,14,1000
207,0,817,30,1,196,7,1000
145,0,615,3,1,356,89,30
33,0,686,7,0,197,2,1000
62,0,701,40,5,345,11,90
25,0,657,22,0,178,1,1000
62,0,1197,6,1,342,75,1000
35,0,779,8,1,191,4,90
126,0,763,16,5,336,10,1000
55,0,700,9,0,344,17,365
14,0,538,20,2,312,20,1000
19,0,891,15,1,221,7,1000
17,0,691,2,0,165,10,365
11,0,527,5,1,296,11,180
36,0,717,20,31,299,53,365
616,0,744,1,0,350,13,180
62,0,603,6,0,338,20,1000
34,0,569,13,5,94,14,1
39,0,560,23,4,170,1,1000
51,0,699,11,0,253,18,90
67,0,750,6,1,301,31,180
48,0,701,30,2,198,5,90
79,0,716,17,11,297,52,1
61,0,487,36,16,332,82,30
71,0,573,2,0,206,7,1000
18,0,546,7,0,236,34,1000
72,0,375,2,0,179,5,1000
78,0,971,10,0,370,24,1000
167,0,772,1,0,361,13,1000
6,0,788,35,0,211,7,1000
78,0,647,1,0,205,8,365
16,0,503,10,0,290,21,1000
12,0,694,75,5,342,17,180
116,0,735,19,0,213,2,1000
7,0,151,4,1,46,1,1000
11,0,350,6,0,190,8,1000
62,0,734,15,30,297,31,90
28,0,494,27,12,120,28,180
143,0,693,3,0,190,11,1000
137,0,800,1,0,207,9,1000
27,0,570,34,195,303,8,180
14,0,671,22,9,326,55,1
43,0,653,14,0,167,5,1000
112,0,284,2,0,160,7,90
30,0,382,15,3,182,9,1000
10,0,693,21,0,308,32,90
21,0,482,32,2,293,19,1000
5,0,548,38,236,288,66,180
52,0,442,3,0,135,5,7
17,0,663,18,0,316,9,1000
56,0,696,30,1,302,7,1000
28,0,466,53,4,175,29,180
63,0,649,5,0,205,8,365
83,0,979,61,6,373,22,180
79,0,706,23,16,337,34,7
9,0,630,16,2,211,9,7
130,0,469,8,2,123,28,1000
27,0,15,2,0,4,0,1000
30,0,733,60,0,357,10,1000
83,0,959,52,2,357,28,30
68,0,813,36,0,120,2,365
100,0,559,28,0,169,34,1000
126,0,505,15,19,148,37,180
61,0,478,20,12,97,29,1000
29,0,747,15,0,216,6,1000
73,0,593,2,0,173,1,1000
73,0,654,11,15,299,20,180
17,0,584,6,0,197,6,1000
313,0,1053,1,0,254,10,90
19,0,616,9,0,281,21,90
60,0,507,25,10,263,21,1000
70,0,466,52,4,174,29,1000
21,0,525,4,0,129,10,1000
125,0,660,6,1,314,9,180
37,0,649,4,0,293,28,180
2858,0,973,14,0,368,23,1000
78,0,698,25,0,340,10,90
24,0,610,6,0,223,9,1000
112,0,601,1,3,155,6,1000
24,0,1031,53,6,255,13,1000
44,0,763,36,6,355,12,180
70,0,684,11,0,272,7,90
119,0,582,1,0,295,36,1000
84,0,581,46,9,281,22,90
187,0,602,2,0,218,9,1
139,0,894,4,0,218,9,1000
31,0,454,35,11,163,22,14
63,0,983,15,3,358,23,180
19,0,498,3,0,183,34,90
86,0,511,69,45,316,115,90
59,0,562,7,0,209,32,90
25,0,671,21,2,309,32,180
105,0,739,7,0,337,5,7
46,0,672,20,9,323,55,7
148,0,740,29,13,277,29,180
78,0,721,3,0,347,35,180
145,0,529,6,4,290,13,180
290,0,898,2,0,152,9,7
73,0,789,34,0,100,2,365
190,0,682,1,0,333,16,90
32,0,497,15,37,338,90,30
17,0,679,30,0,190,1,1000
164,0,338,24,5,196,12,1000
36,0,576,1,1,299,64,365
155,0,281,23,1,159,6,1000
159,0,519,20,0,291,10,30
49,0,638,22,0,196,5,1000
52,0,858,22,0,218,6,90
84,0,685,51,0,201,2,1000
101,0,305,36,1,95,6,1000
42,0,556,24,2,195,9,1000
66,0,738,1,0,285,32,365
16,0,674,33,12,325,14,1000
52,0,440,46,4,157,21,180
26,0,721,27,7,334,11,180
287,0,609,6,0,243,8,1000
90,0,609,2,0,283,21,180
29,0,1251,4,2,284,78,365
17,0,568,35,196,299,9,180
74,0,941,47,31,349,28,365
303,0,542,1,0,159,6,1000
53,0,751,6,0,213,5,1000
545,0,732,23,9,291,31,365
150,0,569,19,2,204,8,1000
69,0,679,41,142,175,24,1000
63,0,630,23,3,189,11,1000
25,0,1041,9,1,356,129,1000
60,0,927,7,0,154,5,1000
138,0,928,13,0,161,7,1000
58,0,625,2,0,241,8,1000
24,0,700,14,0,185,4,1000
26,0,599,36,1,284,20,180
185,0,923,41,1,154,7,1000
35,0,1007,44,3,272,16,90
142,0,696,6,0,147,11,1000
95,0,468,17,2,215,13,1000
37,0,1037,42,0,270,5,1000
38,0,557,18,3,294,37,180
218,0,600,2,0,306,56,180
12,0,531,12,0,253,20,1000
24,0,670,9,2,134,8,1
82,0,667,3,0,266,36,7
48,0,668,16,2,298,26,30
98,0,676,2,0,306,7,1000
107,0,671,2,0,321,9,180
22,0,671,18,0,299,7,1000
107,0,672,3,4,332,15,1000
35,0,554,41,236,291,66,180
33,0,490,17,14,181,34,1000
47,0,682,7,0,196,2,1000
102,0,569,20,17,292,36,180
27,0,355,9,0,194,7,1000
28,0,309,4,1,107,4,1000
112,0,1185,24,23,351,114,180
38,0,737,1,0,130,6,365
46,0,465,75,36,312,90,14
23,0,764,38,7,345,13,180
362,0,698,9,2,255,20,365
13,0,233,5,0,149,2,1000
36,0,382,2,0,150,8,180
173,0,1156,17,10,348,114,180
38,0,672,12,5,307,7,365
50,0,745,22,0,353,10,365
289,0,524,8,0,241,18,365
25,0,672,11,0,87,1,1000
45,0,694,17,1,146,11,1000
36,0,568,3,1,298,9,180
54,0,561,15,1,175,2,365
184,0,444,38,4,148,25,1000
73,0,700,4,2,310,7,90
75,0,636,7,1,281,23,14
40,0,994,15,1,358,23,1000
47,0,685,22,1,164,10,1000
102,0,578,29,3,294,36,90
54,0,682,21,1,162,10,1000
61,0,332,18,3,200,11,14
203,0,748,31,6,344,12,90
75,0,623,22,1,240,8,180
39,0,587,37,1,281,22,180
93,0,354,1,0,207,10,7
285,0,595,54,4,282,39,1000
30,0,641,7,0,246,8,1000
4,0,609,8,10,144,3,1000
68,0,695,3,0,166,10,1000
72,0,1103,18,1,258,13,90
52,0,623,20,11,348,85,30
132,0,1042,45,0,268,6,1000
19,0,930,13,14,342,28,1000
51,0,501,21,2,220,14,1000
274,0,575,11,1,212,7,180
10,0,721,10,1,187,7,1000
47,0,486,4,0,139,37,1000
30,0,857,21,2,209,9,180
152,0,579,11,0,174,0,1000
20,0,541,34,236,299,74,180
37,0,471,6,0,215,14,1000
22,0,604,11,2,231,10,1000
61,0,742,35,3,294,16,7
55,0,668,13,1,298,26,30
22,0,605,16,1,242,8,1000
30,0,732,7,0,256,18,14
32,0,725,24,0,338,9,90
42,0,1337,28,170,278,90,365
24,0,691,25,0,374,8,365
157,0,761,20,0,413,37,7
85,0,736,22,30,307,45,90
352,0,986,59,6,367,26,365
129,0,592,7,0,190,10,1000
62,0,773,4,0,204,10,1000
26,0,682,76,46,333,16,365
68,0,565,1,0,196,8,1000
69,0,582,55,1,160,2,1000
208,0,720,25,141,259,52,1000
303,0,641,17,2,282,10,1
43,0,745,4,0,217,5,1000
15,0,641,26,3,283,10,180
76,0,604,32,0,87,1,180
57,0,307,5,1,105,4,1000
38,0,590,34,53,302,57,1000
281,0,568,21,16,263,32,1
50,0,442,15,0,206,7,1000
173,0,626,43,13,354,90,90
21,0,667,20,0,283,35,1000
67,0,627,20,66,300,8,1000
24,0,815,4,1,124,3,7
70,0,707,13,9,288,49,7
4,0,539,7,0,311,21,1000
56,0,627,6,0,238,8,1000
51,0,681,3,1,289,31,30
26,0,673,7,1,325,9,180
72,0,974,45,3,266,16,90
16,0,520,10,7,314,80,30
467,0,752,1,0,304,32,180
20,0,672,10,4,188,1,1000
14,0,542,17,9,85,25,180
17,0,636,16,6,300,11,1000
266,0,631,1,0,284,22,180
103,0,481,6,40,322,81,30
177,0,642,48,236,317,52,1
23,0,401,12,4,154,8,1000
70,0,384,5,1,181,6,1000
28,0,680,66,10,347,56,7
25,0,590,12,14,296,34,90
116,0,785,1,0,305,30,365
8,0,938,21,6,348,28,365
44,0,345,24,1,194,7,1000
62,0,444,36,4,146,25,180
89,0,402,12,3,117,6,365
46,0,673,75,46,330,16,365
6,0,689,16,1,351,20,1000
108,0,250,14,0,161,1,365
38,0,624,9,0,285,19,14
110,0,432,8,1,213,15,1000
42,0,636,12,26,364,90,1
54,0,521,12,0,245,20,1000
59,0,529,46,2,314,15,180
76,0,677,1,0,322,53,90
40,0,692,69,5,354,20,180
101,0,644,14,0,195,7,1000
42,0,632,13,0,289,23,90
3582,0,260,1,0,145,7,1000
27,0,623,30,1,232,7,180
21,0,884,10,0,223,9,1000
51,0,872,26,3,272,14,90
66,0,888,1,0,221,7,1000
100,0,665,26,4,366,10,1000
118,0,377,12,3,109,5,1000
118,0,734,17,13,301,46,1
138,0,492,26,12,119,29,180
25,0,672,9,8,335,16,365
78,0,890,23,2,219,9,180
47,0,779,12,19,315,33,90
28,0,671,19,0,298,7,365
39,0,667,26,2,274,14,7
561,0,370,7,4,108,5,1
76,0,622,15,2,234,7,1000
46,0,692,12,5,286,51,1000
54,0,551,51,0,170,1,1000
69,0,706,9,0,298,52,180
33,0,366,1,2,187,6,1000
86,0,941,48,6,239,13,1000
120,0,568,58,3,264,32,1000
82,0,729,3,2,188,2,1000
203,0,522,4,0,150,1,1000
34,0,504,1,0,134,30,1000
72,0,703,17,2,281,7,1000
236,0,676,4,2,328,9,180
64,0,711,12,8,331,35,90
34,0,689,67,5,348,20,180
102,0,608,17,1,244,8,1000
61,0,137,10,0,39,1,1000
37,0,549,3,0,162,6,1000
132,0,544,23,3,198,32,1000
135,0,589,3,0,68,1,1000
144,0,593,7,2,152,6,1000
75,0,740,8,1,292,29,180
61,0,829,27,0,229,7,1000
29,0,556,14,2,218,16,1000
19,0,1231,16,5,344,84,180
100,0,687,24,3,371,8,1000
34,0,386,17,1,144,6,1
33,0,697,31,1,303,7,1000
115,0,671,10,0,299,7,90
88,0,749,41,1,297,16,365
55,0,664,28,0,81,1,365
21,0,371,5,0,174,7,1000
28,0,744,8,7,289,16,365
113,0,737,19,15,302,46,365
79,0,733,39,16,298,31,90
20,0,553,29,3,228,34,1000
301,0,698,37,0,131,7,1000
55,0,881,12,14,323,27,1000
100,0,618,5,2,180,2,1000
89,0,924,20,0,195,6,1000
422,0,1260,10,28,276,79,365
186,0,950,41,1,152,5,14
57,0,739,15,0,192,4,1000
74,0,722,15,3,201,6,1000
60,0,603,35,53,310,57,180
133,0,510,2,0,154,1,180
31,0,539,19,2,315,21,1000
176,0,802,4,0,239,5,1000
61,0,834,28,11,264,31,365
38,0,751,22,1,211,4,1000
22,0,885,6,1,265,36,90
31,0,371,18,0,184,7,1000
16,0,680,3,1,331,16,1000
149,0,378,12,0,221,14,365
69,0,590,37,1,284,20,180
101,0,928,18,0,196,4,1000
207,0,729,2,0,255,18,365
196,0,571,1,0,204,8,1000
188,0,727,6,1,208,2,1000
109,0,823,30,0,205,9,1000
64,0,589,59,3,273,40,1000
41,0,981,60,6,368,25,365
61,0,449,18,0,211,6,1000
34,0,933,10,0,229,13,365
15,0,925,3,1,235,10,1000
7,0,751,2,0,298,16,180
23,0,698,5,7,187,4,1000
45,0,480,71,37,312,95,14
372,0,696,11,3,296,50,1
238,0,879,1,3,263,34,1
29,0,765,13,0,157,15,1000
53,0,739,38,1,292,16,365
45,0,1255,61,54,351,95,180
36,0,914,9,2,338,28,1000
18,0,685,24,0,195,2,180
40,0,786,53,0,220,2,1000
171,0,865,86,3,255,9,1000
793,0,893,13,1,217,8,1000
45,0,363,6,0,191,6,1000
80,0,522,5,0,240,18,1000
14,0,476,23,12,100,26,1
38,0,724,18,7,286,51,7
115,0,349,12,0,188,8,1000
66,0,630,20,24,313,54,180
16,0,591,8,0,152,5,1000
73,0,437,2,0,130,6,1000
39,0,1141,2,0,279,68,30
85,0,693,28,1,307,7,90
129,0,650,18,3,310,9,1000
159,0,531,6,2,319,15,14
83,0,711,24,0,343,10,90
11,0,697,1,0,304,7,1000
63,0,591,5,0,161,7,1000
83,0,746,20,5,331,12,1000
72,0,349,11,0,189,8,1000
32,0,902,38,31,334,28,90
43,0,620,20,66,310,8,1000
275,0,356,14,2,174,8,1000
40,0,626,2,0,230,7,365
44,0,715,51,1,292,22,180
33,0,660,7,9,327,44,180
14,0,539,6,21,295,8,1000
56,0,768,15,72,335,33,180
10,0,896,20,3,264,11,90
23,0,734,14,7,283,56,7
14,0,724,22,9,273,29,90
314,0,623,13,3,351,88,90
23,0,1253,18,83,269,18,30
133,0,590,2,0,282,20,180
91,0,691,67,1,189,1,1000
28,0,673,5,0,306,27,180
177,0,867,15,0,261,11,365
38,0,1344,13,1,276,26,365
46,0,581,14,2,221,17,1000
70,0,1217,61,63,359,104,180
30,0,520,11,0,243,20,1000
111,0,639,3,0,205,9,1000
41,0,681,21,0,285,31,90
43,0,772,7,0,307,32,1000
113,0,603,11,0,183,3,90
56,0,766,15,3,345,13,180
33,0,491,17,12,96,26,90
16,0,544,15,8,298,64,180
271,0,448,17,0,209,6,1000
117,0,544,7,0,171,2,1000
37,0,634,5,0,166,5,90
80,0,816,22,0,227,7,1000
21,0,601,21,2,140,2,1000
1126,0,1402,2,6,268,104,365
36,0,491,15,11,89,29,1000
170,0,1197,12,10,352,114,14
85,0,365,1,0,190,6,90
71,0,1092,16,31,270,16,365
76,0,945,1,0,351,28,1000
128,0,1100,2,1,315,33,180
22,0,713,27,2,194,5,90
5,0,637,22,3,277,10,1000
18,0,345,10,1,88,6,1000
36,0,522,26,1,239,17,1000
37,0,540,6,0,316,18,180
34,0,797,8,3,230,5,1000
38,0,792,1,0,232,5,1000
101,0,663,13,1,317,9,1000
455,0,754,3,1,397,35,1
188,0,722,49,1,296,18,180
178,0,901,34,3,152,8,1000
13,0,629,6,18,139,1,1000
19,0,533,33,12,307,20,1000
26,0,1133,27,1,272,12,1000
14,0,653,8,0,297,28,180
63,0,716,21,9,297,53,180
17,0,491,3,0,121,17,1000
40,0,967,61,6,371,24,180
75,0,734,21,0,214,6,1000
38,0,615,8,2,218,6,1000
113,0,564,7,0,223,17,365
16,0,623,3,0,242,8,1000
148,0,1034,13,0,266,5,1000
4,0,539,1,0,294,13,14
187,0,315,11,1,169,7,1000
36,0,430,19,0,212,6,1000
300,0,617,33,21,356,89,30
34,0,696,8,2,329,10,180
64,0,641,6,1,188,6,1000
147,0,576,1,0,140,13,1000
54,0,689,68,5,349,20,180
14,0,650,17,1,160,5,1000
70,0,579,54,1,159,2,1000
70,0,1384,23,160,282,26,30
82,0,444,34,4,144,25,180
20,0,683,20,0,287,29,90
35,0,687,11,0,184,1,1000
82,0,557,17,2,199,8,1000
42,0,531,26,10,254,20,1000
140,0,1239,1,0,358,102,7
36,0,680,64,10,346,56,7
33,0,701,24,1,196,3,1000
69,0,500,6,0,251,19,1000
39,0,275,5,0,153,6,1000
17,0,687,9,1,207,4,1000
35,0,801,67,1,229,5,1000
32,0,574,29,0,324,20,1000
32,0,847,19,0,256,8,1000
26,0,1168,22,1,260,13,7
95,0,470,10,2,135,28,1000
29,0,386,19,2,146,7,365
83,0,840,26,11,261,32,365
36,0,943,49,6,241,13,1000
288,0,525,69,40,326,114,30
251,0,1123,33,0,262,13,1000
52,0,519,39,2,162,1,1000
11,0,1028,22,2,253,13,1000
110,0,778,11,19,335,34,180
66,0,480,18,17,101,29,7
51,0,1094,2,0,274,16,1000
37,0,440,47,4,160,21,180
22,0,625,13,13,293,32,1
46,0,824,12,1,208,9,1000
57,0,347,25,1,196,7,1000
408,0,877,3,0,253,8,90
197,0,1020,4,1,260,9,1
160,0,437,8,7,184,7,1000
46,0,594,68,1,154,1,1000
8,0,617,9,10,149,4,90
128,0,660,22,1,193,5,1000
30,0,568,56,1,160,2,1000
44,0,752,13,6,297,29,90
62,0,680,7,2,131,8,1000
5,0,430,5,0,132,4,1000
109,0,703,21,0,334,9,90
14,0,569,16,2,197,7,1000
138,0,883,56,16,327,27,90
56,0,781,17,2,300,30,180
129,0,720,28,12,291,36,90
31,0,770,1,0,339,10,1000
34,0,787,1,0,212,7,1000
125,0,554,16,1,198,9,1000
57,0,595,27,22,275,40,1000
69,0,317,7,0,173,7,1000
72,0,577,16,0,267,38,1000
103,0,679,27,6,330,9,180
207,0,604,5,0,84,1,365
213,0,578,8,17,296,39,180
80,0,754,74,0,215,5,1000
131,0,1117,3,1,314,43,180
149,0,540,43,61,299,75,180
47,0,699,26,0,376,8,1000
47,0,700,32,1,310,6,90
17,0,749,21,5,341,12,1000
5,0,894,1,0,212,9,1000
15,0,618,8,8,137,1,90
21,0,556,36,2,255,32,1000
1209,0,1261,1,2,270,18,180
106,0,676,24,0,329,9,1000
73,0,694,9,1,190,6,1000
62,0,753,73,0,215,6,1000
304,0,514,3,0,187,31,1000
28,0,545,30,3,233,34,1000
49,0,659,48,141,166,18,1000
18,0,652,53,239,331,48,180
38,0,743,19,17,339,36,1000
32,0,350,6,0,188,8,1000
20,0,520,3,0,168,1,1000
41,0,735,20,1,360,10,1000
26,0,625,36,8,180,7,1000
101,0,1234,64,62,348,83,180
44,0,308,9,0,109,4,14
86,0,750,42,1,298,16,365
101,0,488,22,0,137,33,30
45,0,331,6,0,115,3,1000
7,0,782,25,0,218,7,1000
97,0,679,35,142,204,35,1000
8,0,700,3,0,307,7,1000
28,0,668,35,141,230,42,1000
15,0,637,6,0,191,11,1000
156,0,383,2,0,182,5,1000
165,0,1409,1,0,286,97,365
58,0,681,11,0,309,26,180
5,0,571,21,1,187,8,1000
101,0,669,21,5,388,80,7
136,0,1217,15,13,340,77,180
26,0,1123,27,22,315,42,180
4,0,788,36,0,212,7,1000
221,0,757,21,1,216,4,1000
6,0,700,2,0,306,7,1000
73,0,409,35,6,204,5,1000
289,0,348,11,1,94,4,1000
111,0,650,20,0,308,9,1000
48,0,741,31,0,201,1,1000
24,0,614,2,0,211,11,1000
194,0,539,7,13,300,79,180
40,0,623,69,1,164,1,1000
34,0,1226,4,0,274,17,365
270,0,488,6,1,112,29,365
22,0,926,5,1,154,7,1000
73,0,719,10,1,370,10,1000
46,0,524,1,0,297,8,180
41,0,717,7,0,193,3,1000
283,0,883,57,16,327,26,90
84,0,733,40,16,299,31,90
8,0,547,40,62,284,66,180
100,0,535,1,0,283,36,1
7,0,696,30,0,185,1,1000
35,0,949,1,0,252,9,365
201,0,510,18,1,247,20,1000
5,0,278,7,0,150,6,1000
26,0,1250,5,1,281,78,365
47,0,452,34,13,148,27,180
72,0,1011,2,0,259,9,365
96,0,1125,3,1,278,16,1000
35,0,808,18,0,199,6,1000
52,0,345,12,1,90,6,1000
34,0,672,7,12,311,19,180
383,0,1105,5,1,279,14,1000
51,0,670,8,0,169,4,30
370,0,667,28,0,83,1,365
338,0,608,1,0,282,23,180
44,0,321,12,1,113,3,180
383,0,1371,25,104,277,92,90
60,0,662,4,1,183,6,1000
126,0,96,11,0,30,1,1000
29,0,345,11,1,89,6,1000
49,0,696,77,46,335,15,365
65,0,376,22,2,178,7,1
163,0,718,49,1,292,23,180
39,0,651,67,1,177,1,1000
126,0,958,9,0,153,5,1000
48,0,747,14,4,207,7,1000
75,0,737,6,3,212,5,1
104,0,877,2,0,329,27,7
146,0,585,42,13,344,90,30
43,0,568,37,12,327,21,1000
40,0,1198,17,5,339,75,1000
23,0,473,25,15,107,29,1000
90,0,542,41,2,173,1,1000
20,0,514,19,15,189,30,1
44,0,965,12,2,361,26,365
22,0,559,11,2,228,8,1000
58,0,496,23,12,116,29,180
68,0,491,37,14,321,120,14
47,0,405,8,1,217,13,1000
146,0,888,32,0,246,8,90
61,0,646,1,0,324,42,180
156,0,902,5,1,335,28,90
64,0,802,70,1,232,5,1000
82,0,283,6,0,163,7,90
104,0,667,4,0,267,36,1000
43,0,654,17,6,166,5,1000
98,0,671,12,5,334,15,365
69,0,239,11,1,63,2,1000
67,0,1052,11,14,355,128,1000
108,0,564,4,0,168,34,30
218,0,713,22,37,254,20,7
26,0,620,26,2,201,7,1000
44,0,851,7,0,111,2,1000
71,0,509,56,2,283,11,90
68,0,320,1,0,112,2,1000
7,0,467,31,13,122,28,30
101,0,1108,22,5,314,41,1000
164,0,505,30,1,270,20,30
50,0,680,24,1,347,10,90
127,0,667,4,1,297,26,14
55,0,583,7,1,190,10,30
4,0,521,3,1,315,80,180
56,0,641,50,141,149,8,1000
55,0,935,21,0,224,13,1000
36,0,716,15,8,337,35,365
70,0,604,17,0,332,11,1000
12,0,671,10,51,325,39,180
38,0,661,15,1,187,4,1000
23,0,357,2,5,132,4,1000
75,0,747,41,16,298,31,90
37,0,706,17,3,338,34,1
17,0,737,28,4,361,10,365
131,0,597,5,0,155,1,1000
27,0,604,18,90,310,5,1000
6,0,603,7,13,299,33,180
41,0,1237,26,22,353,97,180
3,0,682,7,3,309,54,180
30,0,794,26,1,243,8,1000
135,0,613,6,0,220,9,365
34,0,900,2,0,219,13,1
10,0,916,22,3,249,8,180
26,0,715,43,2,346,37,180
166,0,412,3,2,167,7,1000
153,0,548,6,128,300,71,180
31,0,522,56,2,292,13,180
33,0,740,10,0,211,6,1000
138,0,580,9,1,204,7,365
35,0,889,10,1,236,9,1000
38,0,557,3,0,224,34,1000
170,0,598,7,0,149,5,365
26,0,632,16,0,155,5,1000
107,0,446,12,19,162,21,1
49,0,543,13,0,134,11,1000
35,0,358,10,0,213,14,1000
32,0,694,16,2,181,9,180
13,0,507,26,10,264,21,1000
26,0,600,8,0,155,6,1000
70,0,227,16,1,148,5,1000
57,0,747,14,5,295,33,365
14,0,972,14,27,276,54,365
10,0,1358,19,160,282,26,365
219,0,769,20,0,298,30,90
85,0,678,23,0,368,9,1000
78,0,337,4,1,173,8,1000
32,0,761,17,0,203,10,1000
141,0,784,19,0,302,30,180
27,0,687,13,0,318,16,180
39,0,434,41,4,148,22,180
36,0,611,9,0,245,8,1000
175,0,515,58,6,192,32,1000
20,0,914,24,30,339,28,90
11,0,705,5,0,181,9,1000
47,0,626,6,2,286,19,180
42,0,583,8,9,295,34,90
26,0,133,3,1,38,1,1000
121,0,367,17,3,178,8,1000
148,0,665,12,0,185,1,1000
27,0,506,63,36,313,105,30
36,0,651,43,62,331,49,180
73,0,742,71,0,215,6,1000
37,0,252,12,0,161,1,1000
21,0,612,12,1,286,36,1
29,0,673,20,0,323,9,1000
12,0,672,39,5,335,8,90
43,0,397,43,1,116,6,1000
61,0,523,16,2,282,11,180
62,0,348,6,0,189,8,365
145,0,710,25,4,372,10,1000
43,0,405,14,0,217,13,1000
125,0,378,2,1,177,7,1000
89,0,537,5,0,91,25,1000
10,0,474,5,40,318,92,30
39,0,742,17,1,335,12,180
28,0,912,12,5,339,28,14
90,0,609,63,138,144,1,1000
36,0,1102,44,61,282,13,180
87,0,1410,23,86,286,29,7
87,0,415,17,3,207,6,1000
58,0,656,10,13,297,20,1000
148,0,541,5,1,295,13,90
37,0,770,26,1,337,10,1000
7,0,677,1,0,171,4,1000
49,0,588,24,0,73,1,1000
82,0,591,2,0,151,5,1000
322,0,1047,15,0,270,6,1000
91,0,615,60,138,141,1,1000
6,0,739,4,0,329,9,1000
46,0,283,1,0,164,7,1000
21,0,664,47,141,179,20,1000
192,0,425,17,0,211,6,1000
42,0,671,25,2,313,32,180
223,0,352,1,0,91,4,1000
51,0,564,14,0,225,11,1000
77,0,839,4,0,107,2,1000
22,0,660,20,1,278,35,14
429,0,841,2,0,102,2,1000
212,0,461,16,1,218,16,1000
215,0,597,1,0,304,56,1
52,0,677,75,59,311,19,180
2,0,873,4,1,213,14,1000
23,0,671,34,3,303,7,1000
28,0,557,41,50,306,8,1000
4,0,494,22,0,300,20,1000
6,0,688,30,0,350,20,1000
193,0,441,1,0,205,7,1000
38,0,817,13,1,208,9,1000
154,0,314,1,0,187,2,1000
34,0,444,38,14,141,29,30
34,0,663,21,0,195,7,1000
74,0,663,20,3,367,11,7
120,0,585,6,0,60,1,365
8,0,493,10,1,285,23,1000
27,0,610,29,1,241,8,180
7,0,548,9,9,291,65,180
70,0,692,36,142,203,33,1000
56,0,547,56,2,174,2,1000
21,0,712,21,31,300,52,180
66,0,963,57,6,362,28,365
