@relation hadoop

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
41,0,656,21,0,562,0,1000
48,0,1518,54,2,1175,86,1000
35,0,0,21,3,528,50,1000
66,0,498,9,18,457,7,1000
23,0,744,8,0,536,1,365
52,0,0,50,12,259,33,1000
30,0,422,20,229,594,3,1000
108,0,0,1,0,280,54,1000
35,0,1136,78,18,936,26,180
38,0,1176,6,0,943,57,1000
8,0,1242,1,0,968,68,1000
49,0,0,7,1,464,55,1000
48,0,1320,3,0,748,15,1000
56,0,1108,11,3,737,0,1000
61,0,0,19,2,281,56,1000
11,0,932,20,0,969,6,1000
130,0,766,3,0,541,3,365
25,0,1064,14,1,981,4,1000
22,0,1120,19,0,788,9,180
11,0,854,38,0,921,6,180
108,0,0,16,1,594,10,180
63,0,1222,37,9,1038,45,180
41,0,1448,10,2,964,56,180
31,0,1402,32,0,888,0,180
17,0,0,4,0,363,19,90
17,0,1062,19,4,912,0,1000
129,0,870,16,75,669,0,365
20,0,1204,26,6,910,56,1000
76,0,1130,9,3,829,8,90
29,0,854,27,5,691,7,180
80,0,610,9,0,670,0,1000
159,0,1126,2,0,740,47,1000
33,0,1176,7,25,784,27,90
19,0,950,1,0,877,0,90
301,0,0,7,3,266,30,1000
11,0,0,11,0,226,38,7
62,0,1442,2,0,1005,56,90
23,0,1020,10,2,894,13,90
5,0,0,20,2,581,23,365
57,0,558,1,0,667,0,180
25,0,1230,27,2,809,51,180
42,0,924,6,0,673,0,1000
40,0,1378,46,8,1036,8,1000
38,0,0,18,0,289,7,1000
73,0,772,53,0,663,0,365
40,0,446,79,0,356,5,1000
74,0,968,12,4,711,39,1000
103,0,0,15,1,366,39,90
80,0,1118,21,2,796,9,1000
41,0,0,18,2,560,38,365
62,0,938,9,0,776,8,1000
69,0,1192,10,0,751,1,365
11,0,974,15,0,744,4,14
33,0,0,8,2,635,34,1000
32,0,580,10,1,590,0,1000
83,0,0,2,1,318,56,90
15,0,0,3,0,222,42,1000
235,0,1410,1,0,1053,6,1000
24,0,0,38,12,283,54,1000
63,0,0,6,0,243,27,1000
86,0,0,23,0,587,7,180
92,0,1250,2,0,808,47,365
90,0,1428,5,0,1067,123,30
146,0,0,5,0,420,44,1000
47,0,1310,2,0,776,9,1000
34,0,924,62,1,881,0,90
42,0,1016,8,1,732,13,30
66,0,806,1,0,862,9,90
27,0,0,12,5,541,9,1000
23,0,0,38,8,556,76,1000
57,0,138,16,0,526,14,1000
54,0,1250,23,6,809,47,180
22,0,1288,1,1,745,58,180
24,0,986,11,2,887,10,90
58,0,0,3,0,600,10,90
30,0,456,1,0,332,4,365
116,0,1000,63,1,883,10,90
74,0,0,23,0,559,0,365
119,0,984,18,0,739,4,180
128,0,1190,52,1,748,1,180
62,0,0,15,1,294,10,90
17,0,0,65,0,215,0,90
29,0,640,18,14,701,38,90
116,0,1280,1,0,1001,105,1000
6,0,534,6,1,715,0,180
39,0,1211,4,1,957,7,365
16,0,866,14,0,669,0,365
44,0,606,16,0,628,0,365
34,0,776,8,0,638,1,365
73,0,0,22,4,267,30,1000
154,0,0,19,3,311,18,1000
52,0,0,8,0,543,7,1000
78,0,1176,2,0,797,45,1000
38,0,1518,41,4,813,35,180
223,0,0,1,0,599,4,30
27,0,632,6,0,577,0,365
74,0,0,7,0,152,0,1000
81,0,0,1,0,444,49,90
26,0,1188,10,0,972,32,1000
13,0,958,14,7,709,45,1000
40,0,869,16,0,688,7,180
37,0,999,24,8,1079,51,30
16,0,484,23,6,595,0,1000
51,0,1320,30,4,775,12,1000
56,0,0,8,0,633,17,365
30,0,968,1,0,743,6,30
49,0,40,19,4,566,26,1000
38,0,844,15,0,677,7,180
35,0,1336,5,0,775,2,90
54,0,996,31,1,902,0,90
40,0,0,10,3,223,32,1
49,0,748,26,0,656,0,365
20,0,1222,24,35,740,25,90
199,0,689,1,0,770,1,90
35,0,1088,2,0,774,15,180
58,0,0,34,6,362,36,1000
34,0,0,10,4,339,36,90
58,0,1206,11,4,793,58,365
15,0,906,11,0,731,0,1000
33,0,1277,28,0,912,3,1000
30,0,1036,24,3,881,15,1000
33,0,628,26,1,646,0,365
23,0,1018,35,3,899,13,90
98,0,0,15,0,539,0,180
62,0,1042,51,0,744,11,180
45,0,1454,18,3,816,100,1000
51,0,1108,43,0,692,0,365
59,0,1168,14,13,948,30,90
25,0,0,18,1,569,18,365
80,0,1518,18,4,1171,86,90
26,0,0,1,1,277,62,30
43,0,1244,3,0,732,25,90
69,0,900,7,1,879,0,1000
68,0,0,14,1,311,18,1000
57,0,1506,81,0,1151,89,180
64,0,569,4,3,800,14,180
51,0,661,21,12,723,2,90
56,0,738,1,0,780,1,365
66,0,1442,29,4,1145,103,180
17,0,1170,24,41,955,15,90
66,0,1374,43,29,1118,186,90
45,0,996,6,9,694,0,1000
30,0,0,36,6,565,46,1000
46,0,1194,11,3,740,73,1000
120,0,1280,6,0,809,34,1000
10,0,838,39,0,609,4,365
68,0,1348,46,0,1082,106,1000
27,0,994,13,4,896,12,365
67,0,614,12,0,543,0,1000
226,0,0,15,1,325,19,14
84,0,0,28,2,360,33,1000
43,0,0,24,9,277,57,1000
67,0,0,10,5,365,24,180
89,0,1174,21,0,741,4,90
27,0,1052,3,3,742,23,180
47,0,0,19,1,298,60,1000
50,0,922,5,1,690,50,90
76,0,1292,1,0,831,62,365
20,0,1138,115,2,966,0,1000
78,0,1324,13,0,811,6,1000
13,0,1190,1,0,750,1,1000
100,0,0,1,0,218,0,1000
84,0,1246,1,0,1032,49,1000
67,0,996,16,0,759,7,1000
50,0,0,35,6,362,36,1000
38,0,650,43,0,593,0,365
11,0,1338,21,7,1043,111,365
26,0,1346,29,12,1099,187,180
30,0,616,10,0,685,0,180
50,0,816,49,0,662,0,365
29,0,0,5,3,609,34,1000
31,0,1392,9,15,733,52,90
112,0,0,12,3,371,28,365
84,0,1040,22,2,749,11,1000
29,0,860,91,1,669,7,365
19,0,598,9,1,687,10,90
35,0,1372,34,4,1112,5,180
41,0,1300,8,0,784,4,180
37,0,630,2,0,606,0,1000
35,0,769,3,0,810,9,1000
70,0,0,9,0,365,18,1000
131,0,588,1,0,527,22,1000
38,0,292,11,1,554,5,1000
44,0,1252,33,2,811,47,180
105,0,1550,2,2,821,130,1000
20,0,500,30,1,601,0,1000
104,0,1295,14,7,997,11,90
5,0,1314,33,14,1094,263,1000
43,0,1180,1,7,731,19,1000
32,192,1540,48,2,829,119,1000
27,0,1110,27,2,842,3,90
15,0,946,13,2,972,6,180
37,0,886,28,0,630,5,365
10,0,1312,45,2,1078,45,180
15,0,1016,39,0,974,6,1000
67,0,1276,105,134,997,110,1000
74,0,1450,11,1,961,56,180
7,0,984,20,1,959,6,90
6,0,640,26,0,580,0,1000
15,0,1016,1,0,977,6,14
31,0,0,12,5,338,36,90
38,0,1130,14,0,952,0,1000
16,0,1320,23,6,932,2,180
156,0,0,1,0,588,7,180
15,0,1114,36,1,841,16,1000
63,0,674,5,0,564,0,1000
51,0,754,3,1,844,26,180
148,0,683,10,0,747,1,30
275,0,1470,37,4,1153,27,1000
12,0,844,19,1,681,0,365
115,0,0,5,3,599,39,365
6,0,948,11,0,720,0,365
142,0,1314,1,0,1093,263,1000
48,0,1436,33,0,982,45,180
169,0,0,25,8,637,29,90
67,0,1098,9,0,963,0,1000
21,0,0,28,2,540,1,365
133,0,1392,1,0,1124,12,1000
24,0,1404,46,41,1116,181,90
4,0,762,7,0,636,1,365
85,0,878,20,1,661,0,365
86,0,1114,22,8,789,58,90
31,0,779,38,2,816,5,90
118,0,0,6,0,591,4,90
20,0,42,17,1,560,26,1000
54,0,0,27,1,331,32,1000
60,184,1580,42,2,828,129,1000
26,0,594,31,0,699,0,180
33,0,986,28,16,683,0,365
141,0,0,39,8,286,7,1000
46,0,0,7,0,256,33,7
129,0,0,17,4,526,51,1000
38,0,897,110,1,837,6,180
37,0,1066,11,0,983,4,30
93,0,966,3,0,696,7,180
31,0,0,6,0,331,15,1000
85,0,678,8,0,645,0,365
5,0,0,19,0,570,6,1000
135,0,964,2,0,897,9,180
39,0,486,33,0,405,0,365
16,0,978,2,0,715,38,180
54,0,1428,115,57,1081,127,1000
67,0,618,16,1,635,0,1000
34,0,562,29,0,673,0,1000
29,0,0,9,2,336,18,1000
65,0,0,4,0,228,0,1000
35,0,0,2,0,643,36,1000
62,0,1430,7,7,750,40,1000
72,0,676,17,0,497,3,1000
25,0,0,33,2,546,0,365
17,0,0,11,0,298,55,1000
61,0,1040,26,0,735,12,1000
57,0,0,30,0,363,47,1000
36,0,731,14,0,806,11,1000
18,0,0,1,2,559,5,180
33,0,0,35,2,532,52,90
42,0,0,18,1,297,55,1000
47,0,1324,1,2,1023,13,1000
15,0,1122,14,3,958,0,180
45,0,1388,104,53,1058,6,1000
261,0,0,3,0,141,0,180
230,0,804,15,0,862,9,1000
1345,0,0,1,0,10,0,1000
127,0,0,23,1,569,47,1000
44,0,990,62,24,897,10,90
61,0,932,16,0,714,0,365
17,0,1116,28,3,786,18,180
25,0,1086,108,26,935,85,180
102,0,1156,28,45,939,63,1000
27,0,1286,10,0,1041,49,1000
16,0,628,1,0,665,0,180
38,0,1145,6,1,868,4,180
48,0,926,11,0,655,0,1000
181,0,1144,5,0,850,15,180
8,0,0,7,0,278,6,1000
33,0,1310,47,2,1071,44,14
43,0,0,55,12,284,47,1000
64,0,895,2,0,784,7,1000
19,0,1132,38,2,1019,44,30
134,0,996,1,0,697,7,180
26,0,887,2,0,719,5,1
124,0,0,17,1,285,58,1000
149,0,0,7,2,280,54,1000
87,0,987,26,8,1090,44,30
11,0,1524,4,0,791,109,1000
10,0,899,40,4,857,6,180
77,0,970,30,0,665,0,365
64,0,1114,20,14,790,58,1000
29,0,1000,15,5,700,0,365
99,0,1118,25,3,846,8,90
80,0,1020,20,0,987,6,1000
365,0,831,5,2,997,116,180
39,0,0,20,6,571,37,1000
35,0,960,16,2,711,45,1000
31,0,804,1,2,831,135,180
18,0,1373,14,1,1031,16,365
50,0,0,21,3,550,1,365
81,0,0,34,8,294,9,90
54,0,1106,33,7,795,32,180
21,0,893,20,14,821,170,180
175,0,0,4,0,240,27,1000
15,0,980,31,0,959,6,1000
24,0,0,21,0,414,49,1000
78,0,0,2,0,618,3,1000
34,0,0,18,2,539,37,1000
109,0,0,17,3,629,49,365
63,0,620,39,0,597,0,1000
78,0,1322,19,0,777,3,1000
83,0,1544,29,14,819,130,90
31,0,787,9,0,812,4,1000
73,0,1114,10,8,961,9,180
112,0,0,8,1,380,62,1000
36,0,1188,3,0,741,71,30
19,0,842,32,0,878,7,1000
61,0,0,20,2,567,45,14
50,0,924,19,0,964,6,30
35,0,1350,43,27,1104,206,365
36,0,0,1,0,60,0,1000
52,0,1246,23,5,807,53,180
36,0,418,4,24,444,1,1000
143,0,1272,63,47,991,112,90
65,0,602,14,7,688,8,180
232,0,912,4,4,843,189,365
118,0,0,3,0,175,0,180
61,0,0,13,1,262,33,1000
41,0,772,10,0,579,3,1000
44,0,1300,23,10,1114,247,1000
78,0,1132,5,0,792,32,180
27,0,0,13,8,579,59,180
25,0,690,21,0,632,1,1000
367,0,0,20,0,371,40,1000
90,0,1126,21,2,732,48,1000
45,0,1540,12,2,825,116,1000
46,0,862,25,10,691,63,365
44,0,889,7,0,840,6,180
24,0,622,10,0,659,0,365
68,0,1034,16,5,744,38,1000
34,0,0,20,4,395,58,30
148,0,1150,19,0,667,0,365
73,0,0,10,1,361,37,90
50,0,0,25,7,362,47,1000
53,0,0,4,0,532,36,90
51,0,1482,13,4,783,35,1000
27,0,608,5,0,562,0,1000
182,0,0,1,0,529,63,1000
81,0,0,21,0,577,35,365
26,20,1181,31,23,925,4,365
64,0,0,9,0,616,3,30
17,0,632,13,0,664,0,1000
255,0,1518,65,27,809,30,1000
267,0,1152,11,0,740,16,1000
145,0,0,2,0,597,4,180
17,0,1520,43,3,1185,47,180
7,0,844,42,1,883,6,1000
30,0,1048,2,0,751,11,1000
185,0,0,3,1,388,54,90
44,0,964,27,10,919,10,180
14,0,634,7,0,561,0,1000
67,0,0,46,16,552,9,1000
346,0,0,14,0,343,10,1000
21,0,0,1,0,581,60,365
43,0,1415,60,10,1047,20,90
58,0,0,5,4,596,39,365
62,0,612,18,0,675,0,1000
30,0,0,16,6,604,36,365
22,0,586,6,36,527,22,1000
138,0,1106,6,0,793,32,1000
83,0,1068,8,0,766,33,1000
28,0,1442,21,8,1081,137,1000
53,0,1428,27,6,1079,127,90
87,0,1290,49,2,751,23,180
52,0,1386,111,5,1110,106,90
240,0,0,2,0,70,0,1000
44,0,1284,5,0,1073,46,180
31,0,0,4,3,602,2,1000
78,0,954,4,0,727,0,365
132,0,1430,21,2,1075,138,365
27,0,0,19,0,577,35,1000
19,0,920,6,1,685,51,1000
40,0,1176,34,10,942,59,1000
13,0,1146,32,0,947,72,365
15,0,0,13,1,283,59,1000
37,0,1286,23,51,1024,102,90
65,0,0,12,1,629,16,1000
69,0,0,5,6,632,16,180
40,0,0,8,5,559,13,1000
37,0,640,35,8,699,37,180
76,0,0,3,0,462,55,1000
137,0,0,7,2,505,53,30
39,0,0,7,2,339,21,90
39,0,1054,11,6,744,22,30
571,0,949,6,6,1079,5,365
40,0,0,17,1,302,14,1000
77,0,792,6,8,649,1,365
13,80,1424,31,11,1006,24,90
166,0,0,25,7,481,55,14
54,0,1346,9,9,841,69,90
40,0,0,3,0,214,0,1000
49,0,1218,16,0,922,44,1000
51,0,0,4,0,618,3,1000
27,0,982,24,0,872,5,1000
58,0,0,48,12,616,23,365
19,0,1058,12,1,903,0,180
80,0,899,1,0,726,6,180
94,0,0,19,1,621,27,365
128,0,0,1,0,535,41,180
27,0,907,4,0,790,7,180
74,0,1174,1,0,868,3,180
16,0,30,32,13,575,37,1000
210,0,1216,90,18,1040,41,1000
16,0,840,20,14,836,145,180
68,0,0,14,6,593,37,365
14,0,782,3,0,662,0,365
22,0,1216,30,19,972,16,30
29,0,0,17,0,554,0,365
20,0,1522,34,4,808,36,180
83,0,764,1,0,787,101,180
268,0,1406,1,0,1093,156,1000
23,5,656,6,0,584,0,365
53,0,1126,21,8,780,23,90
68,0,0,12,2,452,56,1000
20,0,498,1,0,401,5,365
57,0,0,41,22,239,46,30
48,0,1428,22,1,756,40,180
20,0,1194,9,16,751,25,90
77,0,0,15,0,290,55,180
22,0,1058,48,0,888,16,1000
52,0,0,11,6,285,65,90
125,0,0,46,8,363,37,365
17,0,858,5,0,907,6,30
49,0,1194,10,0,789,51,365
30,0,1090,10,3,775,15,180
79,0,890,65,1,633,5,365
55,0,992,7,1,902,0,90
77,0,0,22,3,355,15,1000
90,0,1106,1,0,790,32,1000
57,0,661,34,8,715,67,180
49,20,678,22,16,756,1,365
56,0,1384,8,1,762,52,1000
14,108,674,16,1,618,1,1000
16,0,1460,19,9,1165,24,180
49,0,0,15,0,188,0,90
100,0,1112,73,12,951,0,1000
230,48,1566,4,3,827,129,365
49,0,960,37,1,959,6,1000
138,0,1086,2,0,935,85,90
26,0,354,35,84,587,5,1000
81,0,0,5,0,228,39,1000
44,0,1528,8,0,1191,78,1000
9,0,582,23,0,591,0,1000
18,0,0,10,8,567,46,1000
39,0,0,3,0,338,30,365
141,0,1220,9,9,896,51,1000
283,0,1360,6,0,1094,10,180
136,0,1428,114,57,1080,127,1000
16,0,1122,55,0,1020,45,30
114,0,1236,23,2,1034,47,180
75,0,0,24,7,632,29,1000
16,0,598,5,0,562,0,365
10,0,1534,28,5,1195,78,1000
55,0,0,21,0,190,0,1000
64,0,760,33,1,568,3,365
4,0,1132,48,7,1030,45,180
132,0,764,1,0,561,2,365
50,0,613,4,0,714,23,365
63,0,792,2,1,874,2,1000
98,0,1060,1,0,755,34,180
123,0,0,1,0,274,44,1000
153,0,1106,36,0,820,13,180
166,0,622,22,0,673,0,1000
36,0,1036,1,0,855,11,90
7,0,765,29,0,795,4,90
53,0,808,3,0,861,9,30
46,0,86,8,0,556,25,1000
19,0,1112,2,0,969,0,180
92,0,544,13,1,717,0,1000
21,0,432,5,24,443,1,1000
35,0,0,2,1,373,23,90
74,0,1080,22,1,912,0,90
62,0,0,7,0,589,43,1000
25,0,1060,17,0,892,16,1000
60,0,1514,53,2,1163,96,90
17,0,0,15,0,71,0,180
22,0,0,12,2,286,58,1000
14,0,1506,33,4,1181,42,1000
49,0,1354,1,0,1106,10,365
54,0,974,13,3,677,0,1000
9,0,877,17,0,690,5,180
39,0,1294,20,6,749,17,180
71,0,0,1,0,647,34,180
21,0,1322,11,2,1072,44,1000
36,0,1348,24,1,1079,106,180
121,0,0,17,0,364,19,90
28,0,1402,18,2,815,86,180
58,0,1326,8,9,1103,200,1000
39,0,1450,30,4,1142,101,90
10,40,988,15,1,688,0,365
155,0,474,1,0,595,1,1000
85,0,1262,4,0,994,15,1000
102,0,146,18,4,526,14,1000
38,0,0,13,2,638,32,365
309,0,0,2,0,562,43,1000
202,0,0,22,1,449,59,1000
84,0,992,9,8,695,0,365
10,0,1298,45,2,1061,45,14
10,0,0,4,1,281,42,1000
35,0,606,7,0,563,0,1000
44,0,992,14,0,888,9,90
20,0,0,18,5,298,24,1000
25,0,974,28,10,711,38,180
67,0,898,9,0,725,0,1000
29,0,0,2,0,181,0,90
54,0,0,4,0,591,30,90
47,0,1288,49,6,805,33,180
19,0,0,13,1,384,60,180
10,0,478,9,0,345,4,1000
96,0,1133,8,0,859,5,180
17,0,1494,13,6,1159,32,180
63,0,0,21,2,297,51,1000
42,0,0,6,0,16,0,1000
106,0,1430,34,0,1077,131,1000
35,0,1588,19,1,822,128,1000
52,0,590,13,0,618,2,1000
29,0,0,13,0,514,3,180
282,0,0,12,6,292,53,1000
34,0,0,7,3,288,58,14
18,0,654,25,0,562,0,90
114,0,0,8,1,234,47,1000
144,0,1200,11,0,727,19,1000
30,0,974,15,0,711,45,1000
45,0,30,7,1,571,36,1000
28,0,0,14,2,360,36,1000
18,0,787,35,2,811,4,90
62,0,0,10,0,221,0,1000
70,0,1234,91,123,963,64,1000
31,0,1265,8,0,908,3,180
59,0,970,2,2,689,7,1000
43,0,809,55,2,833,140,180
9,0,498,30,73,598,0,1000
29,0,958,35,0,729,0,365
94,0,1168,9,0,954,28,90
17,0,464,7,0,395,5,365
54,0,0,3,0,317,24,90
125,0,907,4,0,806,7,180
44,0,942,33,0,672,0,365
63,0,376,36,84,591,4,1000
62,0,1308,85,82,1090,263,1000
16,0,988,6,0,689,0,365
26,0,0,4,2,545,68,1000
52,0,1518,63,27,807,30,1000
30,0,1350,22,28,1118,212,180
109,0,1288,16,0,804,28,180
35,0,986,14,0,899,0,90
112,0,0,19,5,307,23,1000
31,0,1374,38,29,1112,186,1000
29,0,588,22,1,599,0,365
88,0,1256,24,7,807,43,1000
32,0,580,11,0,645,0,1000
51,0,0,21,13,232,45,1000
37,0,1568,40,7,815,123,180
15,0,0,8,3,576,59,365
79,0,797,39,1,804,4,90
78,0,0,2,0,220,0,1000
15,0,918,2,0,655,0,365
32,0,618,4,0,656,0,365
32,0,1076,12,10,757,37,180
26,0,0,5,0,574,23,365
67,50,1132,24,5,731,55,365
40,0,1064,4,0,740,20,1000
25,0,1212,17,0,910,37,1000
98,0,944,2,1,788,8,1000
50,0,1002,2,0,722,16,30
105,0,0,14,8,507,4,90
19,0,0,10,1,381,60,1000
73,0,1280,4,0,754,22,1000
65,0,1287,3,0,915,3,180
115,0,0,4,1,370,22,90
63,36,1162,15,3,766,27,1000
27,0,804,56,2,838,130,180
57,0,720,19,0,527,2,365
15,0,824,3,0,601,4,180
44,0,0,39,0,623,17,365
31,0,582,18,2,560,0,1000
130,0,1415,10,3,1020,24,90
104,0,994,11,1,763,7,30
22,0,876,46,4,816,170,180
251,0,1206,21,7,792,58,90
26,0,486,35,0,407,0,1000
34,0,952,2,0,717,0,1000
38,0,0,3,0,324,22,1000
18,0,782,33,0,585,3,1000
85,0,772,2,0,672,0,1000
31,192,1398,35,1,736,52,1000
6,0,613,9,12,706,24,90
22,0,1074,46,0,890,21,1000
138,0,1196,3,0,757,1,90
36,0,548,20,0,716,0,1000
130,0,1108,26,0,819,10,90
47,0,1508,16,0,1169,88,1000
84,0,0,5,2,551,8,1000
40,0,1280,2,0,755,22,1000
24,0,692,33,67,636,1,1000
23,0,1248,23,7,809,53,1000
27,0,396,2,28,602,4,1000
71,0,756,1,0,658,0,365
50,0,952,4,0,715,0,1000
15,0,804,1,0,828,134,180
4,0,956,5,0,738,5,1000
82,0,1472,124,5,1161,25,90
14,0,0,7,0,375,24,1000
20,0,498,1,0,456,11,1000
58,0,612,2,0,630,0,365
43,0,888,12,0,676,7,180
16,0,0,25,6,619,14,365
61,0,0,25,0,538,1,365
42,0,0,38,8,529,61,90
239,0,0,21,1,290,10,1000
26,0,1332,43,0,1065,107,1000
28,0,871,11,0,830,170,180
125,0,1020,2,0,742,38,90
75,0,492,23,0,369,2,365
177,0,601,6,0,739,6,180
103,0,0,41,3,370,17,1000
32,0,1130,18,8,802,15,90
35,0,0,26,2,526,2,365
57,0,0,1,0,239,40,1000
29,0,658,2,0,710,62,180
50,0,970,25,3,783,8,90
28,0,1434,35,4,752,40,1000
99,0,0,23,4,392,54,180
87,0,1214,12,0,709,0,90
79,0,1106,11,9,951,87,1000
60,0,1184,22,11,743,68,180
49,0,0,1,0,630,50,365
56,0,0,3,0,309,58,1000
11,0,1536,2,0,821,32,180
5,0,0,28,6,631,16,1000
18,0,578,12,0,618,0,1000
67,0,0,49,12,352,51,90
20,0,910,43,0,703,0,365
25,0,1144,11,1,948,77,180
65,0,0,11,9,608,34,90
122,0,1458,6,0,1139,100,365
173,0,490,27,27,467,8,1000
76,0,1122,20,0,788,9,180
90,0,1290,12,1,1085,271,180
18,0,640,15,4,446,4,1000
46,0,632,34,0,582,0,1000
54,0,1192,17,0,751,1,365
73,0,1404,31,4,752,50,365
41,0,562,1,0,661,0,1000
72,0,0,3,1,526,52,1000
13,0,0,1,0,15,0,180
43,0,776,2,0,853,9,1000
24,0,0,15,5,289,60,30
71,0,1128,2,0,801,15,90
25,0,752,16,0,540,1,365
14,0,1272,44,2,1064,45,14
91,0,0,2,0,211,0,90
18,0,584,13,0,599,0,365
158,0,798,2,0,583,3,180
29,0,0,16,5,298,26,90
29,0,1316,57,0,1073,45,180
74,0,608,17,12,716,3,90
25,0,0,23,5,610,36,365
31,0,1394,10,15,733,52,90
397,0,1102,3,2,681,0,1000
30,0,765,22,0,815,5,90
36,0,1372,1,0,1110,8,1000
32,0,1108,1,0,836,6,1000
136,0,0,8,2,581,48,1000
90,0,1116,4,1,846,15,180
29,0,1203,6,1,887,3,90
9,0,1292,1,0,741,1,90
62,0,0,1,0,224,0,1000
111,0,0,6,0,579,23,365
120,0,0,10,1,279,47,1000
27,0,650,9,1,593,0,365
87,0,0,4,4,226,47,30
54,0,0,13,0,325,22,1000
30,0,1322,10,32,1109,254,1000
68,0,1010,63,24,908,11,1000
28,172,1298,65,1,745,58,1000
33,0,1132,3,0,953,0,1000
166,0,1114,1,0,816,12,180
339,0,0,8,2,403,51,1000
18,0,0,15,4,568,39,1000
229,0,0,3,0,31,0,1000
25,0,0,15,1,595,0,1
162,0,1442,3,0,1145,103,1000
53,0,550,8,0,663,0,180
8,0,576,30,0,596,0,90
119,0,0,4,0,531,41,1000
170,0,988,21,23,688,0,365
78,0,762,1,0,549,2,365
59,0,1470,52,1,1154,27,1000
60,0,747,4,0,804,9,1000
18,0,990,21,67,692,0,365
39,0,0,2,0,368,18,90
23,0,1355,26,11,1013,14,90
63,0,280,22,4,552,5,1000
86,30,1144,17,2,749,13,180
42,0,934,4,0,696,48,1000
26,0,1118,10,0,955,0,180
86,0,1340,1,0,830,70,180
96,0,990,2,0,890,10,1000
51,0,1470,33,2,955,57,365
49,0,0,23,10,572,43,1000
39,0,0,6,3,369,28,90
125,0,1364,29,1,1022,11,1000
13,0,560,8,0,716,0,1000
80,0,1031,22,5,961,9,180
40,0,0,33,1,580,47,1000
46,0,0,13,4,582,60,1000
54,0,0,9,3,279,63,30
40,0,896,10,2,682,52,180
165,0,0,7,2,286,58,180
26,0,998,45,2,884,10,90
103,0,610,2,2,617,2,1000
9,0,909,14,4,840,182,180
16,0,0,9,0,577,23,365
45,0,0,1,0,626,17,365
194,0,1308,1,0,1017,13,30
6,0,1380,28,2,1110,105,1000
84,0,1130,11,0,733,47,1000
262,0,1228,14,13,954,44,1000
57,0,1524,33,4,1180,86,1000
159,0,1166,3,0,760,27,1000
38,0,1204,45,2,1043,45,90
58,0,0,2,0,611,2,1000
50,0,0,4,0,594,0,1000
81,0,0,14,0,292,28,90
129,0,548,6,0,657,0,180
49,0,1372,102,53,1030,8,1000
86,0,1428,53,11,1044,23,90
103,0,641,5,4,698,38,90
35,0,924,35,1,688,50,1000
26,0,1107,21,29,951,7,180
12,0,1036,4,3,854,11,1000
132,0,944,12,1,872,0,1000
37,0,0,13,1,282,54,1000
29,0,486,4,0,348,5,365
285,0,0,8,0,523,19,1000
52,0,1192,1,0,802,55,90
35,0,1404,50,41,1089,154,90
92,0,776,3,0,579,3,365
54,0,1202,3,0,744,1,365
174,0,909,15,0,807,7,1000
24,0,1164,21,2,778,52,180
84,0,332,17,1,566,4,1000
194,0,0,26,4,529,42,1000
25,0,972,10,0,890,8,1000
36,0,1438,17,0,969,50,1000
125,0,1076,10,9,933,88,1000
55,0,1360,21,0,1032,13,365
61,0,0,11,9,300,56,180
71,0,0,17,1,594,10,1000
97,0,506,22,0,465,12,1000
21,108,1276,31,3,808,43,365
51,134,1126,32,0,838,8,1000
15,0,0,8,2,567,40,1000
272,0,0,3,0,570,50,1000
58,0,1536,22,1,806,116,180
14,0,898,9,2,937,6,90
57,0,1106,19,0,962,0,365
115,0,1194,16,1,738,4,30
80,0,1246,21,13,804,53,180
38,0,639,6,30,696,39,180
30,0,1088,15,0,785,9,180
78,0,1010,51,3,902,19,180
61,0,1086,28,0,774,18,1000
26,0,1431,6,1,1048,23,90
123,0,606,6,0,550,0,1000
116,0,0,3,0,630,18,365
38,0,920,7,0,699,0,1000
16,0,0,40,1,570,10,1000
32,0,1423,8,10,1001,37,90
152,0,0,1,0,646,36,1000
52,0,0,5,1,264,39,30
94,0,1404,16,10,1083,141,90
49,0,816,21,0,665,0,365
21,0,0,14,1,586,43,1000
52,0,608,39,2,692,7,90
67,0,1449,18,2,1028,51,1000
14,0,1038,4,0,740,11,180
51,0,1542,11,15,816,33,180
63,0,0,1,0,627,23,365
22,0,1324,7,0,776,3,1000
181,0,0,7,0,366,44,1000
38,0,980,25,6,928,10,180
18,0,782,16,1,861,9,90
43,0,872,32,8,821,169,180
31,0,1128,28,0,843,5,180
45,0,645,5,4,686,45,365
182,0,0,26,8,265,4,90
50,0,677,9,0,758,1,180
68,0,1332,21,0,790,5,365
10,0,1216,11,7,917,42,90
43,0,0,2,0,643,16,1000
28,0,1310,38,4,751,58,1000
72,0,1326,12,0,1058,109,1000
42,0,910,18,0,682,48,1000
5,0,0,10,0,616,29,365
48,0,418,6,0,352,5,1000
69,0,0,2,0,593,0,180
77,0,0,30,2,553,0,180
57,0,0,22,2,380,19,1000
63,0,594,26,0,625,0,1000
15,0,598,19,14,686,10,90
186,0,0,13,9,311,57,90
32,0,540,4,2,612,0,1000
73,0,848,31,4,888,6,90
134,0,0,3,0,533,39,90
22,0,650,20,0,566,0,1000
59,0,966,53,2,860,2,1000
69,0,0,24,2,564,41,1000
27,0,1092,8,0,782,13,180
